"rgn_id","year","trend"
1,2012,0.03
2,2012,0.03
3,2012,0.03
4,2012,NA
5,2012,-0.02
6,2012,0.51
7,2012,-0.02
8,2012,0
9,2012,-0.66
10,2012,-0.42
11,2012,-0.99
12,2012,-0.42
13,2012,-0.46
14,2012,0
15,2012,-0.11
16,2012,0.03
17,2012,-0.05
18,2012,-0.02
19,2012,0
20,2012,0.01
21,2012,0
24,2012,-0.04
25,2012,-0.04
26,2012,-0.04
28,2012,-0.02
29,2012,0.01
30,2012,0.04
31,2012,-0.46
32,2012,0.04
33,2012,0.04
34,2012,NA
35,2012,NA
36,2012,NA
37,2012,-0.12
38,2012,-0.03
39,2012,-0.63
40,2012,-0.06
41,2012,0.05
42,2012,0.02
43,2012,0.1
44,2012,0
45,2012,-0.14
46,2012,0
47,2012,-0.08
48,2012,0.02
49,2012,0.02
50,2012,-0.05
51,2012,-0.05
52,2012,-0.03
53,2012,0.02
54,2012,-0.08
55,2012,0
56,2012,-0.03
57,2012,0
58,2012,0
59,2012,0.02
60,2012,0
61,2012,-0.01
62,2012,-0.01
63,2012,-0.01
64,2012,-0.04
65,2012,0.09
66,2012,-0.47
67,2012,-0.04
68,2012,-0.02
69,2012,-0.01
70,2012,0
71,2012,0.07
72,2012,0.02
73,2012,-0.04
74,2012,-0.04
75,2012,0.02
76,2012,0.05
77,2012,0.1
78,2012,-0.03
79,2012,0.02
80,2012,0
81,2012,-0.05
82,2012,0.08
84,2012,-0.01
85,2012,0.01
86,2012,0
88,2012,0.01
89,2012,NA
90,2012,NA
91,2012,NA
92,2012,NA
93,2012,NA
94,2012,NA
95,2012,0
96,2012,-0.01
97,2012,0.11
98,2012,0.01
99,2012,0
100,2012,-0.1
101,2012,-0.89
102,2012,-0.89
103,2012,0
104,2012,-0.59
105,2012,NA
106,2012,-0.1
107,2012,NA
108,2012,-0.02
110,2012,0.03
111,2012,0
112,2012,-0.01
113,2012,0
114,2012,0
115,2012,-0.03
116,2012,-0.02
117,2012,-0.01
118,2012,0
119,2012,-0.13
120,2012,0.12
121,2012,-0.03
122,2012,-0.13
123,2012,-0.01
124,2012,-0.16
125,2012,-0.02
126,2012,-0.1
127,2012,-0.53
129,2012,0
130,2012,-0.03
131,2012,0.02
132,2012,-0.16
133,2012,0.04
134,2012,0
135,2012,0
136,2012,0
137,2012,-0.16
138,2012,-0.91
139,2012,-0.16
140,2012,-0.45
141,2012,0.06
143,2012,-0.84
144,2012,0.01
145,2012,-0.02
146,2012,-0.07
147,2012,-0.38
148,2012,-0.42
149,2012,NA
150,2012,NA
151,2012,-0.07
152,2012,0
153,2012,-0.03
154,2012,0
155,2012,-0.03
156,2012,-0.07
157,2012,-0.42
158,2012,NA
159,2012,NA
161,2012,-0.07
162,2012,0
163,2012,0
164,2012,0
166,2012,-0.06
167,2012,-0.22
168,2012,-0.17
169,2012,0
171,2012,-0.16
172,2012,0.01
173,2012,0.02
174,2012,0.03
175,2012,0.01
176,2012,0.02
177,2012,0.02
178,2012,0.02
179,2012,0.02
180,2012,0.01
181,2012,0.01
182,2012,0
183,2012,0
184,2012,0
185,2012,0.02
186,2012,0
187,2012,0
188,2012,0.07
189,2012,0
190,2012,-0.61
191,2012,-0.22
192,2012,-0.06
193,2012,-0.08
194,2012,-0.04
195,2012,-0.47
196,2012,-0.58
197,2012,0.02
198,2012,-0.18
199,2012,0
200,2012,-0.4
202,2012,0.1
203,2012,0.01
204,2012,-0.01
205,2012,-0.03
206,2012,-0.04
207,2012,-0.04
208,2012,-0.04
209,2012,0
210,2012,0
212,2012,0.15
213,2012,NA
214,2012,-0.01
215,2012,0.14
216,2012,-0.03
218,2012,0
219,2012,0
220,2012,-0.01
221,2012,0
222,2012,0.05
223,2012,0.01
224,2012,-0.16
227,2012,0.01
228,2012,0.01
231,2012,1
232,2012,0.05
237,2012,-0.04
244,2012,-0.01
245,2012,-0.01
247,2012,-0.04
248,2012,-0.01
249,2012,-0.01
250,2012,0.04
1,2013,0.05
2,2013,0.05
3,2013,0.05
4,2013,NA
5,2013,-0.02
6,2013,0.42
7,2013,0.03
8,2013,0
9,2013,-0.42
10,2013,0
11,2013,-0.98
12,2013,-0.23
13,2013,-0.09
14,2013,0
15,2013,-0.09
16,2013,0.06
17,2013,-0.03
18,2013,-0.04
19,2013,0.02
20,2013,0.01
21,2013,0
24,2013,0.19
25,2013,0.04
26,2013,-0.01
28,2013,0
29,2013,0
30,2013,0.06
31,2013,-0.28
32,2013,-0.03
33,2013,0.06
34,2013,NA
35,2013,NA
36,2013,NA
37,2013,-0.13
38,2013,0
39,2013,-0.47
40,2013,-0.03
41,2013,0.05
42,2013,0.05
43,2013,0.14
44,2013,0
45,2013,-0.09
46,2013,0
47,2013,-0.02
48,2013,0.03
49,2013,0.02
50,2013,0.06
51,2013,0.02
52,2013,-0.01
53,2013,0.05
54,2013,-0.03
55,2013,0
56,2013,-0.03
57,2013,0.05
58,2013,0
59,2013,0.04
60,2013,0
61,2013,0.06
62,2013,0.05
63,2013,0.03
64,2013,-0.02
65,2013,0.11
66,2013,-0.06
67,2013,-0.02
68,2013,0.03
69,2013,0.01
70,2013,0.04
71,2013,0.11
72,2013,0.03
73,2013,-0.02
74,2013,0.02
75,2013,0.05
76,2013,0.08
77,2013,0.15
78,2013,0.01
79,2013,0.03
80,2013,0.02
81,2013,-0.04
82,2013,0.11
84,2013,0.05
85,2013,0.01
86,2013,0
88,2013,0.01
89,2013,NA
90,2013,NA
91,2013,NA
92,2013,NA
93,2013,NA
94,2013,NA
95,2013,0
96,2013,0
97,2013,0.07
98,2013,0.03
99,2013,0.02
100,2013,-0.06
101,2013,-0.61
102,2013,0.04
103,2013,0
104,2013,-0.36
105,2013,NA
106,2013,-0.05
107,2013,NA
108,2013,-0.06
110,2013,0.06
111,2013,0
112,2013,-0.01
113,2013,-0.01
114,2013,0
115,2013,0.02
116,2013,-0.03
117,2013,-0.01
118,2013,0
119,2013,-0.1
120,2013,0.17
121,2013,-0.02
122,2013,-0.1
123,2013,0.04
124,2013,-0.17
125,2013,-0.02
126,2013,-0.06
127,2013,-0.37
129,2013,0.02
130,2013,-0.01
131,2013,0.04
132,2013,0.04
133,2013,0.08
134,2013,0.01
135,2013,0.04
136,2013,0.06
137,2013,-0.01
138,2013,-0.63
139,2013,-0.06
140,2013,-0.43
141,2013,0.09
143,2013,-0.79
144,2013,0.01
145,2013,-0.01
146,2013,0.01
147,2013,0.04
148,2013,-0.23
149,2013,NA
150,2013,NA
151,2013,0.01
152,2013,0
153,2013,-0.01
154,2013,0
155,2013,0.01
156,2013,0.01
157,2013,-0.23
158,2013,NA
159,2013,NA
161,2013,0.01
162,2013,0.02
163,2013,0.07
164,2013,0.06
166,2013,-0.05
167,2013,-0.11
168,2013,-0.1
169,2013,0
171,2013,0.01
172,2013,0.04
173,2013,0.05
174,2013,0.04
175,2013,-0.01
176,2013,0.04
177,2013,0
178,2013,0.04
179,2013,0.07
180,2013,0.01
181,2013,0.04
182,2013,0.11
183,2013,0.09
184,2013,0.05
185,2013,0.04
186,2013,0
187,2013,0.1
188,2013,0.1
189,2013,0.01
190,2013,-0.36
191,2013,-0.11
192,2013,-0.04
193,2013,-0.05
194,2013,-0.01
195,2013,0.03
196,2013,-0.35
197,2013,0.02
198,2013,-0.11
199,2013,0
200,2013,-0.24
202,2013,0.14
203,2013,0.02
204,2013,0
205,2013,-0.02
206,2013,-0.03
207,2013,-0.09
208,2013,0.01
209,2013,0
210,2013,0
212,2013,0.13
213,2013,NA
214,2013,0.03
215,2013,0.2
216,2013,-0.01
218,2013,0.02
219,2013,0
220,2013,-0.01
221,2013,0
222,2013,0.08
223,2013,-0.07
224,2013,-0.11
227,2013,0.01
228,2013,0.01
231,2013,1
232,2013,0.07
237,2013,-0.01
244,2013,0
245,2013,0
247,2013,-0.02
248,2013,0
249,2013,0
250,2013,0.02
