"rgn_id","year","habitat","km2"
1,2020,"kelp",0
2,2020,"kelp",0
3,2020,"kelp",1687.99374146443
4,2020,"kelp",2.61975231474045
5,2020,"kelp",12.2255108021221
6,2020,"kelp",0
7,2020,"kelp",0
8,2020,"kelp",0
9,2020,"kelp",0
10,2020,"kelp",0
11,2020,"kelp",0
12,2020,"kelp",0
13,2020,"kelp",0
14,2020,"kelp",6.98600617264119
15,2020,"kelp",55.0147986095494
16,2020,"kelp",128000.224847447
17,2020,"kelp",0
18,2020,"kelp",0
19,2020,"kelp",0
20,2020,"kelp",32355.6875885877
21,2020,"kelp",13393.9203344963
24,2020,"kelp",0
25,2020,"kelp",0
26,2020,"kelp",0
28,2020,"kelp",0
29,2020,"kelp",0
30,2020,"kelp",0
31,2020,"kelp",0
32,2020,"kelp",0
33,2020,"kelp",0
34,2020,"kelp",0
35,2020,"kelp",0
36,2020,"kelp",0
37,2020,"kelp",0
38,2020,"kelp",0
39,2020,"kelp",0
40,2020,"kelp",0
41,2020,"kelp",0
42,2020,"kelp",64.620557096931
43,2020,"kelp",0
44,2020,"kelp",0
45,2020,"kelp",0
46,2020,"kelp",0
47,2020,"kelp",0
48,2020,"kelp",0
49,2020,"kelp",0
50,2020,"kelp",0
51,2020,"kelp",0
52,2020,"kelp",0
53,2020,"kelp",0
54,2020,"kelp",0
55,2020,"kelp",1196.3535570648
56,2020,"kelp",0
57,2020,"kelp",0
58,2020,"kelp",275.073993047747
59,2020,"kelp",1107.28197836363
60,2020,"kelp",0
61,2020,"kelp",0
62,2020,"kelp",11835.1677072258
63,2020,"kelp",998.12563191611
64,2020,"kelp",0
65,2020,"kelp",0
66,2020,"kelp",0
67,2020,"kelp",0
68,2020,"kelp",21.8312692895037
69,2020,"kelp",2544.65274838455
70,2020,"kelp",3088.68797907899
71,2020,"kelp",0
72,2020,"kelp",0
73,2020,"kelp",22019.891456165
74,2020,"kelp",0
75,2020,"kelp",0
76,2020,"kelp",644.45906942615
77,2020,"kelp",0
78,2020,"kelp",0
79,2020,"kelp",0
80,2020,"kelp",679.389100289356
81,2020,"kelp",0
82,2020,"kelp",0
84,2020,"kelp",556.260741496555
85,2020,"kelp",0
86,2020,"kelp",0
88,2020,"kelp",1.7465015431603
89,2020,"kelp",0
90,2020,"kelp",335.328296286777
91,2020,"kelp",428.766128845853
92,2020,"kelp",0
93,2020,"kelp",0
94,2020,"kelp",0
95,2020,"kelp",6286.53230460549
96,2020,"kelp",0
97,2020,"kelp",0
98,2020,"kelp",0
99,2020,"kelp",0
100,2020,"kelp",0
101,2020,"kelp",25641.2624059079
102,2020,"kelp",40246.3815605859
103,2020,"kelp",0
104,2020,"kelp",0
105,2020,"kelp",0
106,2020,"kelp",0
107,2020,"kelp",0
108,2020,"kelp",0
110,2020,"kelp",0
111,2020,"kelp",0
112,2020,"kelp",0
113,2020,"kelp",0
114,2020,"kelp",0
115,2020,"kelp",0
116,2020,"kelp",0
117,2020,"kelp",0
118,2020,"kelp",0
119,2020,"kelp",0
120,2020,"kelp",0
121,2020,"kelp",0
122,2020,"kelp",0
123,2020,"kelp",0
124,2020,"kelp",0
125,2020,"kelp",0
126,2020,"kelp",0
127,2020,"kelp",0
129,2020,"kelp",0
130,2020,"kelp",0
131,2020,"kelp",0
132,2020,"kelp",0
133,2020,"kelp",0
134,2020,"kelp",0
135,2020,"kelp",4117.3773880004
136,2020,"kelp",0
137,2020,"kelp",14.8452631168625
138,2020,"kelp",8089.7951479185
139,2020,"kelp",0
140,2020,"kelp",0
141,2020,"kelp",6987.75267418435
143,2020,"kelp",58950.5398370611
144,2020,"kelp",1621.62668282434
145,2020,"kelp",28383.2698286696
146,2020,"kelp",0
147,2020,"kelp",2.61975231474045
148,2020,"kelp",0
149,2020,"kelp",0
150,2020,"kelp",0
151,2020,"kelp",0
152,2020,"kelp",0
153,2020,"kelp",0
154,2020,"kelp",0
155,2020,"kelp",6.11275540106104
156,2020,"kelp",0
157,2020,"kelp",0
158,2020,"kelp",0
159,2020,"kelp",0
161,2020,"kelp",0
162,2020,"kelp",108063.909732272
163,2020,"kelp",147335.743431774
164,2020,"kelp",0
166,2020,"kelp",0
167,2020,"kelp",0
168,2020,"kelp",0
169,2020,"kelp",0
171,2020,"kelp",6715.29843345135
172,2020,"kelp",45305.1232803497
173,2020,"kelp",345.807305545739
174,2020,"kelp",12849.8851038019
175,2020,"kelp",31228.3208424777
176,2020,"kelp",13629.698042823
177,2020,"kelp",8482.75799512957
178,2020,"kelp",7278.54518112054
179,2020,"kelp",33862.918420335
180,2020,"kelp",111003.271829411
181,2020,"kelp",27700.3877252939
182,2020,"kelp",17372.4508498155
183,2020,"kelp",11051.8617651184
184,2020,"kelp",633.106809395608
185,2020,"kelp",0
186,2020,"kelp",0
187,2020,"kelp",0
188,2020,"kelp",105.663343361198
189,2020,"kelp",7.85925694422134
190,2020,"kelp",0
191,2020,"kelp",0
192,2020,"kelp",0
193,2020,"kelp",0
194,2020,"kelp",0
195,2020,"kelp",0
196,2020,"kelp",0
197,2020,"kelp",0
198,2020,"kelp",0
199,2020,"kelp",0
200,2020,"kelp",0
202,2020,"kelp",0
203,2020,"kelp",0
204,2020,"kelp",0
205,2020,"kelp",0
206,2020,"kelp",0
207,2020,"kelp",0
208,2020,"kelp",0
209,2020,"kelp",5136.46103843444
210,2020,"kelp",100415.979474773
212,2020,"kelp",0
214,2020,"kelp",0
215,2020,"kelp",0
216,2020,"kelp",0
218,2020,"kelp",88036.7765368527
219,2020,"kelp",0
220,2020,"kelp",0
221,2020,"kelp",0
222,2020,"kelp",33604.4361919473
223,2020,"kelp",80019.4612029754
224,2020,"kelp",99833.521210129
227,2020,"kelp",1811.12210025723
228,2020,"kelp",1281.93213267966
231,2020,"kelp",0
232,2020,"kelp",0
237,2020,"kelp",0
244,2020,"kelp",0
245,2020,"kelp",0
247,2020,"kelp",0
248,2020,"kelp",0
249,2020,"kelp",0
250,2020,"kelp",0
