"rgn_id","year","habitat","km2"
13,2017,"saltmarsh",0.0896971205078647
14,2017,"saltmarsh",58.3673083084199
16,2017,"saltmarsh",13620.3889842638
42,2017,"saltmarsh",58.1040653032097
54,2017,"saltmarsh",76.950827264149
59,2017,"saltmarsh",3.6767821505276
69,2017,"saltmarsh",3.55461862272211
70,2017,"saltmarsh",39.6945824055201
71,2017,"saltmarsh",0.631411340067118
72,2017,"saltmarsh",54.7283049933894
73,2017,"saltmarsh",12408.2843227432
76,2017,"saltmarsh",256.29913200426
81,2017,"saltmarsh",19.6136878298001
82,2017,"saltmarsh",77.8237480196703
102,2017,"saltmarsh",62.2439012877101
116,2017,"saltmarsh",60.3211154227584
135,2017,"saltmarsh",2931.42001631665
137,2017,"saltmarsh",12.8695140969152
138,2017,"saltmarsh",328.408344573925
143,2017,"saltmarsh",33.9966480085317
151,2017,"saltmarsh",0.00373038159668818
162,2017,"saltmarsh",196.503957171651
163,2017,"saltmarsh",18855.2340400485
171,2017,"saltmarsh",72.5498058703382
172,2017,"saltmarsh",1316.46283202069
173,2017,"saltmarsh",47.0624097862033
174,2017,"saltmarsh",132.753069828417
175,2017,"saltmarsh",303.56531564485
176,2017,"saltmarsh",213.424978783909
177,2017,"saltmarsh",228.66583408805
179,2017,"saltmarsh",800.795175281072
180,2017,"saltmarsh",825.648028755955
181,2017,"saltmarsh",126.005378192606
182,2017,"saltmarsh",930.703969627436
183,2017,"saltmarsh",279.875094405734
184,2017,"saltmarsh",479.718970912921
186,2017,"saltmarsh",1.05091476361626
187,2017,"saltmarsh",6.0826179093133
188,2017,"saltmarsh",2.95633810600943
207,2017,"saltmarsh",3.08670597961368
209,2017,"saltmarsh",5472.62308542273
218,2017,"saltmarsh",1186.49512566673
222,2017,"saltmarsh",79.602859707307
224,2017,"saltmarsh",14.6143562543583
5,2017,"saltmarsh",0.112172830924511
6,2017,"saltmarsh",0.224345661849022
15,2017,"saltmarsh",0.224345661849022
18,2017,"saltmarsh",0.112172830924511
20,2017,"saltmarsh",0.336518492773533
21,2017,"saltmarsh",0.112172830924511
40,2017,"saltmarsh",1.12172830924511
43,2017,"saltmarsh",0.224345661849022
44,2017,"saltmarsh",0.112172830924511
46,2017,"saltmarsh",0.112172830924511
47,2017,"saltmarsh",0.112172830924511
48,2017,"saltmarsh",0.112172830924511
49,2017,"saltmarsh",0.112172830924511
50,2017,"saltmarsh",1.45824680201864
51,2017,"saltmarsh",0.560864154622555
52,2017,"saltmarsh",0.448691323698044
53,2017,"saltmarsh",0.224345661849022
58,2017,"saltmarsh",0.224345661849022
61,2017,"saltmarsh",0.224345661849022
62,2017,"saltmarsh",0.336518492773533
63,2017,"saltmarsh",0.112172830924511
64,2017,"saltmarsh",0.336518492773533
65,2017,"saltmarsh",0.224345661849022
67,2017,"saltmarsh",0.224345661849022
68,2017,"saltmarsh",0.112172830924511
74,2017,"saltmarsh",0.224345661849022
75,2017,"saltmarsh",0.448691323698044
80,2017,"saltmarsh",9.31034496673441
84,2017,"saltmarsh",0.224345661849022
101,2017,"saltmarsh",0.448691323698044
106,2017,"saltmarsh",0.224345661849022
110,2017,"saltmarsh",0.112172830924511
112,2017,"saltmarsh",0.336518492773533
120,2017,"saltmarsh",0.112172830924511
129,2017,"saltmarsh",0.224345661849022
130,2017,"saltmarsh",0.224345661849022
131,2017,"saltmarsh",0.112172830924511
139,2017,"saltmarsh",0.448691323698044
145,2017,"saltmarsh",0.560864154622555
153,2017,"saltmarsh",0.112172830924511
155,2017,"saltmarsh",0.224345661849022
168,2017,"saltmarsh",0.112172830924511
178,2017,"saltmarsh",1.0095554783206
189,2017,"saltmarsh",0.112172830924511
190,2017,"saltmarsh",0.336518492773533
191,2017,"saltmarsh",0.673036985547066
200,2017,"saltmarsh",0.448691323698044
202,2017,"saltmarsh",0.112172830924511
203,2017,"saltmarsh",0.785209816471577
210,2017,"saltmarsh",1.0095554783206
214,2017,"saltmarsh",0.785209816471577
223,2017,"saltmarsh",0.785209816471577
