"cntry_key","sector","year","value","analysis_year"
"FIN","tour",2003,72123.1734664352,2012
"FIN","tour",2004,104244.254696404,2012
"FIN","tour",2005,99909.6610131767,2012
"FIN","tour",2006,103254.977408297,2012
"FIN","tran",1994,89208.8021389779,2012
"FIN","tran",1996,72462.2813167734,2012
"FIN","tran",1997,65543.3248753561,2012
"FIN","tran",1998,66118.0138221155,2012
"FIN","tran",1999,95972.3140357901,2012
"FIN","tran",2000,50176.0998152599,2012
"GBR","cf",2002,37097.7925792378,2012
"GBR","cf",2003,42291.8558582621,2012
"GBR","cf",2004,46391.0896323007,2012
"GBR","cf",2005,49255.1081730769,2012
"GBR","cf",2006,58321.7203080483,2012
"GBR","cf",2007,58597.1777065527,2012
"GBR","ph",2002,26810.4661903489,2012
"GBR","ph",2003,28471.1204594017,2012
"GBR","ph",2004,33158.105746973,2012
"GBR","ph",2005,34750.968215812,2012
"GBR","ph",2006,34114.2717236467,2012
"GBR","ph",2007,39907.1625712251,2012
"GBR","sb",2002,25574.0406873219,2012
"GBR","sb",2003,30289.6690259972,2012
"GBR","sb",2004,35456.9227430555,2012
"GBR","sb",2005,37573.9405270655,2012
"GBR","sb",2006,37967.3366274929,2012
"GBR","sb",2007,40804.4343171295,2012
"GBR","tour",2002,70718.6164529916,2012
"GBR","tour",2003,79305.2703770478,2012
"GBR","tour",2004,83223.6328124999,2012
"GBR","tour",2005,84009.7030248398,2012
"GBR","tour",2006,88496.6070713141,2012
"GBR","tour",2007,98014.0544315347,2012
"GBR","tran",2001,24763.4520788819,2012
"GBR","tran",2003,90884.9269943019,2012
"GBR","tran",2004,103428.079371439,2012
"GBR","tran",2005,57048.5540754096,2012
"GBR","tran",2006,76541.9421073717,2012
"GBR","tran",2007,153481.793091168,2012
"GUY","tour",1999,3719.58962464944,2012
"GUY","tour",2000,4515.08272611178,2012
"GUY","tour",2003,4760.09088499933,2012
"GUY","tour",2004,4925.69474005631,2012
"IND","tour",1995,2371.71018768919,2012
"IND","tour",1996,2162.83897117332,2012
"IND","tour",1997,1432.34657222389,2012
"IND","tour",1998,1322.63544414118,2012
"IND","tour",1999,1559.31395614929,2012
"IND","tour",2000,1689.72413152711,2012
"ITA","ph",2002,13937.5792935363,2012
"ITA","ph",2003,13284.2436787749,2012
"ITA","ph",2004,18652.6873553241,2012
"ITA","ph",2005,19477.038261218,2012
"ITA","ph",2006,20455.1602007657,2012
"ITA","ph",2007,22317.0086026531,2012
"ITA","sb",2002,12249.7871594552,2012
"ITA","sb",2003,11871.4707420763,2012
"ITA","sb",2004,16969.5331975606,2012
"ITA","sb",2005,17392.3986712073,2012
"ITA","sb",2006,18484.5794938569,2012
"ITA","sb",2007,20167.0645254631,2012
"ITA","tour",2002,48425.1782017895,2012
"ITA","tour",2003,46358.9096721421,2012
"ITA","tour",2004,68503.7031472579,2012
"ITA","tour",2005,69634.3941973825,2012
"ITA","tour",2006,70762.1555600072,2012
"ITA","tour",2007,77202.9970174502,2012
"ITA","tran",2002,56898.2524817486,2012
"ITA","tran",2003,55500.7762419872,2012
"ITA","tran",2004,79780.9244791666,2012
"ITA","tran",2005,82220.3191773504,2012
"ITA","tran",2006,84871.683582621,2012
"ITA","tran",2007,92596.7909766739,2012
"JOR","ph",1998,1762.18633841925,2012
"JOR","ph",2003,3758.53448851497,2012
"JOR","ph",2005,3446.82081608351,2012
"JOR","sb",2003,2445.20990529292,2012
"JOR","sb",2005,3305.80769508992,2012
"JOR","tour",2001,5774.87678201789,2012
"JOR","tour",2002,8324.20831663995,2012
"JOR","tour",2003,9186.99398203793,2012
"JOR","tour",2005,8936.68550235934,2012
"JOR","tran",1995,6056.90319789441,2012
"JOR","tran",2005,24055.893596421,2012
"JPN","tour",2002,44351.0491786859,2012
"JPN","tour",2003,47312.4499198718,2012
"JPN","tour",2004,50410.3955217237,2012
"JPN","tour",2005,47961.1099982194,2012
"JPN","tour",2006,45259.2300458512,2012
"JPN","tour",2007,45006.0819533475,2012
"KHM","tour",1995,2348.32089850706,2012
"KHM","tour",1996,2193.27738617899,2012
"KHM","tour",1997,3997.74761145611,2012
"KHM","tour",1998,3145.57780295695,2012
"KHM","tour",1999,3093.19581469239,2012
"KHM","tour",2000,3067.26256802551,2012
"KOR","cf",2000,17912.5475761218,2012
"KOR","cf",2001,16207.1216724537,2012
"KOR","cf",2002,21943.6083845264,2012
"KOR","cf",2003,23971.4320690883,2012
"KOR","cf",2004,24103.3570379273,2012
"KOR","cf",2005,32026.1863425926,2012
"KOR","ph",2000,8145.41043447293,2012
"KOR","ph",2001,8012.90606637287,2012
"KOR","ph",2002,9160.88867187499,2012
"KOR","ph",2003,10126.2666099092,2012
"KOR","ph",2004,10663.7835815082,2012
"KOR","ph",2005,15542.2996238426,2012
"KOR","sb",2000,9605.15922698538,2012
"KOR","sb",2001,9002.78222934473,2012
"KOR","sb",2002,11082.4033731748,2012
"KOR","sb",2003,12559.3060007123,2012
"KOR","sb",2004,13530.9550836895,2012
"KOR","sb",2005,15173.1576077278,2012
"KOR","tour",2000,37445.3966624377,2012
"KOR","tour",2001,34045.0074285523,2012
"KOR","tour",2002,34327.5532518697,2012
"KOR","tour",2003,38840.6262520032,2012
"KOR","tour",2004,42150.8329994658,2012
"KOR","tour",2005,49811.8100071225,2012
"KOR","tran",2000,35979.1604066507,2012
"KOR","tran",2001,32077.3911870104,2012
"KOR","tran",2002,38666.1783854166,2012
"KOR","tran",2003,45090.9538595085,2012
"KOR","tran",2004,48804.4774416845,2012
"KOR","tran",2005,58101.41365073,2012
"LTU","ph",1995,4500.73937744837,2012
"LTU","ph",2002,2500.31039246127,2012
"LTU","sb",1995,2334.29042022792,2012
"LTU","sb",2000,4205.12820512821,2012
"LTU","tour",1995,3946.2313312411,2012
"LTU","tour",2000,8495.7264957265,2012
"LTU","tour",2002,5535.73477981437,2012
"LTU","tran",1995,3163.17044771634,2012
"LTU","tran",2000,8313.38979172232,2012
"LTU","tran",2002,8340.97750845797,2012
"LVA","cf",2000,1486.84666299412,2012
"LVA","cf",2001,1584.61228938524,2012
"LVA","cf",2002,1592.88959557515,2012
"LVA","cf",2003,2361.43471916177,2012
"LVA","cf",2004,2444.01215556001,2012
"LVA","cf",2005,3181.61697605058,2012
"LVA","ph",1997,2831.93804531694,2012
"LVA","ph",1998,2596.09315877626,2012
"LVA","ph",1999,3090.16648860399,2012
"LVA","ph",2001,1015.04264462028,2012
"LVA","sb",2000,2658.21008057335,2012
"LVA","sb",2001,2717.64388994614,2012
"LVA","sb",2002,2669.34908353366,2012
"LVA","sb",2003,2893.90055338541,2012
"LVA","sb",2004,3131.95453002582,2012
"LVA","sb",2005,3999.58197004096,2012
"LVA","tour",2000,7780.05511944111,2012
"LVA","tour",2001,7580.70499604923,2012
"LVA","tour",2002,7609.22710712139,2012
"LVA","tour",2003,10526.5763763689,2012
"LVA","tour",2004,11815.8718880764,2012
"LVA","tour",2005,13044.3452579683,2012
"LVA","tran",2000,7245.15509537482,2012
"LVA","tran",2001,6751.04924824163,2012
"LVA","tran",2002,8253.04758446848,2012
"LVA","tran",2003,11890.2424434651,2012
"LVA","tran",2004,15289.9799401264,2012
"LVA","tran",2005,14337.5720597401,2012
"MDG","tour",1995,1352.73920912349,2012
"MDG","tour",1998,1706.90557148382,2012
"MDG","tour",1999,1581.47515190972,2012
"MDG","tour",2000,1573.86558076255,2012
"MEX","cf",2002,6779.90479211181,2012
"MEX","cf",2003,6311.20974114138,2012
"MEX","cf",2004,4809.36512308583,2012
"MEX","cf",2005,6653.67574229878,2012
"MEX","cf",2006,7120.03719840633,2012
"MEX","cf",2007,8682.74447449252,2012
"MEX","ph",1999,1630.16590433583,2012
"MEX","ph",2000,2560.48844818376,2012
"MEX","ph",2001,2804.93511841168,2012
"MEX","ph",2002,3579.33422642896,2012
"MEX","ph",2003,2841.5696016404,2012
"MEX","tour",2002,9196.50016415153,2012
"MEX","tour",2003,8742.6027477297,2012
"MEX","tour",2004,8781.06133007256,2012
"MEX","tour",2005,9683.57149216524,2012
"MEX","tour",2006,10335.7022277311,2012
"MEX","tour",2007,10763.7516902043,2012
"MEX","tran",2000,23848.6355947293,2012
"MEX","tran",2001,22727.2344083867,2012
"MEX","tran",2002,17316.2135806179,2012
"MEX","tran",2003,15117.7808104078,2012
"MMR","cf",1998,3593.16573183761,2012
"MMR","cf",1999,3716.60907451922,2012
"MMR","cf",2000,14903.8545005342,2012
"MMR","cf",2001,14323.6553485577,2012
"MMR","cf",2002,14920.2877381589,2012
"MMR","cf",2003,16136.5379050926,2012
"MMR","ph",2001,7161.82767427885,2012
"MMR","ph",2002,7460.14386907942,2012
"MMR","ph",2003,8068.26895254631,2012
"MMR","ph",2004,8528.25562566774,2012
"MMR","ph",2006,60525.0122418091,2012
"MMR","sb",1998,1796.5828659188,2012
"MMR","sb",1999,1858.30453725961,2012
"MMR","sb",2000,7451.9272502671,2012
"MMR","sb",2001,7161.82767427885,2012
"MMR","sb",2002,7460.14386907942,2012
"MMR","sb",2003,8068.26895254631,2012
"MMR","tour",1998,7297.71905882746,2012
"MMR","tour",1999,7545.62230123753,2012
"MMR","tour",2000,30872.2664596689,2012
"MMR","tour",2001,29670.4254585114,2012
"MMR","tour",2002,30881.5243278134,2012
"MMR","tour",2003,33398.8805700232,2012
"MMR","tran",2001,27794.7013833245,2012
"MMR","tran",2002,34177.8609664351,2012
"MMR","tran",2003,36963.9224843082,2012
"MMR","tran",2004,39071.3043647614,2012
"MMR","tran",2006,419640.152021011,2012
"MUS","cf",2002,1849.64467453481,2012
"MUS","cf",2003,2300.89393028845,2012
"MUS","cf",2004,2436.69263182203,2012
"MUS","cf",2005,2770.07761028757,2012
"MUS","cf",2006,2656.21122267851,2012
"MUS","cf",2007,2425.93079482728,2012
"MUS","ph",2002,7244.39380787037,2012
"MUS","ph",2003,7643.58598758012,2012
"MUS","ph",2004,8526.21068709936,2012
"MUS","ph",2005,8343.99553173967,2012
"MUS","ph",2006,7713.7155560007,2012
"MUS","ph",2007,8346.48910478988,2012
"MUS","tour",2002,9936.41510444492,2012
"MUS","tour",2003,12351.9574026776,2012
"MUS","tour",2004,12771.5534090656,2012
"MUS","tour",2005,12200.282778835,2012
"MUS","tour",2006,12179.0089838185,2012
"MUS","tour",2007,9913.24000344995,2012
"NIC","ph",1996,717.939849592682,2012
"NIC","ph",1997,952.125657997237,2012
"NIC","ph",1998,1292.32136000934,2012
"NIC","ph",1999,1158.01367257055,2012
"NIC","ph",2000,909.401570290243,2012
"NIC","ph",2001,912.226663355814,2012
"NIC","tour",1996,911.897143067797,2012
"NIC","tour",1997,3868.19431924412,2012
"NIC","tour",1998,3691.73098833133,2012
"NIC","tour",1999,4396.59105610644,2012
"NIC","tour",2000,5215.31368592525,2012
"NIC","tour",2001,5278.1752887954,2012
"NOR","tour",1999,49337.7181267806,2012
"NOR","tour",2006,26743.4506321225,2012
"NOR","tour",2007,30896.0280893875,2012
"NOR","tran",2006,79823.2060185185,2012
"NOR","tran",2007,95590.9232549858,2012
"PAK","cf",2002,2456.28682976095,2012
"PAK","cf",2003,2627.31429314682,2012
"PAK","ph",2002,657.827828344797,2012
"PAK","ph",2003,680.556511946893,2012
"PAK","sb",2002,456.121330587273,2012
"PAK","sb",2003,590.008249310007,2012
"PAK","tour",1999,1844.481117705,2012
"PAK","tour",2000,1857.94315175114,2012
"PAK","tour",2001,2119.84531152622,2012
"PAK","tour",2002,2240.92084661848,2012
"PAK","tour",2003,2466.25794848146,2012
"PAK","tran",2002,4726.09412907875,2012
"PAK","tran",2003,4889.38603849492,2012
"PER","cf",2001,4384.69224370104,2012
"PER","cf",2004,11446.1047398059,2012
"PER","cf",2006,4279.34104289085,2012
"PER","sb",2001,2982.36692597044,2012
"PER","sb",2002,2733.01675041178,2012
"PER","sb",2004,3004.4588703036,2012
"PER","sb",2006,4331.50401753916,2012
"PER","tour",2002,5244.31712267406,2012
"PER","tour",2004,6629.18221237314,2012
"PER","tour",2005,7632.5029769854,2012
"PER","tour",2006,7047.48622100916,2012
"PER","tour",2007,8062.42331480369,2012
"PER","tran",1997,6705.85871422052,2012
"PER","tran",1998,2482.57298483128,2012
"PER","tran",1999,5595.92865946626,2012
"PER","tran",2000,2508.464758892,2012
"PER","tran",2001,5006.81124521457,2012
"PHL","ph",1999,1733.19394364317,2012
"PHL","ph",2002,1852.9941308872,2012
"PHL","ph",2004,1919.06338335782,2012
"PHL","sb",1999,1858.05778829461,2012
"PHL","sb",2002,1708.02554921207,2012
"PHL","sb",2004,1918.65717787349,2012
"PHL","tour",1999,8362.85956836494,2012
"PHL","tour",2002,9280.65947182159,2012
"PHL","tour",2004,6939.29471181669,2012
"PHL","tran",1999,8116.63487969641,2012
"PHL","tran",2002,9054.14426972045,2012
"PHL","tran",2004,7028.567583133,2012
"POL","cf",1996,2296.50461571848,2012
"POL","cf",1998,5916.06709624287,2012
"POL","cf",1999,6928.11206263355,2012
"POL","cf",2001,7931.03757678954,2012
"POL","ph",1999,5299.90971665777,2012
"POL","ph",2001,5806.52203247418,2012
"POL","ph",2002,4565.81850405093,2012
"POL","ph",2004,7946.32801371083,2012
"POL","sb",1999,4100.55394186255,2012
"POL","sb",2001,4427.27356826478,2012
"POL","sb",2002,4608.12821347489,2012
"POL","sb",2004,5366.42690805289,2012
"POL","tour",1999,13382.8691879229,2012
"POL","tour",2001,15927.7131605012,2012
"POL","tour",2002,12917.5075954861,2012
"POL","tour",2004,15621.6147224448,2012
"POL","tran",1999,12037.1271117121,2012
"POL","tran",2001,22274.89191039,2012
"POL","tran",2002,28997.9157624421,2012
"POL","tran",2004,27852.394386574,2012
"PRI","tour",2002,54228.039863782,2012
"PRI","tour",2003,53478.9802573005,2012
"PRI","tour",2004,56041.5595508369,2012
"PRI","tour",2005,51980.8652176817,2012
"PRI","tour",2006,54090.0538083156,2012
"PRI","tour",2007,56355.5605635685,2012
"PRT","cf",2000,13096.608392873,2012
"PRT","cf",2002,14525.4149695067,2012
"PRT","cf",2003,13009.9311676461,2012
"PRT","cf",2004,17866.9301437856,2012
"PRT","cf",2005,19018.8614282853,2012
"PRT","cf",2006,21745.6722422543,2012
"PRT","ph",2000,11941.8221932871,2012
"PRT","ph",2002,11694.5418224716,2012
"PRT","ph",2003,11641.5000111289,2012
"PRT","ph",2004,18410.2967525819,2012
"PRT","ph",2005,17793.550235933,2012
"PRT","ph",2006,18383.3633814103,2012
"PRT","tour",2000,19920.2578291934,2012
"PRT","tour",2002,22210.9023743545,2012
"PRT","tour",2003,21683.0877320379,2012
"PRT","tour",2004,31015.219490073,2012
"PRT","tour",2005,31928.1621427617,2012
"PRT","tour",2006,33176.4051649306,2012
"PRT","tran",2000,13707.3379907853,2012
"PRT","tran",2002,27199.8085826211,2012
"PRT","tran",2003,24039.3205517717,2012
"PRT","tran",2004,39376.1052406072,2012
"PRT","tran",2005,39347.0740685096,2012
"PRT","tran",2006,40424.1139990651,2012
"ROU","cf",2002,821.508510839566,2012
"ROU","cf",2003,1157.58833925949,2012
"ROU","cf",2004,1384.70771985176,2012
"ROU","cf",2005,1598.45527148993,2012
"ROU","cf",2006,2107.40657273859,2012
"ROU","cf",2007,2511.30576283164,2012
"ROU","ph",2002,2458.6279018652,2012
"ROU","ph",2003,3189.92784288195,2012
"ROU","ph",2004,3435.18170739851,2012
"ROU","ph",2005,4238.50069833956,2012
"ROU","ph",2006,5350.94519286414,2012
"ROU","ph",2007,6792.03948539886,2012
"ROU","sb",2002,2161.07786347044,2012
"ROU","sb",2003,2547.97728448851,2012
"ROU","sb",2004,2802.37494574653,2012
"ROU","sb",2005,3497.25950409544,2012
"ROU","sb",2006,4158.16347823184,2012
"ROU","sb",2007,5945.93502381589,2012
"ROU","tour",2002,4076.22299846422,2012
"ROU","tour",2003,5290.28572452034,2012
"ROU","tour",2004,6142.95537791022,2012
"ROU","tour",2005,7944.71745069891,2012
"ROU","tour",2006,9602.86336610798,2012
"ROU","tour",2007,13534.4770382613,2012
"ROU","tran",2002,4193.12618940304,2012
"ROU","tran",2003,5293.93505302929,2012
"ROU","tran",2004,7064.72769625846,2012
"ROU","tran",2005,9099.63841451879,2012
"ROU","tran",2006,11632.32943543,2012
"ROU","tran",2007,15823.5757072427,2012
"RUS","tour",2004,8381.73960280894,2012
"RUS","tour",2005,10643.9132473068,2012
"RUS","tran",2004,4672.32867727253,2012
"RUS","tran",2005,5419.23257767984,2012
"SGP","ph",2000,5665.82539006856,2012
"SGP","ph",2001,6719.37391493055,2012
"SGP","ph",2003,6344.17637664708,2012
"SGP","ph",2004,7969.38713051994,2012
"SGP","ph",2005,5539.16509470708,2012
"SGP","tour",2001,30848.0321987402,2012
"SGP","tour",2002,29126.5594395478,2012
"SGP","tour",2003,30118.556009059,2012
"SGP","tour",2004,32410.1917234242,2012
"SGP","tour",2005,37267.8396545584,2012
"SGP","tour",2006,35286.797069756,2012
"SGP","tran",1998,7842.93063345799,2012
"SGP","tran",1999,7266.06111444979,2012
"SGP","tran",2000,8248.03713719729,2012
"SGP","tran",2001,7043.88827679842,2012
"SGP","tran",2003,6747.27689302884,2012
"SHN","cf",2005,38607.9602363782,2012
"SHN","cf",2006,39070.5336872329,2012
"SHN","tour",2000,4444.21273690683,2012
"SHN","tour",2001,4697.91640583266,2012
"SHN","tour",2005,13813.3164104234,2012
"SLV","ph",2001,2737.92529853321,2012
"SLV","ph",2003,1310.74545661948,2012
"SLV","ph",2004,1310.74545661948,2012
"SLV","ph",2005,1323.46007083556,2012
"SLV","ph",2006,1686.66428786058,2012
"SLV","ph",2007,1686.66428786058,2012
"SLV","tour",2002,14621.726707176,2012
"SLV","tour",2003,12207.9026094529,2012
"SLV","tour",2004,13175.3094882368,2012
"SLV","tour",2005,13605.9246878339,2012
"SLV","tour",2006,11079.504985755,2012
"SLV","tour",2007,13188.1473899907,2012
"THA","ph",1995,2600.38509531918,2012
"THA","ph",2005,1934.76246021412,2012
"THA","sb",1995,3881.63074808582,2012
"THA","sb",2005,2559.57674640536,2012
"THA","tour",1995,15066.6093527422,2012
"THA","tour",2005,12139.2761404358,2012
"Trindade","cf",1999,0,2012
"Trindade","cf",2001,0,2012
"Trindade","cf",2003,0,2012
"Trindade","cf",2004,0,2012
"Trindade","cf",2005,0,2012
"Trindade","ph",1999,0,2012
"Trindade","ph",2001,0,2012
"Trindade","ph",2003,0,2012
"Trindade","ph",2004,0,2012
"Trindade","tour",1999,0,2012
"Trindade","tour",2001,0,2012
"USA","ph",2001,49953.375400641,2012
"USA","ph",2002,53255.8871972935,2012
"USA","ph",2003,47689.3529647436,2012
"USA","ph",2004,35860.6158742878,2012
"USA","ph",2005,34976.812900641,2012
"USA","ph",2006,36774.2220886752,2012
"USA","sb",2000,30439.5032051282,2012
"USA","sb",2001,32609.9036235755,2012
"USA","sb",2002,33565.349002849,2012
"USA","sb",2003,37677.9235665954,2012
"USA","sb",2004,35236.9708199785,2012
"USA","sb",2005,35655.7686743235,2012
"USA","tour",2001,67629.1956018519,2012
"USA","tour",2002,68875.4298544337,2012
"USA","tour",2003,69519.323973914,2012
"USA","tour",2004,70453.1611689814,2012
"USA","tour",2005,70969.5679754274,2012
"USA","tour",2006,38298.7961293625,2012
"USA","tran",2001,102399.230435364,2012
"USA","tran",2002,105286.327568555,2012
"USA","tran",2003,113241.458555912,2012
"USA","tran",2004,109827.059406161,2012
"USA","tran",2005,103612.517528045,2012
"USA","tran",2006,110409.537203971,2012
"VCT","ph",1997,10100.9010249733,2012
"VCT","ph",1998,10509.6084290421,2012
"VCT","ph",1999,10824.8997006321,2012
"VCT","ph",2002,9726.55415331197,2012
