"rgn_id","species","species_code","sust_coeff","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
14,"Amberjacks nei",858,0.444010417,934,918.25,955.25,1060.25,1074,914.75,761.75,744,699.333333333333,932
14,"Barramundi",859,0.23,2250,2296.75,2466,2763.25,2519.75,4170,3580.75,5239.25,6121.66666666667,4663.5
14,"Blackhead seabream",860,0.444010417,593.333333333333,574,531,477,450,412,273.25,421.25,457,503.5
14,"Blood cockle",861,0.67,0,0,0,0,0,0,0,0,0,0
14,"Blue swimming crab",862,0.416666667,3,1.5,1,0.75,0,0,0,0.25,0.333333333333333,0.5
14,"Clams, etc. nei",863,0.811764706,317.333333333333,283.25,225.25,163.75,118.25,95.25,61,65,66,54.5
14,"Cobia",864,0.444010417,4005.66666666667,3732.75,3685.75,2942.5,2568,2377.5,1404.25,1501.5,1213.66666666667,744.5
14,"Croakers, drums nei",865,0.444010417,79,64.75,13.5,13.5,33.5,43,37.25,43,27.6666666666667,11.5
14,"Daggertooth pike conger",866,0.444010417,0,0,0,0,0,0,0,0,0,0
14,"Flathead grey mullet",867,0.37,1279.33333333333,1421,1614.25,1555.25,1752,1880.25,1816.75,1889,1889.66666666667,1655
14,"Fourfinger threadfin",868,0.444010417,351.666666666667,344.25,465.5,718.75,919.5,1014.25,785.75,1407.5,1494.33333333333,1891
14,"Giant tiger prawn",869,0.1,1393,1260.75,1064.25,857.25,763,700.25,463.75,463,417,319
14,"Gobies nei",870,0.533333333,,,,,,,,1,1,1
14,"Greasyback shrimp",871,0.372222222,662.666666666667,783.25,916.25,1026.5,729.75,510.75,322.25,224.5,183,140
14,"Greater amberjack",872,0.444010417,,66,66.5,45,34.5,18,1.25,0.75,0,0
14,"Groupers nei",873,0.33,12505,11753.75,13207,14339.5,14179,14642.5,10334,11681.5,11262,11216
14,"Indo-Pacific swamp crab",874,0.416666667,235,238,236.75,223.25,205.75,200.25,145,129.25,115.666666666667,61
14,"Japanese carpet shell",875,0.841666667,212,200,177.75,159.75,148.5,143.75,105.75,103,91.3333333333333,64.5
14,"Japanese eel",876,0.444010417,317.666666666667,285.75,326.5,283.75,168,131.5,68.5,50,14.6666666666667,0
14,"Japanese hard clam",877,0.811764706,27079.3333333333,32356.25,33390.75,39882.5,46971,50005.5,41091.75,43778.5,41098,31484.5
14,"Japanese spiny lobster",878,0.416666667,0,0,0,0,0,0,0,0,0,0
14,"Kuruma prawn",879,0.37,198.333333333333,198.75,167.25,133.75,154,147,168.25,170.75,148.666666666667,137
14,"Marine crabs nei",880,0.416666667,67.3333333333333,63.75,56.25,51,64.25,72.75,86.5,97.75,101.333333333333,108.5
14,"Marine fishes nei",881,0.477777778,2549.66666666667,2545.25,2384.75,2107.5,1850.75,1689,1689.5,1587.25,1604.66666666667,1464.5
14,"Marine molluscs nei",882,0.533333333,76,66.5,59.75,45.5,44.5,52.75,42.25,49.5,48.3333333333333,37
14,"Milkfish",883,0.5,27136.6666666667,27696.25,26332.25,27055,27816.75,25568,18689.25,22277.25,20892,21148
14,"Natantian decapods nei",884,0.533333333,354,308,267.25,252.5,134.25,104.75,78.5,55.25,34.3333333333333,25.5
14,"Pacific cupped oyster",885,0.53,24214,25297.25,26481.5,29922.5,28285.5,30162.75,23113,21215.25,20993,13461.5
14,"Porgies, seabreams nei",886,0.444010417,4187.33333333333,3673.5,2730.75,2169.5,2036.75,1638.25,1282.5,914.75,690.666666666667,767
14,"Redtail prawn",887,0.366666667,60.3333333333333,45.25,38.25,21.75,4.75,5.5,5.5,3,1,0
14,"Snappers, jobfishes nei",888,0.444010417,226.666666666667,171.5,31,27.75,32.5,43.25,42.25,92.75,109.333333333333,139.5
14,"Trumpet emperor",889,0.444010417,146,73,109.333333333333,119.5,106.5,106.5,61,39,20.6666666666667,31
14,"Two-spot red snapper",890,0.444010417,4,2,1.33333333333333,1,0,0,0,0,0,0
14,"Whiteleg shrimp",891,0.37,6849.66666666667,6588.5,6108.75,6018.75,5323.5,4863.5,3439.75,3956.5,3993,4007
14,"Yellowback seabream",892,0.444010417,0,0,0,0,0,0,0,0,0,0
15,"Banana prawn",653,0.2,0,0,0,0,0,0,0,0,0,0
15,"Banana prawn (br)",654,0.27,1502.33333333333,1538.5,1688,1837.75,2009,2116.5,2081.25,2033.5,1976.66666666667,1926.5
15,"Barramundi",655,0.23,0,0,0,0,0,0,0,0,0,0
15,"Flathead lobster",656,0.416666667,4.33333333333333,4.25,4.5,4.25,3.5,3,2,1,0.666666666666667,0
15,"Giant tiger prawn",657,0.1,0.666666666666667,0.5,0.25,0.25,0,0,0,0,0,0
15,"Giant tiger prawn (br)",658,0.1,36211.3333333333,36710.75,37917.75,40274.25,42801.75,45290,47207.5,47921,47951.3333333333,47846
15,"Green mussel",659,0.8,16229,17094.25,18750.25,20745,20689.25,20986,21568.25,22229,22993.3333333333,24051.5
15,"Groupers, seabasses nei",660,0.33,162.666666666667,182,235,832.5,998.75,1220,1396,1070.75,1140.33333333333,1148
15,"Groupers, seabasses nei (br)",661,0.33,151.666666666667,129.75,68.75,69,64.75,66.25,52,46.75,42.6666666666667,29
15,"Indo-Pacific swamp crab",662,0.416666667,5971.66666666667,6428.75,7553.5,8898.5,10615.75,12275.25,13881,15064.75,15509.6666666667,16045.5
15,"Jacks, crevalles nei",663,0.444010417,21,29,61.25,89.75,92,88.25,61.25,27.75,26.3333333333333,20.5
15,"Marine fishes nei",664,0.477777778,181.666666666667,240.25,538.75,632.5,614,597.5,373,359.75,412.666666666667,444
15,"Metapenaeus shrimps nei",665,0.372222222,582,636,685.25,742,775,747.75,741.5,739.5,719,734
15,"Milkfish",666,0.37,34379.3333333333,40761.25,55143.75,65897.25,74693,81516,87668.75,95750,101282.333333333,108324
15,"Milkfish (br)",667,0.37,210618,213114,219648.5,223912.75,225266.25,224976.75,224291.75,225912.5,226110,229443
15,"Penaeus shrimps nei",668,0.23,0,0,0,0,0,0,0,0,0,0
15,"Percoids nei",669,0.444010417,0,0,0,0,0,0,0,0,0,0
15,"Scats",670,0.444010417,0,0,0,0,0,0,0,0,0,0
15,"Slipper cupped oyster",671,0.811764706,15640,15939.5,17439,18504,19363,20784.75,21023.25,21141.5,21545,21055
15,"Snappers nei",672,0.433333333,1.66666666666667,1.75,3.25,4.5,6,7.75,8,12.25,13.6666666666667,16
15,"Spinefeet(=Rabbitfishes) nei",673,0.444010417,163.666666666667,166.75,180.75,196.75,207.75,212,193,176.75,170.666666666667,159.5
15,"Tropical spiny lobsters nei",674,0.416666667,18.6666666666667,19.75,31.25,44.5,55.75,72.25,73.25,64.75,65,53
15,"Whiteleg shrimp",675,0.374509804,,,,1854,2483,3312.33333333333,3529.75,4455.75,4903.66666666667,4870
16,"Aquatic invertebrates nei",16,0.542156863,,,1116,558,372,279,884,884,1178.66666666667,1768
16,"Atlantic salmon",17,0.23,16154.6666666667,17293.5,19825.5,15706.5,18984.75,21759,24224.5,35170.75,36930,39491.5
16,"Australian mussel",18,0.811764706,2751.66666666667,2861,2981.25,2324.25,1599.25,802,0,0,0,0
16,"Barramundi",19,0.3,1680.66666666667,1822.75,2043.25,1664,1961.75,2306.5,1648.5,1648.5,1209.33333333333,0
16,"Blacklip abalone",20,0.811764706,242,308,403.5,341,243.5,117,0,0,0,0
16,"Brine shrimp",21,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Brown tiger prawn",22,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Chinook(=Spring=King)salmon",23,0.370833333,0,0,0,0,0,0,0,0,0,0
16,"Cupped oysters nei",24,0.9,2949.33333333333,3561.25,5239.25,4441.75,3279.25,1930,0,0,0,0
16,"Eastern king prawn",25,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Eastern school shrimp",26,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Flat and cupped oysters nei",27,0.833333333,,,,,,14931,14429,14867.6666666667,14867.6666666667,14836
16,"Flat oysters nei",28,0.87,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn",29,0.23,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn (br)",30,0.23,98,133.75,133.75,133.75,60.25,0,0,0,0,0
16,"Indo-Pacific swamp crab",31,0.416666667,0,0,0,0,0,0,0,0,0,0
16,"Kuruma prawn",32,0.33,0,0,0,0,0,0,0,0,0,0
16,"Marine fishes nei",33,0.477777778,18,20.25,10,9,6.75,0,0,0,0,0
16,"Pacific cupped oyster",34,1,3617.33333333333,3359,2968.75,1993.75,1309.5,663.5,0,0,0,0
16,"Pacific cupped oyster (br)",35,1,0,0,0,0,0,0,0,0,0,0
16,"Penaeus shrimps nei",36,0.266666667,3350.66666666667,3338,3317.75,3159,3414.25,3909.25,4080.75,3308.75,3083.33333333333,1985
16,"Rainbow trout",37,0.566666667,0,0,0,0,0,0,0,0,0,0
16,"Southern Australia scallop",38,0.811764706,0,0,0,0,0,0,0,0,0,0
16,"Southern bluefin tuna",39,0.1,3052.66666666667,3192.25,3133.75,3128.25,3507.75,3436,3398,2886.5,2599,2236.5
16,"Sydney cupped oyster",40,0.811764706,5123.33333333333,4860.25,4531.75,3131.75,2017.75,1000,0,0,0,0
17,"Barramundi",640,0.190909091,,,,10,10,10,7.5,5,3.33333333333333,0
17,"Giant tiger prawn",641,0.366666667,,,,12,12,11.3333333333333,11,10.5,10,10
17,"Indo-Pacific swamp crab",642,0.416666667,,,,,,18,9,7.33333333333333,7.33333333333333,2
17,"Mangrove cupped oyster",643,0.811764706,0,0,0,0,0,0,0,0,0,0
17,"Milkfish",644,0.414285714,0,0,0,0,0,0,0.25,0.5,0.666666666666667,1
17,"Pearl oyster shells nei",645,0.811764706,1,1,1,1,0.75,0.5,0.25,0,0,0
18,"Anadara clams nei",254,0.811764706,0,0,0,0,0,0,0,0,0,0
18,"Blue shrimp",255,0.372222222,,,,,4,2,1.33333333333333,1,0,0
18,"Flathead grey mullet",256,0.412820513,0,0,0,0,0,0,0,0,0,0
18,"Giant tiger prawn",257,0.366666667,8.33333333333333,12.75,15.75,15.5,14,7.5,4.75,2.5,1.33333333333333,2
18,"Pearl oyster shells nei",258,0.811764706,0,0,0,0,0,0,2.5,2.5,3.33333333333333,5
19,"Milkfish",953,0.414285714,2.33333333333333,2,1,0.75,0.5,0.25,0,0,0,0
20,"Abalones nei",463,0.55,1462.33333333333,1859.25,2680.5,3652,4688.25,5482.75,6090,6444.5,6523.66666666667,6671.5
20,"Aquatic invertebrates nei",464,0.542156863,4797.33333333333,4687,3363.25,2715.75,2841.5,3858.5,5683.25,7781.25,8038.33333333333,7845.5
20,"Bastard halibut",465,0.444010417,35583,37650.25,39309.75,42882.5,46532.25,45800.5,45709,43943.75,40367,40088
20,"Blackhead seabream",466,0.444010417,2671,2688,2739,2451.25,2207,2094.25,1692.25,1579.75,1541.66666666667,1185.5
20,"Blood cockle",467,0.666666667,5505,5394.5,11877.5,9574.5,9509.5,8532.5,1843.5,1992.25,1667.66666666667,1924
20,"Dotted gizzard shad",468,0.444010417,576,1547.5,1440,1179.25,1043.75,414,141.75,72.5,85.3333333333333,128
20,"Filefishes, leatherjackets nei",469,0.444010417,32,58.25,122.5,260,378,472.5,473.25,417.5,374.666666666667,304.5
20,"Flathead grey mullet",470,0.412820513,4396.33333333333,4710,4917,5555.25,5575.5,5327,5309.25,5231.75,5115.33333333333,5344.5
20,"Fleshy prawn",471,0.366666667,2049.66666666667,1792.75,1327.5,753.5,424,175,63.25,39.5,25.6666666666667,25.5
20,"Globose clam",472,0.811764706,0,0,0,0,0,0,0,0,0,0
20,"Groupers nei",473,0.333333333,97.3333333333333,84.5,95.75,98.25,104.5,160.5,161.5,163,157.333333333333,101
20,"Horned turban",474,0.811764706,0,0,0,0,0,0,0,0,0,0
20,"Inflated ark",475,0.811764706,3459.33333333333,3110.5,2690.25,2382.5,2174,2048,1821.75,1814,1847.33333333333,1991
20,"Japanese amberjack",476,0.444010417,72,70.5,43.25,84,145.75,164.5,171.75,165,118.666666666667,107.5
20,"Japanese carpet shell",477,0.841666667,24155,21698,19529.25,16795,16921,19196.75,20916.75,19914.25,20584,19161
20,"Japanese hard clam",478,0.811764706,113.666666666667,112,115.5,93.5,97.75,71,27.5,17.75,2.33333333333333,3.5
20,"Japanese jack mackerel",479,0.444010417,63,48.5,41.3333333333333,46.5,32.75,26,19.5,4,2.66666666666667,0.5
20,"Japanese seabass",480,0.444010417,2409.33333333333,2199.75,2095.5,2134.75,2083.5,2178.75,2047.25,1926,1769.66666666667,1678.5
20,"Korean mussel",481,0.8,26715.6666666667,40441,61025,72783.25,75553.75,68759.5,61833.25,60300.25,62055.3333333333,65863
20,"Korean rockfish",482,0.444010417,21647.6666666667,23115,26021.5,29342.5,32273.25,30623.5,26067,23590.25,20447,20211.5
20,"Kuruma prawn",483,0.444444444,0,0,0,0,0,0,0,0,0,0
20,"Mackerels nei",484,0.444010417,80,132,188.333333333333,190,232.25,257.5,201,221,211.666666666667,175
20,"Marine crustaceans nei",485,0.3,0,0,0,0,0,0,0,0,0,0
20,"Marine fishes nei",486,0.477777778,40,95.5,111.5,168.5,253.5,361.75,636.5,735.5,841.666666666667,915
20,"Marine molluscs nei",487,0.533333333,1436,1456.75,1814.5,1965,2573.25,2380.5,2467,1832.25,1161.33333333333,1368
20,"Okhotsk atka mackerel",488,0.444010417,4.66666666666667,5.5,4.25,4.25,2,0,0,0,0,0
20,"Pacific cupped oyster",489,0.757142857,243100.666666667,253149.5,273887,276563.5,273864.75,269984.75,259921.25,268641.25,277884.666666667,282939
20,"Porgies, seabreams nei",490,0.444010417,2409.33333333333,2229.25,1913.75,1322.25,1039.75,845.25,748.5,806.75,769.666666666667,699
20,"Scorpionfishes nei",491,0.444010417,339,417.5,416.666666666667,378.25,361,307,280,265.5,264,256
20,"Sea squirts nei",492,0.6,6266.33333333333,6481.5,8032,8401.25,7869.75,7679,8268.5,8569.75,9023.66666666667,10353.5
20,"Whiteleg shrimp",493,0.374509804,0,165.25,379.75,828.25,1281.25,1792.25,2288.75,2536.25,2777.66666666667,2814
20,"Yesso scallop",494,0.833333333,137,175.75,241.5,303.5,336.75,327,356.25,380.75,391.666666666667,461
21,"Japanese sea cucumber",460,0.571405229,30,36.6666666666667,52.5,75,87.5,100,100,100,100,100
21,"Marine molluscs nei",461,0.533333333,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
21,"Yesso scallop",462,0.833333333,,,,100,150,166.666666666667,175,200,200,200
24,"Barramundi",83,0.190909091,,,,80,90,100,110,125,133.333333333333,140
24,"Blood cockle",84,0.666666667,,,,495,547.5,598.333333333333,648.75,750,800,850
24,"Green mussel",85,0.8,,,,800,900,933.333333333333,1000,1150,1200,1300
24,"Indo-Pacific swamp crab",86,0.416666667,,,,15,17.5,18.3333333333333,18.75,25,26.6666666666667,30
24,"Marine fishes nei",87,0.477777778,,,,25,32.5,41.6666666666667,51.25,67.5,76.6666666666667,85
24,"Marine molluscs nei",88,0.533333333,704.666666666667,868.5,1060,885,662.5,322.5,0,0,0,0
24,"Orange-spotted grouper",89,0.333333333,,,,80,90,100,110,125,133.333333333333,140
24,"Penaeus shrimps nei",90,0.23,91.6666666666667,78.75,73.75,73.75,65,75,82.5,93.75,100,110
24,"Snappers nei",91,0.433333333,,,,80,90,100,110,125,133.333333333333,140
25,"Abalones nei",896,0.55,20,20,23.3333333333333,25,22.5,18.75,12.5,6.25,5,5
25,"Banana prawn",897,0.2,1562.33333333333,1221.75,594,362.25,324.75,354.75,338,302,283.333333333333,265
25,"Barramundi",898,0.17,13345.3333333333,13890,13924.25,13730.75,13880.5,13358,14305.75,15388.75,15579,16651.5
25,"Blood cockle",899,0.67,62496.3333333333,63059.25,61011.5,60406.25,66640,69151.25,68281.25,69794.5,65950.6666666667,61529.5
25,"Blood cockle (Ind)",900,0.67,2073,1784.25,910,604.25,647,622,508.25,394.5,315,63.5
25,"Cupped oysters nei",901,0.83,23532,22176.25,21205,18569.75,20283,22552.75,18886.25,21240.25,19924,16292
25,"Cupped oysters nei (Ind)",902,0.83,899.666666666667,823.5,797.5,713.75,775,851.75,950,1054.5,1067.66666666667,1150.5
25,"Fourfinger threadfin",903,0.444010417,0,0,0,0,0,0,0,0,0,0
25,"Giant tiger prawn",904,0.1,109283,85458.75,40310.75,14776,9145.5,6961.75,5010.75,8270,9849,12148
25,"Green mussel",905,0.8,265445,256520.25,247596.25,232971.5,213708.75,198004,172595.5,148599.5,133590.666666667,116922.5
25,"Groupers nei",906,0.33,620,614.75,619,653.75,639,631.5,579.5,515.5,513.333333333333,485.5
25,"Groupers nei (Ind)",907,0.33,2212,2214.75,2381.5,2248,2366.25,2362.25,2339.75,2302.75,2245.66666666667,2265
25,"Horse mussels nei",908,0.811764706,0,0,0,0,0,0,0,0,0,0
25,"Indo-Pacific swamp crab",909,0.416666667,16,12,12.25,12.25,18.75,30,39.75,59,65,75
25,"Marine fishes nei",910,0.477777778,0.333333333333333,0.25,0.25,2.75,12,27,87.75,103.25,125.333333333333,158
25,"Metapenaeus shrimps nei",911,0.372222222,195,146.25,80.75,25,0,0,129,194.5,259.333333333333,389
25,"Penaeus shrimps nei",912,0.27,198,187,133.25,109.75,89.25,88.25,223.5,307.5,404,531
25,"Squaretail mullet",913,0.444010417,18,13.5,10.75,5,0,0,0,0,0,0
25,"Whiteleg shrimp",914,0.23,252850,309652.75,403673,466097,515272.5,535526,559221.25,579109.75,581750,592087.5
29,"Cobia",532,0.444010417,6,6,6,5,3.5,2,0.5,0,0,0
29,"Goldlined seabream",533,0.444010417,,,,5,2.5,1.66666666666667,1.25,0,0,0
29,"Mangrove red snapper",534,0.433333333,3,3,2,1.5,0.75,0,0,0,0,0
29,"Marine fishes nei",535,0.477777778,,,,,30,22.5,18.3333333333333,18.75,15,15
29,"Red drum",536,0.366666667,179.333333333333,167.25,144.5,128.75,114,96.5,74.5,64,53.3333333333333,49.5
31,"Giant tiger prawn",749,0.366666667,1010.33333333333,933.75,754.75,533.25,340.25,164.25,72.25,0,0,0
32,"Ballan wrasse",711,0.444010417,,,50,50,48,36,29.5,23.25,16.3333333333333,24.5
32,"Cobia",712,0.444010417,0,0,0,0,0,0,0,0,0,0
32,"Drums nei",713,0.444010417,35.6666666666667,41.5,36,29.5,14.75,0,0,0,0,0
32,"Mangrove red snapper",714,0.433333333,0,0,0,0,0,0,0,0,0,0
32,"Marine fishes nei",715,0.477777778,0,0,0,0,0,0,0,0,0,0
32,"Pargo breams nei",716,0.444010417,,,,,,,6,5.5,5.5,5.5
32,"Red drum",717,0.366666667,0,0,0,0,0,12.5,12.5,12.5,16.6666666666667,0
37,"European seabass",526,0.452222222,,,,,,,2,2,2,2
37,"Giant tiger prawn",527,0.366666667,0,0,0,0,0,0,0,0,0,0
37,"Hooded oyster",528,0.811764706,3,3,2.5,2.5,1.5,1.25,1.75,2,2.66666666666667,3
37,"Indo-Pacific swamp crab",529,0.416666667,2,2,1.75,1.5,1,0.75,0.5,0.5,0.666666666666667,0.5
37,"Marine fishes nei",530,0.477777778,1.33333333333333,1.5,1.5,3.25,2.75,2.5,2.5,1,1,1
37,"Red drum",531,0.366666667,347,370,316.25,278.5,186.5,82.5,157.75,222,296,444
40,"Barramundi",847,0.190909091,0,0,0.5,1.25,1.25,3.75,3.25,2.5,3.33333333333333,0
40,"Giant tiger prawn",848,0.1,2436.66666666667,2447.5,2502.5,2465,2960,3210,3352.5,3622.5,3646.66666666667,3730
40,"Indian backwater oyster",849,0.811764706,2,1.66666666666667,1.75,2.75,2.25,2,1.5,0,0,0
40,"Indo-Pacific swamp crab",850,0.416666667,1.66666666666667,1.5,1.25,1.75,1.25,1,0.75,0,0,0
40,"Milkfish",851,0.414285714,0,0,7.5,22.5,22.5,22.5,15,0.5,0.666666666666667,1
41,"Giant tiger prawn",574,0.366666667,311.333333333333,358,403,499.75,455,497.25,537.25,396.5,404,272.5
41,"Indian white prawn",575,0.4,311,357.5,402.75,349.25,211,86.75,0,0,0,0
41,"Japanese meagre",576,0.444010417,,,,,,,6,38,38,38
42,"Giant tiger prawn",503,0.23,6658.66666666667,7109.75,7472.25,7911.5,7045,5929.25,5166.25,3166.25,3135,2702.5
42,"Indo-Pacific swamp crab",504,0.416666667,,,5,5,5,5,5,5,5,5
42,"Sea cucumbers nei",505,0.571405229,,1,1,1,1,1,1,1,1,1
43,"Penaeus shrimps nei",458,0.266666667,0,0,0,0,0,0,0,0,0,0
45,"Penaeus shrimps nei",248,0.266666667,16.6666666666667,12.5,2.5,0,0,0,0,0,0,0
48,"European seabass",622,0.452222222,22.6666666666667,17,13.75,7,0,0,0,0,0,0
48,"Gilthead seabream",623,0.286111111,323.666666666667,263.25,180.5,74,29,8.5,8.5,0,0,0
48,"Indian white prawn",624,0.4,0,0,21.5,43.25,72.75,104.5,122,141.5,149.333333333333,160.5
48,"Mullets nei",625,0.561111111,2.66666666666667,2,0,0,0,0,0,0,0,0
48,"Porgies, seabreams nei",626,0.444010417,0,0,0,0,0,0,0,0,0,0
48,"Yellowfin seabream",627,0.444010417,6.5,4.33333333333333,3.25,0,0,0,0,0,0,0
48,"Yellowfin tuna",628,0.1,6.33333333333333,12.75,15.25,11.75,10.5,2.5,0,0,0,0
50,"Barramundi",734,0.17,0,0,0,4.5,5.5,5.5,8,8.5,10,15
50,"Bluespot mullet",735,0.444010417,10,20,13.3333333333333,10,7.5,0,0,0,0,0
50,"Croakers, drums nei",736,0.444010417,9,15.5,16.75,16.75,10,1.25,0,0,0,0
50,"Flathead grey mullet",737,0.43,13.3333333333333,10,7.5,5.5,8,17.5,24.5,32,39.3333333333333,40
50,"Giant tiger prawn",738,0.17,0,0,0,0,0,0,0,0,0,0
50,"Gilthead seabream",739,0.286111111,0,0,0,125,422.5,747.5,1072.5,1272.5,1300,1300
50,"Groupers nei",740,0.33,16.6666666666667,26.25,26.25,38.75,52.25,51,63.5,76,66.6666666666667,75
50,"Indian white prawn",741,0.4,9708,10184.75,11526.75,13828.5,16209,18468.25,20086.25,20608.25,20550.6666666667,20500
50,"Sea cucumbers nei",742,0.571405229,,,,,2,3.5,4,8,10,12.5
50,"Sobaity seabream",743,0.444010417,,,,,,540,545,546.666666666667,546.666666666667,550
50,"Spinefeet(=Rabbitfishes) nei",744,0.444010417,20,26.25,23.25,18.75,16.25,12.5,16.25,22.5,30,30
51,"Gilthead seabream",495,0.286111111,47.3333333333333,38.25,52,54.5,21.5,21.25,10,10,10,10
51,"Goldsilk seabream",496,0.444010417,0,0,0,0,0,0,0,0,0,0
51,"Marine fishes nei",497,0.477777778,0,0,0,0,0,0,0,0,0,0
51,"Orange-spotted grouper",498,0.333333333,0,0,0,0,0,0,0,0,0,0
51,"Sobaity seabream",499,0.444010417,88,66,25,0,0,0,0,0,0,0
52,"Gilthead seabream",45,0.286111111,0,0,0,0.5,1,0.666666666666667,0.5,0.25,0,0
52,"Mangrove red snapper",46,0.433333333,0.5,0.333333333333333,0.25,0,0,0,0,0,0,0
52,"Orange-spotted grouper",47,0.333333333,,,,1,1,0.666666666666667,0.5,0.25,0,0
52,"Sobaity seabream",48,0.444010417,3.66666666666667,3,2.5,1,0.5,0.25,0,0,0,0
52,"White-spotted spinefoot",49,0.444010417,1,1,0.75,0.5,0.25,0,0,0,0,0
53,"Penaeus shrimps nei",629,0.266666667,71.3333333333333,74.75,80.5,87.5,93.5,97.5,100.75,103.25,104.666666666667,106.5
54,"European seabass",963,0.452222222,376.666666666667,330,190,142.5,95,47.5,0,0,0,0
54,"Giant tiger prawn",964,0.366666667,10,10,10,7.5,5,2.5,0,0,0,0
54,"Gilthead seabream",965,0.286111111,376.666666666667,330,190,408.75,361.25,313.75,309.25,85.5,114,171
54,"Greasy grouper",966,0.444010417,0,0,0,0,0,0,0,0,0,0
54,"Indian white prawn",967,0.4,5,6.66666666666667,12.5,27.5,50,85,115,137.5,150,150
54,"Mullets nei",968,0.561111111,0,0,0,0,0,0,0,0,0,0
54,"Sobaity seabream",969,0.444010417,393.333333333333,342.5,190,177.75,130.25,82.75,35.25,0,0,0
54,"White-spotted spinefoot",970,0.444010417,0,0,0,0,0,0,0,0,0,0
61,"Atlantic bluefin tuna",923,0.316666667,136.333333333333,214.75,284.25,378.25,510,485,395,345,213.333333333333,145
61,"Bluefish",924,0.444010417,0,0,0,0,0,0,0,0,0,0
61,"Carpet shells nei",925,0.8,0,0,0,0,0,0,0,0,0,0
61,"Common cuttlefish",926,0.6,0,0,0,0,0,0,0,0,0,0
61,"Common sole",927,0.533333333,0,0,0,0,0,0,0,0,0,0
61,"European eel",928,0.444444444,0,0,0,0,0,0,0,0,0,0
61,"European flat oyster",929,0.823076923,0,0,0,0,0,0,0,0,0,0
61,"European seabass",930,0.452222222,518.666666666667,512,596,676.5,860.75,1104.25,1614,1916.75,2099,2415.5
61,"Flathead grey mullet",931,0.412820513,0,0,0,0.5,0.5,0.5,0.5,0,0,0
61,"Gilthead seabream",932,0.286111111,594,607.5,673,779.75,994,1406,2254.5,3296.5,3917.66666666667,4728.5
61,"Groupers nei",933,0.333333333,0,0,0,0,0,0,0,0,0,0
61,"Marine crustaceans nei",934,0.3,0,0,0,0,0,0,0,0,0,0
61,"Marine fishes nei",935,0.477777778,0,0,0,0,0,0,0,0,0,0
61,"Mediterranean mussel",936,0.82,82,105.75,205,220.75,230.25,225.25,144.25,139.75,137,127
61,"Octopuses nei",937,0.533333333,0,0,0,0,0,0,0,0,0,0
61,"Pacific cupped oyster",938,0.757142857,8.66666666666667,7,6.25,7.25,7.75,10,10.25,11.25,11,11
61,"Sargo breams nei",939,0.4,0,0,0,0,0,0,0,0,0,0
61,"Thinlip grey mullet",940,0.444010417,0,0,0,0,0,0,0,0,0,0
