"rgn_id","species","species_code","sust_coeff","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
16,"Eastern king prawn",25,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Eastern school shrimp",26,0.366666667,0,0,0,0,0,0,0,0,0,0
16,"Flat and cupped oysters nei",27,0.833333333,,,,,,,,14931,13927,15745
16,"Flat oysters nei",28,0.87,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn",29,0.23,0,0,0,0,0,0,0,0,0,0
16,"Giant tiger prawn (br)",30,0.23,0,0,294,241,0,0,0,0,0,0
16,"Indo-Pacific swamp crab",31,0.416666667,0,0,0,0,0,0,0,0,0,0
16,"Kuruma prawn",32,0.33,0,0,0,0,0,0,0,0,0,0
16,"Marine fishes nei",33,0.477777778,41,4,9,27,0,0,0,0,0,0
16,"Pacific cupped oyster",34,1,4215,3900,2737,2584,2654,0,0,0,0,0
16,"Pacific cupped oyster (br)",35,1,0,0,0,0,0,0,0,0,0,0
16,"Penaeus shrimps nei",36,0.266666667,3365,3723,2964,3300,3284,3088,3985,5280,3970,0
16,"Rainbow trout",37,0.566666667,0,0,0,0,0,0,0,0,0,0
16,"Southern Australia scallop",38,0.811764706,0,0,0,0,0,0,0,0,0,0
16,"Southern bluefin tuna",39,0.1,2373,4554,2231,3611,2139,4532,3749,3324,1987,2486
16,"Sydney cupped oyster",40,0.811764706,5314,5600,4456,4071,4000,0,0,0,0,0
17,"Barramundi",640,0.190909091,,,,,,10,10,10,0,0
17,"Giant tiger prawn",641,0.366666667,,,,,,12,12,10,10,10
17,"Indo-Pacific swamp crab",642,0.416666667,,,,,,,,18,0,4
17,"Mangrove cupped oyster",643,0.811764706,0,0,0,0,0,0,0,0,0,0
17,"Milkfish",644,0.414285714,0,0,0,0,0,0,0,0,1,1
17,"Pearl oyster shells nei",645,0.811764706,1,1,1,1,1,1,0,0,0,0
18,"Anadara clams nei",254,0.811764706,0,0,0,0,0,0,0,0,0,0
18,"Blue shrimp",255,0.372222222,,,,,,,4,0,0,0
18,"Flathead grey mullet",256,0.412820513,0,0,0,0,0,0,0,0,0,0
18,"Giant tiger prawn",257,0.366666667,1,12,12,26,13,11,6,0,2,2
18,"Pearl oyster shells nei",258,0.811764706,0,0,0,0,0,0,0,0,10,0
19,"Milkfish",953,0.414285714,5,1,1,1,1,0,0,0,0,0
20,"Abalones nei",463,0.55,1065,1260,2062,3050,4350,5146,6207,6228,6779,6564
20,"Aquatic invertebrates nei",464,0.542156863,5295,2590,6507,4356,0,0,7010,8424,7299,8392
20,"Bastard halibut",465,0.444010417,34533,32141,40075,43852,41171,46432,54674,40925,40805,39371
20,"Blackhead seabream",466,0.444010417,,,2671,2705,2841,1588,1694,2254,1233,1138
20,"Blood cockle",467,0.666666667,2440,10849,3226,5063,28372,1637,2966,1155,1616,2232
20,"Dotted gizzard shad",468,0.444010417,,,576,2519,1225,397,34,0,136,120
20,"Filefishes, leatherjackets nei",469,0.444010417,3,19,74,137,260,569,546,515,263,346
20,"Flathead grey mullet",470,0.412820513,4093,3596,5500,5651,4921,6149,5581,4657,4850,5839
20,"Fleshy prawn",471,0.366666667,2324,2426,1399,1022,463,130,81,26,16,35
20,"Globose clam",472,0.811764706,0,0,0,0,0,0,0,0,0,0
20,"Groupers nei",473,0.333333333,101,36,155,46,146,46,180,270,150,52
20,"Horned turban",474,0.811764706,0,0,0,0,0,0,0,0,0,0
20,"Inflated ark",475,0.811764706,4696,3134,2548,2064,3015,1903,1714,1560,2110,1872
20,"Japanese amberjack",476,0.444010417,114,45,57,66,5,208,304,141,34,181
20,"Japanese carpet shell",477,0.841666667,27494,27570,17401,14327,18819,16633,17905,23430,25699,12623
20,"Japanese hard clam",478,0.811764706,167,127,47,107,181,39,64,0,7,0
20,"Japanese jack mackerel",479,0.444010417,,,63,34,27,62,8,7,1,0
20,"Japanese seabass",480,0.444010417,2778,1850,2600,1571,2361,2007,2395,1952,1835,1522
20,"Korean mussel",481,0.8,15785,20409,43953,81617,98121,67442,55035,54440,70416,61310
20,"Korean rockfish",482,0.444010417,23938,19708,21297,27517,35564,32992,33020,20918,17338,23085
20,"Kuruma prawn",483,0.444444444,0,0,0,0,0,0,0,0,0,0
20,"Mackerels nei",484,0.444010417,,,80,184,301,195,249,285,75,275
20,"Marine crustaceans nei",485,0.3,0,0,0,0,0,0,0,0,0,0
20,"Marine fishes nei",486,0.477777778,40,3,77,262,104,231,417,695,1203,627
20,"Marine molluscs nei",487,0.533333333,878,2018,1412,1519,2309,2620,3845,748,2655,81
20,"Okhotsk atka mackerel",488,0.444010417,5,0,9,8,0,0,0,0,0,0
20,"Pacific cupped oyster",489,0.757142857,238326,239270,251706,283296,321276,249976,240911,267776,281022,284856
20,"Porgies, seabreams nei",490,0.444010417,2371,2809,2048,1689,1109,443,918,911,722,676
20,"Scorpionfishes nei",491,0.444010417,,,339,496,415,263,270,280,307,205
20,"Sea squirts nei",492,0.6,3116,6349,9334,7127,9318,7826,7208,6364,11676,9031
20,"Whiteleg shrimp",493,0.374509804,0,0,0,661,858,1794,1812,2705,2844,2784
20,"Yesso scallop",494,0.833333333,23,173,215,292,286,421,348,253,403,519
21,"Japanese sea cucumber",460,0.571405229,,10,50,50,100,100,100,100,100,100
21,"Marine molluscs nei",461,0.533333333,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
21,"Yesso scallop",462,0.833333333,,,,,,100,200,200,200,200
24,"Barramundi",83,0.190909091,,,,,,80,100,120,140,140
24,"Blood cockle",84,0.666666667,,,,,,495,600,700,800,900
24,"Green mussel",85,0.8,,,,,,800,1000,1000,1200,1400
24,"Indo-Pacific swamp crab",86,0.416666667,,,,,,15,20,20,20,40
24,"Marine fishes nei",87,0.477777778,,,,,,25,40,60,80,90
24,"Marine molluscs nei",88,0.533333333,524,700,890,1360,1290,0,0,0,0,0
24,"Orange-spotted grouper",89,0.333333333,,,,,,80,100,120,140,140
24,"Penaeus shrimps nei",90,0.23,90,75,110,40,70,75,75,80,100,120
24,"Snappers nei",91,0.433333333,,,,,,80,100,120,140,140
25,"Abalones nei",896,0.55,,,20,20,30,30,10,5,5,5
25,"Banana prawn",897,0.2,2849,1330,508,200,338,403,358,320,271,259
25,"Barramundi",898,0.17,12229,13588,14219,15524,12366,12814,14818,13434,16157,17146
25,"Blood cockle",899,0.67,63316,67782,56391,64748,55125,65361,81326,74793,51645,71414
25,"Blood cockle (Ind)",900,0.67,4043,1714,462,918,546,491,633,818,91,36
25,"Cupped oysters nei",901,0.83,25691,26569,18336,18109,21806,16028,25189,27188,7140,25444
25,"Cupped oysters nei (Ind)",902,0.83,948,981,770,595,844,646,1015,902,1237,1064
25,"Fourfinger threadfin",903,0.444010417,0,0,0,0,0,0,0,0,0,0
25,"Giant tiger prawn",904,0.1,194910,106884,26055,13986,14318,4745,3533,5251,6514,17782
25,"Green mussel",905,0.8,263946,261712,270677,229746,228250,203213,193626,166927,126616,107229
25,"Groupers nei",906,0.33,664,615,581,599,681,754,522,569,473,498
25,"Groupers nei (Ind)",907,0.33,1676,2959,2001,2223,2343,2425,2474,2207,2253,2277
25,"Horse mussels nei",908,0.811764706,0,0,0,0,0,0,0,0,0,0
25,"Indo-Pacific swamp crab",909,0.416666667,10,23,15,0,11,23,41,45,50,100
25,"Marine fishes nei",910,0.477777778,0,1,0,0,0,11,37,60,243,73
25,"Metapenaeus shrimps nei",911,0.372222222,262,223,100,0,0,0,0,0,516,262
25,"Penaeus shrimps nei",912,0.27,340,154,100,154,125,60,18,150,666,396
25,"Squaretail mullet",913,0.444010417,11,23,20,0,0,0,0,0,0,0
25,"Whiteleg shrimp",914,0.23,132365,251698,374487,480061,508446,501394,571189,561075,603227,580948
29,"Cobia",532,0.444010417,,,6,6,6,2,0,0,0,0
29,"Goldlined seabream",533,0.444010417,,,,,,5,0,0,0,0
29,"Mangrove red snapper",534,0.433333333,,,3,3,0,0,0,0,0,0
29,"Marine fishes nei",535,0.477777778,,,,,,,30,15,10,20
29,"Red drum",536,0.366666667,213,170,155,131,122,107,96,61,34,65
31,"Giant tiger prawn",749,0.366666667,1084,1175,772,704,368,289,0,0,0,0
32,"Ballan wrasse",711,0.444010417,,,,,50,50,44,0,24,25
32,"Cobia",712,0.444010417,0,0,0,0,0,0,0,0,0,0
32,"Drums nei",713,0.444010417,22,26,59,59,0,0,0,0,0,0
32,"Mangrove red snapper",714,0.433333333,0,0,0,0,0,0,0,0,0,0
32,"Marine fishes nei",715,0.477777778,0,0,0,0,0,0,0,0,0,0
32,"Pargo breams nei",716,0.444010417,,,,,,,,,6,5
32,"Red drum",717,0.366666667,0,0,0,0,0,0,0,50,0,0
37,"European seabass",526,0.452222222,,,,,,,,,2,2
37,"Giant tiger prawn",527,0.366666667,0,0,0,0,0,0,0,0,0,0
37,"Hooded oyster",528,0.811764706,3,2,4,3,1,2,0,2,3,3
37,"Indo-Pacific swamp crab",529,0.416666667,2,2,2,2,1,1,0,1,0,1
37,"Marine fishes nei",530,0.477777778,1,0,3,2,1,7,1,1,1,1
37,"Red drum",531,0.366666667,,326,368,416,155,175,0,0,456,432
40,"Barramundi",847,0.190909091,0,0,0,0,2,3,0,10,0,0
40,"Giant tiger prawn",848,0.1,3360,2380,1570,2480,3580,2230,3550,3480,4150,3310
40,"Indian backwater oyster",849,0.811764706,,2,2,1,2,6,0,0,0,0
40,"Indo-Pacific swamp crab",850,0.416666667,2,1,2,1,1,3,0,0,0,0
40,"Milkfish",851,0.414285714,0,0,0,0,30,60,0,0,0,2
41,"Giant tiger prawn",574,0.366666667,166,215,553,498,346,602,374,667,506,39
41,"Indian white prawn",575,0.4,166,214,553,497,347,0,0,0,0,0
41,"Japanese meagre",576,0.444010417,,,,,,,,,6,70
42,"Giant tiger prawn",503,0.23,7007,6243,6726,8463,8457,8000,3260,4000,5405,0
42,"Indo-Pacific swamp crab",504,0.416666667,,,,,5,5,5,5,5,5
42,"Sea cucumbers nei",505,0.571405229,,,,1,1,1,1,1,1,1
43,"Penaeus shrimps nei",458,0.266666667,0,0,0,0,0,0,0,0,0,0
45,"Penaeus shrimps nei",248,0.266666667,40,10,0,0,0,0,0,0,0,0
48,"European seabass",622,0.452222222,13,27,28,0,0,0,0,0,0,0
48,"Gilthead seabream",623,0.286111111,331,460,180,82,0,34,0,0,0,0
48,"Indian white prawn",624,0.4,,0,0,0,86,87,118,127,156,165
48,"Mullets nei",625,0.561111111,8,0,0,0,0,0,0,0,0,0
48,"Porgies, seabreams nei",626,0.444010417,0,0,0,0,0,0,0,0,0,0
48,"Yellowfin seabream",627,0.444010417,,13,0,0,0,0,0,0,0,0
48,"Yellowfin tuna",628,0.1,0,14,5,32,10,0,0,0,0,0
50,"Barramundi",734,0.17,0,0,0,0,0,18,4,0,10,20
50,"Bluespot mullet",735,0.444010417,,,10,30,0,0,0,0,0,0
50,"Croakers, drums nei",736,0.444010417,0,0,27,35,5,0,0,0,0,0
50,"Flathead grey mullet",737,0.43,22,18,0,0,12,10,10,38,40,40
50,"Giant tiger prawn",738,0.17,0,0,0,0,0,0,0,0,0,0
50,"Gilthead seabream",739,0.286111111,0,0,0,0,0,500,1190,1300,1300,1300
50,"Groupers nei",740,0.33,0,0,50,55,0,50,104,50,50,100
50,"Indian white prawn",741,0.4,9160,8705,11259,11615,14528,17912,20781,20652,21000,20000
50,"Sea cucumbers nei",742,0.571405229,,,,,,,2,5,5,20
50,"Sobaity seabream",743,0.444010417,,,,,,,,540,550,550
50,"Spinefeet(=Rabbitfishes) nei",744,0.444010417,27,23,10,45,15,5,0,30,30,30
51,"Gilthead seabream",495,0.286111111,0,0,142,11,55,10,10,10,10,10
51,"Goldsilk seabream",496,0.444010417,0,0,0,0,0,0,0,0,0,0
51,"Marine fishes nei",497,0.477777778,0,0,0,0,0,0,0,0,0,0
51,"Orange-spotted grouper",498,0.333333333,0,0,0,0,0,0,0,0,0,0
51,"Sobaity seabream",499,0.444010417,164,100,0,0,0,0,0,0,0,0
52,"Gilthead seabream",45,0.286111111,0,0,0,,,1,1,0,0,0
52,"Mangrove red snapper",46,0.433333333,,1,0,0,0,0,0,0,0,0
52,"Orange-spotted grouper",47,0.333333333,,,,,,1,1,0,0,0
52,"Sobaity seabream",48,0.444010417,3,6,2,1,1,0,0,0,0,0
52,"White-spotted spinefoot",49,0.444010417,1,1,1,1,0,0,0,0,0,0
53,"Penaeus shrimps nei",629,0.266666667,69,70,75,85,92,98,99,101,105,108
54,"European seabass",963,0.452222222,750,190,190,190,190,0,0,0,0,0
54,"Giant tiger prawn",964,0.366666667,,,10,10,10,0,0,0,0,0
54,"Gilthead seabream",965,0.286111111,750,190,190,190,190,1065,0,0,172,170
54,"Greasy grouper",966,0.444010417,0,0,0,0,0,0,0,0,0,0
54,"Indian white prawn",967,0.4,,0,10,10,30,60,100,150,150,150
54,"Mullets nei",968,0.561111111,0,0,0,0,0,0,0,0,0,0
54,"Sobaity seabream",969,0.444010417,800,190,190,190,190,141,0,0,0,0
54,"White-spotted spinefoot",970,0.444010417,0,0,0,0,0,0,0,0,0,0
61,"Atlantic bluefin tuna",923,0.316666667,152,44,213,450,430,420,740,350,70,220
61,"Bluefish",924,0.444010417,0,0,0,0,0,0,0,0,0,0
61,"Carpet shells nei",925,0.8,0,0,0,0,0,0,0,0,0,0
61,"Common cuttlefish",926,0.6,0,0,0,0,0,0,0,0,0,0
61,"Common sole",927,0.533333333,0,0,0,0,0,0,0,0,0,0
61,"European eel",928,0.444444444,0,0,0,0,0,0,0,0,0,0
61,"European flat oyster",929,0.823076923,0,0,0,0,0,0,0,0,0,0
61,"European seabass",930,0.452222222,457,466,633,492,793,788,1370,1466,2832,1999
61,"Flathead grey mullet",931,0.412820513,0,0,0,0,0,2,0,0,0,0
61,"Gilthead seabream",932,0.286111111,528,678,576,648,790,1105,1433,2296,4184,5273
61,"Groupers nei",933,0.333333333,0,0,0,0,0,0,0,0,0,0
61,"Marine crustaceans nei",934,0.3,0,0,0,0,0,0,0,0,0,0
61,"Marine fishes nei",935,0.477777778,0,0,0,0,0,0,0,0,0,0
61,"Mediterranean mussel",936,0.82,82,54,110,177,479,117,148,157,155,99
61,"Octopuses nei",937,0.533333333,0,0,0,0,0,0,0,0,0,0
61,"Pacific cupped oyster",938,0.757142857,8,8,10,2,5,12,12,11,6,16
61,"Sargo breams nei",939,0.4,0,0,0,0,0,0,0,0,0,0
61,"Thinlip grey mullet",940,0.444010417,0,0,0,0,0,0,0,0,0,0
62,"Clams, etc. nei",564,0.811764706,0,0,0,0,0,0,0,0,0,0
62,"European eel",565,0.43,24,30,27,0,0,0,0,0,0,0
62,"European flat oyster",566,0.77,0,0,0,0,0,0,0,0,0,0
62,"European seabass",567,0.43,389,370,845,36,79,29,40,0,64,0
62,"Gilthead seabream",568,0.43,378,350,332,0,0,0,0,0,0,0
62,"Marine fishes nei",569,0.47,15,15,20,15,0,0,0,0,0,0
62,"Mediterranean mussel",570,0.83,50,50,0,0,0,4,34,0,0,0
62,"Pacific cupped oyster",571,0.83,222,160,243,240,362,181,198,0,215,0
62,"Penaeus shrimps nei",572,0.43,0,0,0,0,0,0,0,0,0,0
62,"Yesso scallop",573,0.87,0,0,0,0,0,0,0,0,0,0
65,"Gasar cupped oyster",296,0.733333333,,,,20,20,20,20,20,20,20
65,"Penaeus shrimps nei",297,0.266666667,0,0,0,50,0,0,0,0,0,0
66,"Blue mussel",745,0.902380952,,,,,,,,,,28
66,"Cupped oysters nei",746,0.73,0,0,0,0,0,0,0,0,0,0
66,"Gasar cupped oyster",747,0.73,75,31,30,30,30,16,22,39,0,0
66,"Pacific cupped oyster",748,0.73,9,4,5,0,0,0,0,0,0,0
67,"European seabass",501,0.452222222,,170,170,170,170,170,170,170,170,170
67,"Gilthead seabream",502,0.286111111,,61,61,60,60,60,60,60,60,60
68,"Atlantic bluefin tuna",520,0.316666667,0,0,0,840,940,1010,690,990,960,530
68,"European eel",521,0.444444444,0,0,0,0,0,0,0,0,0,0
68,"European seabass",522,0.452222222,93,125,196,155,75,97,93,102,0,126
68,"Gilthead seabream",523,0.286111111,794,743,540,912,1097,1574,1984,1755,0,2604
68,"Marine fishes nei",524,0.477777778,,,,29,604,21,101,69,0,806
68,"Turbot",525,0.5,0,0,0,0,0,0,0,0,0,0
70,"Rainbow trout",249,0.566666667,0,0,0,0,0,0,0,0,0,0
71,"Mediterranean mussel",82,0.82,15,118,171,228,288,595,0,0,0,0
72,"Mediterranean mussel",718,0.82,,,,,,,,,,2
73,"Aquatic invertebrates nei",719,0.542156863,,,,,,,,,,1
73,"Atlantic cod",720,0.283333333,,,7,0,0,0,0,0,0,0
73,"Atlantic salmon",721,0.43,300,203,200,229,108,51,2126,4500,8500,8754
73,"Cupped oysters nei",722,0.888095238,,,,,,,8,7,3,45
73,"Flatfishes nei",723,0.43,0,0,0,0,0,0,0,0,0,0
73,"Japanese sea cucumber",724,0.571405229,,,,,,,2,10,112,110
73,"Marine fishes nei",725,0.43,0,0,0,0,0,0,0,0,0,0
73,"Mediterranean mussel",726,0.8,0,0,0,0,0,0,0,0,0,0
73,"Mullets nei",727,0.5,0,0,0,0,0,0,0,0,0,0
73,"Sea mussels nei",728,0.77,34,37,92,41,21,20,61,16,60,340
73,"Sea trout",729,0.47,6,13,0,0,0,30,0,199,0,0
73,"Sea urchins nei",730,0.5,0,0,0,0,0,0,44,64,33,108
73,"Sturgeons nei",731,0.53,0,0,0,0,0,0,0,0,0,0
73,"Yesso scallop",732,0.8,334,431,448,479,99,85,843,854,725,504
75,"Baltic prawn",954,0.47,,,,,2,1,0,0,0,0
75,"European flounder",955,0.444010417,,,3,0,0,1,0,0,0,0
75,"Flatfishes nei",956,0.5,0,0,0,0,0,0,0,0,0,0
75,"Gobies nei",957,0.53,4,12,13,15,14,24,10,0,0,5
75,"Mediterranean mussel",958,0.8,25,127,109,210,124,37,47,0,0,117
75,"Mullets nei",959,0.67,0,0,0,0,0,0,0,0,0,0
75,"Mullets nei (br)",960,0.67,7,15,11,19,23,14,0,0,0,0
75,"So-iuy mullet",961,0.63,185,228,573,152,337,329,0,0,0,0
75,"Sturgeons nei",962,0.6,0,0,0,0,0,0,0,0,0,0
76,"Atlantic bluefin tuna",941,0.316666667,0,440,390,390,870,710,910,580,100,395
76,"Atlantic salmon",942,0.53,0,0,0,0,0,0,0,0,0,0
76,"Common two-banded seabream",943,0.444010417,0,0,0,0,0,0,0,0,0,0
76,"European seabass",944,0.452222222,20982,26297,37490,38408,41900,49270,46554,50796,47013,65512
76,"Gilthead seabream",945,0.53,16735,20435,28334,28463,33500,31670,28362,28157,32187,30743
76,"Marine fishes nei",946,0.477777778,,,2000,2200,1600,1772,2247,2201,1442,0
76,"Meagre",947,0.444010417,,,,,,,,,,1910
76,"Mediterranean mussel",948,0.8,815,1513,1500,1545,1100,196,89,340,5,0
76,"Natantian decapods nei",949,0.53,0,0,0,0,0,0,0,0,0,0
76,"Porgies, seabreams nei",950,0.444010417,,,,,,,,,,409
76,"Rainbow trout",951,0.566666667,1194,1650,1249,1633,2740,2721,5229,7079,7697,3234
78,"Whiteleg shrimp",500,0.374509804,5,5,10,10,15,20,25,25,25,25
79,"Barramundi",396,0.190909091,0,15,90,115,100,67,70,70,70,0
79,"Cupped oysters nei",397,0.888095238,,2,1,0,0,0,0,0,0,0
79,"European seabass",398,0.452222222,361,349,199,158,26,197,191,200,200,203
79,"Gilthead seabream",399,0.286111111,2546,2860,3366,2713,2204,2347,1072,1240,1440,2052
79,"Marine fishes nei",400,0.477777778,4,3,2,6,302,2,74,80,156,189
79,"Red drum",401,0.366666667,438,638,297,392,381,427,459,460,460,278
79,"Striped bass, hybrid",402,0.444010417,10,5,0,0,0,0,0,0,0,0
80,"Atlantic bluefin tuna",306,0.316666667,0,0,0,210,110,180,40,90,95,30
80,"Common dentex",307,0.444010417,,,,,,,,,1,0
80,"Common pandora",308,0.444010417,74,181,233,197,179,113,42,17,0,0
80,"Common sole",309,0.533333333,,,,,,,,,,2
80,"European eel",310,0.43,1,76,1,1,8,3,0,0,0,2
80,"European eel (br)",311,0.43,85,52,110,94,81,87,87,52,79,80
80,"European flat oyster",312,0.83,9,10,3,3,19,20,6,83,1,1
80,"European seabass",313,0.3,27229,25687,30836,33884,34688,34956,33524,39786,44000,42400
80,"European seabass (br)",314,0.3,95,79,123,156,72,80,107,98,100,100
80,"Flathead grey mullet",315,0.37,38,40,83,145,162,98,56,64,0,10
