"rgn_name","rgn_id","product","year","tonnes","tonnes_rel","usd","usd_rel","usd_peak_product_weight","km2","exposure_raw","exposure_product_max","exposure","risk","sustainability","product_status"
"Vanuatu",6,"corals",1998,24.3333333333333,0.788124156545209,29.3333333333333,0.433925049309665,0.52436974789916,459.33,0.0529757109993541,187.327035022426,0.00985459957710301,1,0.495072700211448,0.390178754282707
"Vanuatu",6,"corals",1999,25.5,0.825910931174089,46.75,0.691568047337278,0.52436974789916,459.33,0.0555156423486382,187.327035022426,0.0103145382648331,1,0.494842730867583,0.408696020635575
"Vanuatu",6,"corals",2000,34,1,52.5,0.776627218934911,0.52436974789916,459.33,0.074020856464851,187.327035022426,0.0136324859648481,1,0.493183757017576,0.493183757017576
"Vanuatu",6,"corals",2001,37.75,1,93.75,1,0.52436974789916,459.33,0.0821849215161213,187.327035022426,0.0150781517548671,1,0.492460924122566,0.492460924122566
"Vanuatu",6,"corals",2002,46.75,1,104,1,0.52436974789916,459.33,0.10177867763917,187.327035022426,0.0185037271686656,1,0.490748136415667,0.490748136415667
"Vanuatu",6,"corals",2003,47.5,1,83,1,0.52436974789916,459.33,0.103411490649424,187.327035022426,0.0187864364467957,1,0.490606781776602,0.490606781776602
"Vanuatu",6,"corals",2004,32.75,1,68.75,1,0.52436974789916,459.33,0.0712995014477609,187.327035022426,0.013148154305652,1,0.493425922847174,0.493425922847174
"Vanuatu",6,"corals",2005,17,0.550607287449393,14,0.207100591715976,0.52436974789916,459.33,0.0370104282324255,187.327035022426,0.00693790311798745,1,0.496531048441006,0.273393613716506
"Vanuatu",6,"corals",2006,8,0.259109311740891,3.75,0.0554733727810651,0.52436974789916,459.33,0.0174166721093767,187.327035022426,0.00329632434351364,1,0.498351837828243,0.129127601704484
"Vanuatu",6,"corals",2007,0,0,0,0,0.52436974789916,459.33,0,187.327035022426,0,1,0.5,0
"Vanuatu",6,"corals",2008,0,0,0,0,0.52436974789916,459.33,0,187.327035022426,0,1,0.5,0
"Vanuatu",6,"corals",2009,0,0,0,0,0.52436974789916,459.33,0,187.327035022426,0,1,0.5,0
"Vanuatu",6,"corals",2010,0,0,0,0,0.52436974789916,459.33,0,187.327035022426,0,1,0.5,0
"Vanuatu",6,"corals",2011,0,0,0,0,0.52436974789916,459.33,0,187.327035022426,0,1,0.5,0
"Solomon Islands",7,"corals",1998,266,1,819.666666666667,1,0.655566502463054,2197.97,0.121020760064969,187.327035022426,0.0218090373307892,1,0.489095481334605,0.489095481334605
"Solomon Islands",7,"corals",1999,235.25,0.980157283474819,818,1,0.655566502463054,2197.97,0.107030578215353,187.327035022426,0.0194115658398463,1,0.490294217080077,0.480565447916621
"Solomon Islands",7,"corals",2000,204,0.849955731472319,722.25,1,0.655566502463054,2197.97,0.0928129137340364,187.327035022426,0.0169438673124187,1,0.491528066343791,0.417777097168411
"Solomon Islands",7,"corals",2001,177.25,0.738503202958179,651.25,1,0.655566502463054,2197.97,0.0806425929380292,187.327035022426,0.0148058786955294,1,0.492597060652235,0.36378450705946
"Solomon Islands",7,"corals",2002,183.5,0.764543513358679,712.25,1,0.655566502463054,2197.97,0.0834861258342926,187.327035022426,0.0153075566259319,1,0.492346221687034,0.376420110117476
"Solomon Islands",7,"corals",2003,218.25,0.909327639185459,745.5,1,0.655566502463054,2197.97,0.0992961687375169,187.327035022426,0.0180730956975164,1,0.490963452151242,0.446446636871032
"Solomon Islands",7,"corals",2004,246.25,1,789.25,1,0.655566502463054,2197.97,0.112035196112777,187.327035022426,0.0202726608320009,1,0.489863669584,0.489863669584
"Solomon Islands",7,"corals",2005,312.75,1,831.75,1,0.655566502463054,2197.97,0.142290386129019,187.327035022426,0.0253972481841954,1,0.487301375907902,0.487301375907902
"Solomon Islands",7,"corals",2006,369.25,1,810.25,1,0.655566502463054,2197.97,0.16799592351124,187.327035022426,0.0296456773666603,1,0.48517716131667,0.48517716131667
"Solomon Islands",7,"corals",2007,368.75,1,786.25,1,0.655566502463054,2197.97,0.167768440879539,187.327035022426,0.0296084922802896,1,0.485195753859855,0.485195753859855
"Solomon Islands",7,"corals",2008,333.75,1,770,1,0.655566502463054,2197.97,0.151844656660464,187.327035022426,0.026987370908223,1,0.486506314545888,0.486506314545888
