"dimension","region_id","region_label","score_o","score","score_dif"
"status",44,"Somalia",10.29,4.39192169439364,-5.89807830560636
"status",45,"Eritrea",10.29,4.39192169439364,-5.89807830560636
"status",46,"Djibouti",10.29,4.39192169439364,-5.89807830560636
"status",40,"Sri Lanka",24.4,30.2525011099055,5.85250110990554
"status",129,"Panama",49.96,55.6719472313985,5.71194723139847
"status",232,"Bosnia and Herzegovina",18.61,24.2796165918801,5.66961659188008
"status",50,"Saudi Arabia",20.05,14.5876507248065,-5.46234927519346
"status",247,"Brunei",26.6,21.6402232545876,-4.9597767454124
"status",24,"Cambodia",58.77,63.5228240765486,4.75282407654856
"status",183,"Portugal",73.32,78.0701674639286,4.75016746392858
"status",192,"Iraq",13.63,18.0834509939925,4.45345099399253
"status",184,"Italy",49.55,53.8756384423388,4.32563844233884
"status",223,"Norway",51.55,47.2367321914562,-4.31326780854377
"status",206,"Malaysia",74.14,69.8447199473749,-4.29528005262512
"status",203,"India",46.31,42.1635540472861,-4.14644595271387
"status",143,"Iceland",55.04,58.9182404740166,3.87824047401661
"status",135,"Mexico",64.56,60.8642152110021,-3.69578478899794
"status",85,"Ascension",35.03,38.7084049471663,3.67840494716631
"status",86,"Saint Helena",35.03,38.7084049471663,3.67840494716631
"status",88,"Tristan da Cunha",35.03,38.7084049471663,3.67840494716631
"status",95,"Falkland Islands",35.03,38.7084049471663,3.67840494716631
"status",141,"Faeroe Islands",35.03,38.7084049471663,3.67840494716631
"status",144,"Jan Mayen",35.03,38.7084049471663,3.67840494716631
"status",145,"Greenland",35.03,38.7084049471663,3.67840494716631
"status",227,"Jersey",35.03,38.7084049471663,3.67840494716631
"status",228,"Guernsey",35.03,38.7084049471663,3.67840494716631
"status",47,"Yemen",16.43,12.8376868587219,-3.59231314127813
"status",224,"Chile",24.14,27.5466086679608,3.40660866796076
"status",49,"Sudan",9.62,12.9855198407026,3.36551984070259
"status",67,"Libya",8.77,12.0241955004483,3.25419550044832
"status",179,"France",51.41,54.6408138663584,3.2308138663584
"status",102,"South Africa",36.45,39.6228898571784,3.17288985717845
"status",7,"Solomon Islands",22.12,18.991184168642,-3.12881583135797
"status",134,"El Salvador",18.81,21.9183827214177,3.10838272141774
"status",182,"Spain",59.99,63.0670042460258,3.07700424602582
"status",26,"Andaman and Nicobar",36.87,39.8889688578154,3.0189688578154
"status",231,"East Timor",36.87,39.8889688578154,3.0189688578154
"status",237,"Oecussi Ambeno",36.87,39.8889688578154,3.0189688578154
"status",171,"Brazil",26.4,29.3706184271553,2.97061842715526
"status",188,"Slovenia",32.85,35.726395894274,2.87639589427403
"status",196,"Nigeria",8.88,11.7474686065892,2.86746860658921
"status",6,"Vanuatu",97.17,100,2.83
"status",82,"Albania",31.86,34.6700162030961,2.81001620309609
"status",76,"Turkey",19.04,21.7223002430294,2.68230024302937
"status",20,"South Korea",24.84,27.4926332898186,2.65263328981856
"status",17,"Papua New Guinea",9.67,7.07595811010835,-2.59404188989165
"status",168,"Suriname",8.36,5.77030095768771,-2.58969904231229
"status",130,"Costa Rica",44.64,42.1536813267603,-2.4863186732397
"status",5,"New Caledonia",59.48,61.9472541171605,2.46725411716049
"status",178,"Poland",17.16,19.5210799731012,2.36107997310123
"status",59,"Belgium",25.06,27.2966947767193,2.23669477671932
"status",222,"Sweden",43.63,45.7988370285668,2.16883702856683
"status",181,"Ireland",23.14,25.2310141103619,2.09101411036189
"status",131,"Nicaragua",28.34,26.2858349010671,-2.05416509893288
"status",133,"Honduras",36.31,38.3054525958384,1.99545259583838
"status",84,"Algeria",17.81,19.7374518558449,1.92745185584493
"status",55,"Azores",63.05,64.9110263445951,1.8610263445951
"status",57,"Madeira",63.05,64.9110263445951,1.8610263445951
"status",58,"Canary Islands",63.05,64.9110263445951,1.8610263445951
"status",60,"Gibraltar",63.05,64.9110263445951,1.8610263445951
"status",112,"Cuba",19.57,21.4250735054121,1.85507350541213
"status",132,"Colombia",19.4,17.546249672131,-1.85375032786903
"status",174,"Finland",24.59,26.4192353038246,1.8292353038246
"status",175,"Denmark",30.67,32.4583849201311,1.78838492013105
"status",66,"Senegal",16.49,18.2655942044179,1.77559420441787
"status",200,"Angola",7.5,5.85072461930433,-1.64927538069567
"status",75,"Ukraine",13.95,15.5856153013552,1.6356153013552
"status",185,"Monaco",40.75,39.1403722589674,-1.60962774103255
"status",169,"French Guiana",22.58,21.0044002192899,-1.5755997807101
"status",28,"Comoro Islands",16.43,17.9567842635198,1.52678426351978
"status",198,"Gabon",6.31,4.79693250696685,-1.51306749303315
"status",104,"Equatorial Guinea",10.26,11.7623069682356,1.50230696823558
"status",172,"Argentina",32.31,30.8588272187221,-1.45117278127786
"status",53,"Pakistan",16.41,14.9733885315387,-1.43661146846132
"status",207,"Vietnam",28.79,30.2053255594934,1.4153255594934
"status",136,"Guatemala",20.12,21.4879302046779,1.36793020467794
"status",100,"Republique du Congo",3.46,4.7818599361388,1.3218599361388
"status",96,"Sierra Leone",7.87,6.55993946599181,-1.31006053400819
"status",202,"Tanzania",12.43,13.6117813274999,1.18178132749989
"status",209,"China",33.68,34.8302838648109,1.15028386481088
"status",69,"Latvia",27.95,26.8067320031654,-1.14326799683465
"status",189,"Lithuania",15.77,16.8961024044625,1.12610240446253
"status",138,"Peru",19.67,18.6373485826863,-1.03265141731374
"status",16,"Australia",51.07,52.0712457212258,1.00124572122582
"status",63,"Western Sahara",35.75,34.7674270234045,-0.982572976595456
"status",195,"Ivory Coast",8.85,9.81559717700996,0.965597177009963
"status",42,"Madagascar",11.36,12.2836228752923,0.923622875292278
"status",191,"Iran",11.89,12.7510060956165,0.861006095616526
"status",116,"Puerto Rico and Virgin Islands of the United States",20.86,19.999565110124,-0.860434889876014
"status",79,"Israel",24.96,24.1230104554679,-0.836989544532116
"status",106,"Ghana",8.83,9.63175757652449,0.801757576524492
"status",114,"Haiti",6.16,5.37861069227657,-0.78138930772343
"status",199,"Democratic Republic of the Congo",2.89,3.6232933182934,0.733293318293399
"status",194,"Guinea",5.67,4.94171947704366,-0.728280522956342
"status",173,"Uruguay",27.2,27.9092699002171,0.709269900217148
"status",197,"Cameroon",8.2,8.89006630437934,0.690066304379345
"status",73,"Russia",12.06,11.3889739983345,-0.671026001665483
"status",115,"Dominican Republic",35.65,34.9889853006801,-0.661014699319871
"status",163,"United States",44.8,45.3318755590909,0.531875559090899
"status",70,"Estonia",37.5,36.9745770633007,-0.525422936699329
"status",137,"Ecuador",13.51,13.0885921803168,-0.421407819683154
"status",71,"Bulgaria",33.01,32.5978386073279,-0.412161392672083
"status",72,"Romania",18.28,17.8989766310513,-0.381023368948703
"status",219,"Saint Pierre and Miquelon",33.11,33.4790836621814,0.369083662181438
"status",99,"Benin",6.58,6.94725682087577,0.36725682087577
"status",62,"Morocco",67.01,66.7109599512315,-0.299040048768546
"status",176,"Germany",23.54,23.8333077221454,0.29330772214545
"status",204,"Bangladesh",11.37,11.0855696283021,-0.284430371697921
"status",210,"Japan",21.87,22.1333220016867,0.263322001686692
"status",216,"Indonesia",22.57,22.3432622698029,-0.226737730197105
"status",218,"Canada",21.43,21.626291765272,0.196291765271987
"status",205,"Myanmar",9.57,9.38203191994196,-0.187968080058045
"status",98,"Togo",5.8,5.70828482757556,-0.0917151724244425
"status",139,"Venezuela",19.04,19.1177054513,0.0777054512999911
"status",43,"Kenya",12.09,12.0187717932254,-0.0712282067746148
"status",18,"Fiji",100,100,0
"status",21,"North Korea",0,0,0
"status",31,"Seychelles",100,100,0
"status",37,"Mauritius",100,100,0
"status",39,"Maldives",100,100,0
"status",56,"Cape Verde",100,100,0
"status",68,"Malta",100,100,0
"status",110,"Bahamas",100,100,0
"status",111,"Turks and Caicos Islands",100,100,0
"status",118,"Anguilla",100,100,0
"status",121,"Montserrat",100,100,0
"status",122,"Saint Lucia",100,100,0
"status",124,"Barbados",100,100,0
"status",126,"Trinidad and Tobago",100,100,0
"status",220,"Sint Maarten",100,100,0
"status",221,"Northern Saint-Martin",100,100,0
"status",245,"Bonaire",100,100,0
"status",248,"Saba",100,100,0
"status",249,"Sint Eustatius",100,100,0
"status",250,"Aruba",100,100,0
"status",4,"Macquarie Island",,,
"status",34,"Bassas da India",,,
"status",35,"Ile Europa",,,
"status",36,"Ile Tromelin",,,
"status",89,"South Georgia and the South Sandwich Islands",,,
"status",90,"Prince Edward Islands",,,
"status",91,"Crozet Islands",,,
"status",92,"Amsterdam Island and Saint Paul Island",,,
"status",93,"Kerguelen Islands",,,
"status",94,"Heard and McDonald Islands",,,
"status",105,"Bouvet Island",,,
"status",107,"Clipperton Island",,,
"status",149,"Jarvis Island",,,
"status",150,"Palmyra Atoll",,,
"status",158,"Howland Island and Baker Island",,,
"status",159,"Johnston Atoll",,,
"status",213,"Antarctica",,,
"trend",248,"Saba",-0.01,0.140403048758579,0.150403048758579
"trend",39,"Maldives",-0.15,-0.044816838351701,0.105183161648299
"trend",249,"Sint Eustatius",-0.01,0.0737384516165482,0.0837384516165482
"trend",118,"Anguilla",-0.06,0.0050607578406871,0.0650607578406871
"trend",220,"Sint Maarten",0.07,0.00715161865734583,-0.0628483813426542
"trend",124,"Barbados",-0.04,-0.0112766908335694,0.0287233091664306
"trend",119,"Saint Kitts and Nevis",-0.03,-0.00213103635211896,0.027868963647881
"trend",245,"Bonaire",-0.01,0.0168999740087257,0.0268999740087257
"trend",37,"Mauritius",-0.03,-0.00656265543038222,0.0234373445696178
"trend",164,"Belize",-0.03,-0.0066581406776708,0.0233418593223292
"trend",38,"British Indian Ocean Territory",-0.03,-0.00769036057654084,0.0223096394234592
"trend",77,"Syria",0.02,0.000188240726855487,-0.0198117592731445
"trend",111,"Turks and Caicos Islands",-0.01,0.00956922899878031,0.0195692289987803
"trend",121,"Montserrat",-0.01,0.00956922899878031,0.0195692289987803
"trend",126,"Trinidad and Tobago",-0.01,0.00956922899878031,0.0195692289987803
"trend",221,"Northern Saint-Martin",-0.01,0.00956922899878031,0.0195692289987803
"trend",186,"Montenegro",-0.02,-0.00154632470831883,0.0184536752916812
"trend",108,"Bermuda",-0.02,-0.00170793661416656,0.0182920633858334
"trend",81,"Cyprus",-0.02,-0.00198097961668072,0.0180190203833193
"trend",143,"Iceland",0.02,0.00200826810590623,-0.0179917318940938
"trend",177,"Netherlands",-0.02,-0.00220901438420042,0.0177909856157996
"trend",117,"British Virgin Islands",-0.02,-0.00239770162065354,0.0176022983793465
"trend",6,"Vanuatu",0.02,0.00276127332610895,-0.0172387266738911
"trend",61,"Tunisia",-0.02,-0.00398664314054668,0.0160133568594533
"trend",214,"Egypt",-0.02,-0.00455280207807017,0.0154471979219298
"trend",135,"Mexico",-0.02,-0.0045680918563392,0.0154319081436608
"trend",223,"Norway",-0.02,-0.00496721785161289,0.0150327821483871
"trend",130,"Costa Rica",-0.02,-0.00568811251078457,0.0143118874892154
"trend",52,"Bahrain",-0.02,-0.00586914434204321,0.0141308556579568
"trend",103,"Sao Tome and Principe",-0.01,0.00167526763402182,0.0116752676340218
"trend",187,"Croatia",-0.01,0.000797261614042489,0.0107972616140425
"trend",25,"Thailand",-0.01,0.000511685680657839,0.0105116856806578
"trend",140,"Guadeloupe and Martinique",-0.01,0.000426384082258449,0.0104263840822584
"trend",101,"Namibia",0.01,-0.000166638843753079,-0.0101666388437531
"trend",190,"Qatar",-0.01,-0.000102140968736773,0.00989785903126323
"trend",131,"Nicaragua",0.01,0.000256249679393193,-0.00974375032060681
"trend",18,"Fiji",0.01,0.000357051204110189,-0.00964294879588981
"trend",192,"Iraq",-0.01,-0.000367756843439561,0.00963224315656044
"trend",1,"Cocos Islands",0.01,0.000402711765531172,-0.00959728823446883
"trend",2,"Christmas Island",0.01,0.000402711765531172,-0.00959728823446883
"trend",3,"Norfolk Island",0.01,0.000402711765531172,-0.00959728823446883
"trend",59,"Belgium",-0.01,-0.000683392964301014,0.00931660703569899
"trend",125,"Grenada",-0.01,-0.000715071288525097,0.0092849287114749
"trend",14,"Taiwan",0.01,0.000715203487447396,-0.0092847965125526
"trend",110,"Bahamas",-0.01,-0.000863933419017509,0.00913606658098249
"trend",179,"France",-0.01,-0.000875760778238175,0.00912423922176183
"trend",70,"Estonia",0.01,0.000885971429540438,-0.00911402857045956
"trend",185,"Monaco",-0.01,-0.000924181306886478,0.00907581869311352
"trend",120,"Antigua and Barbuda",-0.01,-0.000932532856012875,0.00906746714398713
"trend",218,"Canada",-0.01,-0.000973368271242682,0.00902663172875732
"trend",116,"Puerto Rico and Virgin Islands of the United States",-0.01,-0.00101517507121291,0.00898482492878709
"trend",5,"New Caledonia",0.01,0.00104120639870086,-0.00895879360129914
"trend",69,"Latvia",0.01,0.00105899967975187,-0.00894100032024813
"trend",115,"Dominican Republic",-0.01,-0.00111713518470587,0.00888286481529413
"trend",82,"Albania",-0.01,-0.00116674688080995,0.00883325311919005
"trend",65,"Gambia",-0.01,-0.00122279463017349,0.00877720536982651
"trend",114,"Haiti",-0.01,-0.00122359160262803,0.00877640839737198
"trend",206,"Malaysia",-0.01,-0.00123327604059034,0.00876672395940966
"trend",7,"Solomon Islands",0.01,0.00124193015282446,-0.00875806984717554
"trend",106,"Ghana",-0.01,-0.00143141869318992,0.00856858130681008
"trend",162,"New Zealand",0.01,0.00146177918682632,-0.00853822081317368
"trend",127,"Saint Vincent and the Grenadines",-0.01,-0.00152003202634973,0.00847996797365027
"trend",196,"Nigeria",-0.01,-0.00157319926332232,0.00842680073667768
"trend",222,"Sweden",0.01,0.00160436247442504,-0.00839563752557496
"trend",24,"Cambodia",0.01,0.0016224024151297,-0.0083775975848703
"trend",63,"Western Sahara",-0.01,-0.00165492449597953,0.00834507550402047
"trend",15,"Philippines",-0.01,-0.00176640614065933,0.00823359385934067
"trend",244,"Curacao",0.01,0.00184040285254218,-0.00815959714745782
"trend",207,"Vietnam",-0.01,-0.00186406427133924,0.00813593572866076
"trend",216,"Indonesia",-0.01,-0.00190758288695552,0.00809241711304448
"trend",172,"Argentina",-0.01,-0.00201950510640099,0.00798049489359901
"trend",56,"Cape Verde",-0.01,-0.00212466322454655,0.00787533677545345
"trend",62,"Morocco",-0.01,-0.00212564818838224,0.00787435181161776
"trend",183,"Portugal",0.01,0.00218328696741821,-0.00781671303258179
"trend",168,"Suriname",-0.01,-0.00219487623299271,0.00780512376700729
"trend",78,"Lebanon",0,-0.00747184281661572,-0.00747184281661572
"trend",208,"Singapore",0.01,0.00303437916594983,-0.00696562083405017
"trend",122,"Saint Lucia",-0.01,-0.00304039745216386,0.00695960254783614
"trend",74,"Georgia",0.01,0.00311149955125457,-0.00688850044874544
"trend",123,"Dominica",0.01,0.00312559570732978,-0.00687440429267022
"trend",19,"Tuvalu",0.01,0.00369158716812939,-0.00630841283187061
"trend",146,"Pitcairn",0.01,0.00369158716812939,-0.00630841283187061
"trend",147,"French Polynesia",0.01,0.00369158716812939,-0.00630841283187061
"trend",151,"American Samoa",0.01,0.00369158716812939,-0.00630841283187061
"trend",152,"Samoa",0.01,0.00369158716812939,-0.00630841283187061
"trend",153,"Cook Islands",0.01,0.00369158716812939,-0.00630841283187061
"trend",154,"Niue",0.01,0.00369158716812939,-0.00630841283187061
"trend",155,"Tonga",0.01,0.00369158716812939,-0.00630841283187061
"trend",156,"Tokelau",0.01,0.00369158716812939,-0.00630841283187061
"trend",161,"Wallis and Futuna",0.01,0.00369158716812939,-0.00630841283187061
"trend",215,"Jordan",-0.01,-0.00372668011936085,0.00627331988063915
"trend",48,"Oman",-0.01,-0.00400605466394195,0.00599394533605805
"trend",8,"Palau",0.01,0.00460262286302093,-0.00539737713697907
"trend",9,"Micronesia",0.01,0.00460262286302093,-0.00539737713697907
"trend",10,"Nauru",0.01,0.00460262286302093,-0.00539737713697907
"trend",11,"Marshall Islands",0.01,0.00460262286302093,-0.00539737713697907
"trend",12,"Wake Island",0.01,0.00460262286302093,-0.00539737713697907
"trend",13,"Northern Mariana Islands and Guam",0.01,0.00460262286302093,-0.00539737713697907
"trend",148,"Line Group",0.01,0.00460262286302093,-0.00539737713697907
"trend",157,"Phoenix Group",0.01,0.00460262286302093,-0.00539737713697907
"trend",212,"Kiribati",0.01,0.00460262286302093,-0.00539737713697907
"trend",113,"Cayman Islands",0,0.00335772423174936,0.00335772423174936
"trend",29,"Mayotte",0,-0.00239474221274547,-0.00239474221274547
"trend",30,"Glorioso Islands",0,-0.00239474221274547,-0.00239474221274547
"trend",33,"Juan de Nova Island",0,-0.00239474221274547,-0.00239474221274547
"trend",250,"Aruba",0.01,0.00772561354805559,-0.00227438645194441
"trend",51,"Kuwait",0,-0.00177334887593339,-0.00177334887593339
"trend",166,"Jamaica",0,-0.00174613203372679,-0.00174613203372679
"trend",54,"United Arab Emirates",0,-0.00169897698275069,-0.00169897698275069
"trend",31,"Seychelles",-0.01,-0.0115952869817754,-0.00159528698177543
"trend",129,"Panama",0,0.00156535440849787,0.00156535440849787
"trend",68,"Malta",0,0.00144122215497043,0.00144122215497043
"trend",84,"Algeria",0,0.00119935957560949,0.00119935957560949
"trend",203,"India",0,-0.00119821991668948,-0.00119821991668948
"trend",66,"Senegal",0,-0.00117898410334282,-0.00117898410334282
"trend",163,"United States",0,-0.00116946402662433,-0.00116946402662433
"trend",188,"Slovenia",0,0.00114756810379846,0.00114756810379846
"trend",40,"Sri Lanka",0,0.00107595071656059,0.00107595071656059
"trend",219,"Saint Pierre and Miquelon",0,-0.00107141614893351,-0.00107141614893351
"trend",97,"Liberia",0,-0.000951050960909651,-0.000951050960909651
"trend",193,"Guinea Bissau",0,-0.000951050960909651,-0.000951050960909651
"trend",182,"Spain",0,-0.000945216539984641,-0.000945216539984641
"trend",47,"Yemen",0,-0.000902224664888963,-0.000902224664888963
"trend",181,"Ireland",0,0.000886910901332055,0.000886910901332055
"trend",96,"Sierra Leone",0,-0.000880968486628889,-0.000880968486628889
"trend",139,"Venezuela",0,-0.000867637156711958,-0.000867637156711958
"trend",99,"Benin",0,-0.000847192021715797,-0.000847192021715797
"trend",204,"Bangladesh",0,-0.00076675250195311,-0.00076675250195311
"trend",202,"Tanzania",0,-0.000708918081611563,-0.000708918081611563
"trend",50,"Saudi Arabia",0,-0.000703004900245476,-0.000703004900245476
"trend",20,"South Korea",0,0.000698926659341512,0.000698926659341512
"trend",189,"Lithuania",0,-0.00068832169074667,-0.00068832169074667
"trend",71,"Bulgaria",0,-0.000682209022053307,-0.000682209022053307
"trend",53,"Pakistan",0,-0.000677483322616225,-0.000677483322616225
"trend",132,"Colombia",0,-0.000662526722949133,-0.000662526722949133
"trend",138,"Peru",0,-0.000661829770657028,-0.000661829770657028
"trend",16,"Australia",0,-0.000656355655763973,-0.000656355655763973
"trend",80,"Greece",0,0.000645252347647113,0.000645252347647113
"trend",79,"Israel",0,-0.000622774134094529,-0.000622774134094529
"trend",28,"Comoro Islands",0,-0.000617257432301032,-0.000617257432301032
"trend",72,"Romania",0,-0.00061017294642341,-0.00061017294642341
"trend",169,"French Guiana",0,-0.000603429377481784,-0.000603429377481784
"trend",178,"Poland",0,-0.000598332673770891,-0.000598332673770891
"trend",174,"Finland",0,-0.000553003633058876,-0.000553003633058876
"trend",171,"Brazil",0,0.000545229189165713,0.000545229189165713
"trend",133,"Honduras",0,-0.000505202622328588,-0.000505202622328588
"trend",210,"Japan",0,-0.000472118026063663,-0.000472118026063663
"trend",98,"Togo",0,0.000466196538867764,0.000466196538867764
"trend",167,"Guyana",0,-0.000441060934417126,-0.000441060934417126
"trend",194,"Guinea",0,-0.000435919407696537,-0.000435919407696537
"trend",136,"Guatemala",0,-0.000421295227030067,-0.000421295227030067
"trend",112,"Cuba",0,-0.000380708978241879,-0.000380708978241879
"trend",198,"Gabon",0,-0.000372279116011831,-0.000372279116011831
"trend",180,"United Kingdom",0,0.000353846198580988,0.000353846198580988
"trend",209,"China",0,0.000326047663950089,0.000326047663950089
"trend",67,"Libya",0,-0.000290170605161604,-0.000290170605161604
"trend",55,"Azores",0,0.000286738012442727,0.000286738012442727
"trend",57,"Madeira",0,0.000286738012442727,0.000286738012442727
"trend",58,"Canary Islands",0,0.000286738012442727,0.000286738012442727
"trend",60,"Gibraltar",0,0.000286738012442727,0.000286738012442727
"trend",195,"Ivory Coast",0,-0.000281566317347938,-0.000281566317347938
"trend",102,"South Africa",0,0.000261397979890853,0.000261397979890853
"trend",232,"Bosnia and Herzegovina",0,0.000254779576036628,0.000254779576036628
"trend",173,"Uruguay",0,0.00024153603025515,0.00024153603025515
"trend",191,"Iran",0,0.000241179917154099,0.000241179917154099
"trend",44,"Somalia",0,-0.000239474221274548,-0.000239474221274548
"trend",45,"Eritrea",0,-0.000239474221274548,-0.000239474221274548
"trend",46,"Djibouti",0,-0.000239474221274548,-0.000239474221274548
"trend",134,"El Salvador",0,-0.000221008196888616,-0.000221008196888616
"trend",26,"Andaman and Nicobar",0,-0.000209745051148879,-0.000209745051148879
"trend",231,"East Timor",0,-0.000209745051148879,-0.000209745051148879
"trend",237,"Oecussi Ambeno",0,-0.000209745051148879,-0.000209745051148879
"trend",199,"Democratic Republic of the Congo",0,-0.000209603752494146,-0.000209603752494146
"trend",17,"Papua New Guinea",0,-0.000195429088240189,-0.000195429088240189
"trend",205,"Myanmar",0,-0.000188222913320628,-0.000188222913320628
"trend",200,"Angola",0,-0.000185134842550583,-0.000185134842550583
"trend",197,"Cameroon",0,0.000176128204000311,0.000176128204000311
"trend",43,"Kenya",0,0.000175970935675676,0.000175970935675676
"trend",49,"Sudan",0,-0.000173642539325987,-0.000173642539325987
"trend",73,"Russia",0,-0.000167305175223317,-0.000167305175223317
"trend",104,"Equatorial Guinea",0,0.000164227160520709,0.000164227160520709
"trend",42,"Madagascar",0,0.000135154557294834,0.000135154557294834
"trend",175,"Denmark",0,0.000124746344088549,0.000124746344088549
"trend",100,"Republique du Congo",0,-9.90151638413107e-05,-9.90151638413107e-05
"trend",247,"Brunei",0,-9.66204692122076e-05,-9.66204692122076e-05
"trend",64,"Mauritania",0,-9.51050960909647e-05,-9.51050960909647e-05
"trend",41,"Mozambique",0,9.10082402663402e-05,9.10082402663402e-05
"trend",76,"Turkey",0,-7.60160169339915e-05,-7.60160169339915e-05
"trend",32,"R_union",0,-7.59535091304208e-05,-7.59535091304208e-05
"trend",85,"Ascension",0,7.14561958206727e-05,7.14561958206727e-05
"trend",86,"Saint Helena",0,7.14561958206727e-05,7.14561958206727e-05
"trend",88,"Tristan da Cunha",0,7.14561958206727e-05,7.14561958206727e-05
"trend",95,"Falkland Islands",0,7.14561958206727e-05,7.14561958206727e-05
"trend",141,"Faeroe Islands",0,7.14561958206727e-05,7.14561958206727e-05
"trend",144,"Jan Mayen",0,7.14561958206727e-05,7.14561958206727e-05
"trend",145,"Greenland",0,7.14561958206727e-05,7.14561958206727e-05
"trend",227,"Jersey",0,7.14561958206727e-05,7.14561958206727e-05
"trend",228,"Guernsey",0,7.14561958206727e-05,7.14561958206727e-05
"trend",176,"Germany",0,7.14428991936992e-05,7.14428991936992e-05
"trend",184,"Italy",0,5.62974896273248e-05,5.62974896273248e-05
"trend",224,"Chile",0,2.73144049942848e-05,2.73144049942848e-05
"trend",137,"Ecuador",0,-9.37475104032539e-07,-9.37475104032539e-07
