"dimension","region_id","region_label","score_o","score","score_dif"
"status",118,"Anguilla",100,1.0738435546308,-98.9261564453692
"status",31,"Seychelles",100,1.91974782117559,-98.0802521788244
"status",120,"Antigua and Barbuda",100,3.09519612805347,-96.9048038719465
"status",108,"Bermuda",100,3.47206930524175,-96.5279306947583
"status",220,"Sint Maarten",100,4.10587241476481,-95.8941275852352
"status",245,"Bonaire",100,4.10587241476481,-95.8941275852352
"status",248,"Saba",100,4.10587241476481,-95.8941275852352
"status",249,"Sint Eustatius",100,4.10587241476481,-95.8941275852352
"status",250,"Aruba",100,7.6432394182545,-92.3567605817455
"status",123,"Dominica",92.16,2.21085437718105,-89.9491456228189
"status",113,"Cayman Islands",87.78,1.64234896590592,-86.1376510340941
"status",244,"Curacao",72.88,4.10587241476481,-68.7741275852352
"status",119,"Saint Kitts and Nevis",66.82,0.94750901879188,-65.8724909812081
"status",111,"Turks and Caicos Islands",100,34.3430373000575,-65.6569626999425
"status",121,"Montserrat",100,34.3430373000575,-65.6569626999425
"status",126,"Trinidad and Tobago",100,34.3430373000575,-65.6569626999425
"status",221,"Northern Saint-Martin",100,34.3430373000575,-65.6569626999425
"status",117,"British Virgin Islands",63.83,1.8318507696643,-61.9981492303357
"status",186,"Montenegro",52.4,2.35892385615543,-50.0410761438446
"status",125,"Grenada",45.35,1.57918169798647,-43.7708183020135
"status",180,"United Kingdom",40.41,75.7778113113198,35.3678113113198
"status",65,"Gambia",26.8,60.7788092497577,33.9788092497577
"status",38,"British Indian Ocean Territory",56.87,86.0578516306671,29.1878516306671
"status",14,"Taiwan",27.84,1.39887171627695,-26.441128283723
"status",103,"Sao Tome and Principe",33.19,56.1840800410144,22.9940800410144
"status",29,"Mayotte",10.29,29.1841131228524,18.8941131228524
"status",30,"Glorioso Islands",10.29,29.1841131228524,18.8941131228524
"status",33,"Juan de Nova Island",10.29,29.1841131228524,18.8941131228524
"status",44,"Somalia",10.29,29.1841131228524,18.8941131228524
"status",45,"Eritrea",10.29,29.1841131228524,18.8941131228524
"status",46,"Djibouti",10.29,29.1841131228524,18.8941131228524
"status",52,"Bahrain",68.14,49.8611306012889,-18.2788693987111
"status",54,"United Arab Emirates",37.19,54.8576126574459,17.6676126574459
"status",24,"Cambodia",58.77,76.3894742639547,17.6194742639547
"status",62,"Morocco",67.01,83.9055072578316,16.8955072578316
"status",41,"Mozambique",13.23,29.3121391217514,16.0821391217514
"status",187,"Croatia",80.57,96.119692145693,15.549692145693
"status",7,"Solomon Islands",22.12,36.7869274811648,14.6669274811648
"status",32,"R_union",15.33,1.01607671947255,-14.3139232805274
"status",78,"Lebanon",85.16,70.9044143600928,-14.2555856399072
"status",5,"New Caledonia",59.48,73.3868749813578,13.9068749813578
"status",80,"Greece",78.77,92.5546038073166,13.7846038073166
"status",15,"Philippines",15.94,29.6926109830595,13.7526109830595
"status",131,"Nicaragua",28.34,41.6856878507081,13.3456878507081
"status",140,"Guadeloupe and Martinique",17.74,5.11654870147615,-12.6234512985239
"status",8,"Palau",31.02,42.3053572695725,11.2853572695725
"status",9,"Micronesia",31.02,42.3053572695725,11.2853572695725
"status",10,"Nauru",31.02,42.3053572695725,11.2853572695725
"status",11,"Marshall Islands",31.02,42.3053572695725,11.2853572695725
"status",12,"Wake Island",31.02,42.3053572695725,11.2853572695725
"status",13,"Northern Mariana Islands and Guam",31.02,42.3053572695725,11.2853572695725
"status",148,"Line Group",31.02,42.3053572695725,11.2853572695725
"status",157,"Phoenix Group",31.02,42.3053572695725,11.2853572695725
"status",212,"Kiribati",31.02,42.3053572695725,11.2853572695725
"status",232,"Bosnia and Herzegovina",18.61,29.6985615423579,11.0885615423579
"status",127,"Saint Vincent and the Grenadines",37.11,47.730699893703,10.620699893703
"status",82,"Albania",31.86,42.4380076284777,10.5780076284777
"status",51,"Kuwait",32.46,22.2494005166309,-10.2105994833691
"status",183,"Portugal",73.32,83.3887866637316,10.0687866637316
"status",64,"Mauritania",19.81,29.7724095321311,9.96240953213109
"status",97,"Liberia",19.81,29.7724095321311,9.96240953213109
"status",193,"Guinea Bissau",19.81,29.7724095321311,9.96240953213109
"status",133,"Honduras",36.31,45.9767078390507,9.66670783905065
"status",166,"Jamaica",70.72,80.2929162780864,9.57291627808641
"status",81,"Cyprus",47.14,56.6637623231521,9.52376232315213
"status",173,"Uruguay",27.2,36.5491515326841,9.34915153268411
"status",208,"Singapore",49.26,58.6081981455594,9.34819814555936
"status",184,"Italy",49.55,58.7894687823988,9.2394687823988
"status",177,"Netherlands",62.98,54.3687841197785,-8.61121588022149
"status",162,"New Zealand",71.17,63.0814672472128,-8.08853275278724
"status",179,"France",51.41,59.4231475038941,8.01314750389408
"status",85,"Ascension",35.03,43.0380959209454,8.00809592094538
"status",86,"Saint Helena",35.03,43.0380959209454,8.00809592094538
