"rgn_id","year","popsum","sust_tonnes_sum","mar_pop","status"
14,2011,21025000,93434.9200664239,3.12247324373365e-07,0.00047732701353178
15,2000,,108030.294468258,,
15,2001,,108843.014572201,,
15,2002,,113562.310980549,,
15,2003,,118487.757737397,,
15,2004,,126912.698101443,,
15,2005,80009200,137927.890045062,4.21951475580308e-06,0.00645029827231586
15,2006,81353400,147185.211831041,4.5179427043e-06,0.0069064998480902
15,2007,82697600,152964.557260723,4.85866578957551e-06,0.00742735725835714
15,2008,84041800,158242.773909383,5.03677931695894e-06,0.00769963628674005
15,2009,85386000,162076.346981586,4.87492094722788e-06,0.00745220623303536
15,2010,86730200,163019.159011427,4.80801381756297e-06,0.00734992647627194
15,2011,87915500,166087.061515947,4.60783365845613e-06,0.00704391457462781
16,2000,,15271.5465842959,,
16,2001,,15753.4870357635,,
16,2002,,17077.9405860405,,
16,2003,,18015.6211200852,,
16,2004,,19176.7291259963,,
16,2005,16468600,21028.9407832608,9.18485874798101e-06,0.0140407326297621
16,2006,16618100,22736.2068837456,2.45368710419543e-05,0.0375090848236248
16,2007,16767600,25155.7008785735,3.68497950117802e-05,0.0563316359476601
16,2008,16917100,27910.6523420949,5.1359100243081e-05,0.078511756620837
16,2009,17066600,29489.764707849,7.01203753308494e-05,0.107191789110033
16,2010,17216100,30502.9261141795,7.28172649040665e-05,0.111314476945364
16,2011,17359500,31415.5105658721,8.41148120117457e-05,0.1285848392518
17,2000,,0.351764705933333,,
17,2001,,0.4870588236,,
17,2002,,0.66970588245,,
17,2003,,0.8523529413,,
17,2004,,0.83205882365,,
17,2005,2275350,0.811764706,0,0
17,2006,2326920,3.0217907495,4.77036615998831e-07,0.000729237516180465
17,2007,2378490,5.0288756165,9.33387184726444e-07,0.001426852634361
17,2008,2430070,8.7276271515,1.37036304612624e-06,0.00209484997693562
17,2009,2481640,9.544924071,1.3418860622411e-06,0.00205131771064777
17,2010,2533220,9.50927580133333,1.16850074082262e-06,0.00178626660787525
17,2011,2588430,9.843861615,8.57682875333696e-07,0.00131112478309295
18,2000,,784.203268095533,,
18,2001,,588.2847059737,,
18,2002,,297.99676475285,,
18,2003,,8.481372552,,
18,2004,,9.82970588735,,
18,2005,885008,10.88911765305,4.58619981966265e-08,7.01084330433512e-05
18,2006,892948,8.2403921624,2.27270990583998e-08,3.47425181034227e-05
18,2007,900887,5.511643795295,0,0
18,2008,908827,3.17414379317,0,0
18,2009,916766,4.19522222392,0,0
18,2010,924705,4.24918518622667,0,0
18,2011,930722,4.51715686375,0,0
19,2000,,0,,
19,2001,,0.5178571425,,
19,2002,,0.621428571,,
19,2003,,0.7249999995,,
19,2004,,0.828571428,,
19,2005,19270.6,0.414285714,2.14983297873445e-05,0.0328641200494136
19,2006,19571.3,0.3107142855,1.58760166928104e-05,0.0242693885366926
19,2007,19871.9,0.46607142825,2.34537929563856e-05,0.0358534023320497
19,2008,20172.6,0.621428571,3.08055764254484e-05,0.0470919449023102
19,2009,20473.2,0.77678571375,3.79415877219975e-05,0.0580006403332371
19,2010,20773.9,1.035714285,4.98565163498428e-05,0.0762147829517121
19,2011,21067,1.035714285,4.91628748753975e-05,0.0751544253838027
20,2000,,197692.65616278,,
20,2001,,212894.515048895,,
20,2002,,229444.254067282,,
20,2003,,252354.993710173,,
20,2004,,289690.837677219,,
20,2005,39190400,327324.771234769,3.76182687596963e-05,0.0575063883008035
20,2006,39512400,338612.234805069,5.08346746844029e-05,0.0777100764583379
20,2007,39834400,342142.237720901,6.47314256019923e-05,0.0989537960853996
20,2008,40156400,334342.541426294,7.50941942006754e-05,0.114795178864442
20,2009,40478400,317467.246313791,8.27478358828412e-05,0.126495166795875
20,2010,40800400,319837.577347776,8.63365718636745e-05,0.131981204607481
20,2011,41144400,327825.977772739,8.69358892097102e-05,0.132897370533051
21,2000,,32533.333313,,
21,2001,,32399.99997975,,
21,2002,,32001.4284930725,,
21,2003,,32008.571058435,,
21,2004,,32015.7136237975,,
21,2005,14957200,32029.9987545225,2.00564106400262e-06,0.00306598835144009
21,2006,15041700,32063.6887055,2.84910563134486e-06,0.00435537785624153
21,2007,15126200,32112.4979375125,3.3053878394772e-06,0.00505288847277789
21,2008,15210700,32161.307169525,3.75660047861045e-06,0.00574264932801499
21,2009,15295200,32202.973836175,3.73584672969298e-06,0.0057109234356947
21,2010,15379700,32223.8071695,3.71532103357023e-06,0.00567954616368574
21,2011,15471000,32223.8071695,3.69339557236119e-06,0.00564602909531625
24,2000,,232.977777618667,,
24,2001,,249.8499998295,,
24,2002,,291.99166646725,,
24,2003,,356.199999762,,
24,2004,,481.57499968425,,
24,2005,996157,582.54166628875,0,0
24,2006,1021450,760.47048582875,8.69372787703754e-06,0.0132899494730091
24,2007,1046750,976.8901908125,1.90881000859804e-05,0.0291796441372932
24,2008,1072040,1160.1271701425,3.10630025698668e-05,0.0474854677386286
24,2009,1097340,1417.2230904475,4.45086717608034e-05,0.0680396266340683
24,2010,1122630,1522.11458351833,4.74610958552684e-05,0.0725529456145222
24,2011,1149810,1600.16579881,5.02007759629852e-05,0.0767410465901616
25,2000,,234631.292403492,,
25,2001,,259877.213393044,,
25,2002,,311736.709618832,,
25,2003,,348841.818549242,,
25,2004,,355885.580687025,,
25,2005,20424100,363301.548927563,4.71256995412283e-07,0.000720402311461064
25,2006,20702300,360551.272887364,6.64177410239442e-07,0.00101531636923102
25,2007,20980400,361797.640602524,5.89836228098606e-07,0.000901672306708079
25,2008,21258600,357133.895152948,4.85097795715616e-07,0.000741560500364487
25,2009,21536800,323662.10904168,3.19221054195609e-07,0.000487987632116454
25,2010,21814900,316646.038204275,1.68080837714895e-07,0.000256942231480701
25,2011,22065500,288617.953657695,1.2462894563912e-07,0.000190518085434106
29,2000,,0,,
29,2001,,19.52500001775,,
29,2002,,35.10833336525,,
29,2003,,50.30768233675,,
29,2004,,63.30703130625,,
29,2005,196420,55.6313802575,1.01723188906425e-05,0.0155502456474451
29,2006,207571,50.633398482,1.06953865665242e-05,0.0163498500383064
29,2007,218722,47.8173828535,7.10507612174358e-06,0.0108614053712517
29,2008,229873,46.38192278075,3.86309324714081e-06,0.00590544295728737
29,2009,241024,41.94924048325,9.21091710783988e-07,0.00140805675878804
29,2010,252176,41.8185185483333,0,0
29,2011,265488,37.9611111365,0,0
31,2000,,115.011111215667,,
31,2001,,185.62500016875,,
31,2002,,254.37500023125,,
31,2003,,299.29166693875,,
31,2004,,342.37500031125,,
31,2005,97332.8,276.74166691825,0.002843251883417,1
31,2006,98603.6,195.52500017775,0.00198293977276438,1
31,2007,99874.5,124.75833344675,0.00124915101899634,1
31,2008,101145,60.22500005475,0.000595432300704434,0.910226924845504
31,2009,102416,26.49166669075,0.000258667265766579,0.395420116776266
31,2010,103687,0,0,0
31,2011,105015,0,0,0
32,2000,,3.49736111353333,,
32,2001,,5.0870117224,,
32,2002,,7.972235248875,,
32,2003,,12.807608516375,,
32,2004,,18.459466159675,,
32,2005,765824,21.545605484925,7.24726596776805e-06,0.0110787684974005
32,2006,773505,24.1985677265,1.43505994466746e-05,0.0219375099210819
32,2007,781186,22.53352866275,2.04616762358772e-05,0.0312794059296625
32,2008,788866,20.5677083495,2.02624717150948e-05,0.0309748854692297
32,2009,796547,22.930989602,1.64438599373295e-05,0.0251374405547666
32,2010,804227,23.174479186,1.25141733847119e-05,0.0191301975782533
32,2011,811236,24.993489605,6.56790995961718e-06,0.0100402488715036
37,2000,,3.66455337803333,,
37,2001,,3.6941830077,,
37,2002,,33.56223859045,,
37,2003,,67.728235353275,,
37,2004,,105.75362754485,,
37,2005,1297880,119.442745204675,0,0
37,2006,1308010,106.3238563035,0,0
37,2007,1318140,102.223055646525,0,0
37,2008,1328270,109.349836698975,0,0
37,2009,1338390,137.594330188075,1.68942618369832e-07,0.000258259620467672
37,2010,1348520,160.2753378341,2.2356470896489e-07,0.000341759453265039
37,2011,1358110,178.3910785911,3.32979082695805e-07,0.000509019289214759
40,2000,,348.805555555667,,
40,2001,,345.81250000025,,
40,2002,,296.82254902,,
40,2003,,248.1867647065,,
40,2004,,246.389705883,,
40,2005,12977600,255.52056963275,1.71068000631858e-08,2.61508655090409e-05
40,2006,13122200,259.337961195,4.2295729469906e-08,6.46567405294329e-05
40,2007,13266900,310.719645440998,1.19730100235737e-07,0.000183029306304154
40,2008,13411600,338.824087451138,2.01204428205248e-07,0.00030757768386749
40,2009,13556300,353.50341047557,2.55146400450713e-07,0.000390037831660956
40,2010,13701000,386.23462652476,3.04195152244848e-07,0.000465017799090113
40,2011,13837900,396.860139922145,3.02415697484806e-07,0.000462297577778272
41,2000,,74.4444445,,
41,2001,,87.6500000555,,
41,2002,,128.75833340675,,
41,2003,,234.7500001195,,
41,2004,,274.266666786,,
41,2005,8078950,308.866666801,1.82903306495275e-05,0.0279601079784063
41,2006,8226110,322.94166683325,2.22756159148431e-05,0.0340523437328132
41,2007,8373260,251.233333485,1.99245375737765e-05,0.0304582914687219
41,2008,8520420,217.02500016575,2.13985930465576e-05,0.0327116542413726
41,2009,8667570,197.65768247125,2.27274388145409e-05,0.0347430374826822
41,2010,8814730,189.965798783667,2.14502064101415e-05,0.0327905546859074
41,2011,8979910,216.3820314465,2.39479015040797e-05,0.036608737411076
42,2000,,1362.04444249867,,
42,2001,,1430.27499795675,,
42,2002,,1514.4499978365,,
42,2003,,1591.85833105925,,
42,2004,,1658.95594942748,,
42,2005,5726490,1744.20296728097,0,0
42,2006,5881750,1847.35831844223,0,0
42,2007,6037000,1645.83867003873,0,0
42,2008,6192260,1386.14640325425,0,0
42,2009,6347510,1208.11307017525,0,0
42,2010,6502760,987.710292712333,0,0
42,2011,6669090,1099.9047369965,0,0
43,2000,,0.0088888889,,
43,2001,,0.01333333335,,
43,2002,,0.01333333335,,
43,2003,,0.01333333335,,
43,2004,,0.006666666675,,
43,2005,2411160,0,0,0
43,2006,2460860,0,0,0
43,2007,2510560,0,0,0
43,2008,2560270,0,0,0
43,2009,2609970,0,0,0
43,2010,2659670,0,0,0
43,2011,2706650,0,0,0
48,2000,,0.04,,
48,2001,,26.30763887875,,
48,2002,,64.0459504975,,
48,2003,,80.2015060465,,
48,2004,,86.856783822,,
48,2005,2144000,69.42914494325,2.90021247784515e-06,0.00443350399698578
48,2006,2220630,42.812777768,1.42552138537262e-06,0.00217916956365004
48,2007,2297250,38.4838888857,0,0
48,2008,2373880,44.5186111102,0,0
48,2009,2450510,51.2686111102,0,0
48,2010,2527140,53.5155555556,0,0
48,2011,2614570,56.6,0,0
50,2000,,1456.65677083767,,
50,2001,,2013.8729817745,,
50,2002,,2688.11393229225,,
50,2003,,3401.608984376,,
50,2004,,4109.960872401,,
50,2005,2781440,4644.90885417207,0,0
50,2006,2872120,5604.67274304358,6.95669706175229e-07,0.001063458090216
50,2007,2962800,6643.68058645856,8.24239669738086e-07,0.00126000074069509
50,2008,3053490,7695.84215202206,7.99759387946252e-07,0.00122257816286656
50,2009,3144170,8506.09564467349,7.76693783574043e-07,0.00118731817762126
50,2010,3234850,8895.10492787432,1.83011233699656e-07,0.000279766066210287
50,2011,3333800,8994.074126857,0,0
51,2000,,94.8567419486667,,
51,2001,,89.3469835585,,
51,2002,,65.4827691385,,
51,2003,,57.55067277075,,
51,2004,,40.24843751775,,
51,2005,1970300,25.978038197,7.55102155610821e-06,0.0115431143428516
51,2006,2025260,19.169444437,9.46517703257853e-06,0.0144692502796533
51,2007,2080230,13.3041666615,6.39552677420285e-06,0.00977672971648109
51,2008,2135190,16.80902777125,7.8723803367616e-06,0.0120343698799466
51,2009,2190150,17.16666666,7.83812371755359e-06,0.0119820023864122
51,2010,2245120,17.16666666,7.64621341398233e-06,0.0116886324680198
51,2011,2299670,17.16666666,7.46483915518313e-06,0.0114113688166566
52,2000,,2.23485243223333,,
52,2001,,2.120149741175,,
52,2002,,1.673470053175,,
52,2003,,1.9953776055,,
52,2004,,1.891527779025,,
52,2005,749169,1.56567274405,0,0
52,2006,757275,0.83518229205,0,0
52,2007,765381,0.6570355903,0,0
52,2008,773487,0.6992411021425,0,0
52,2009,781593,0.91293250813,1.2781888249383e-08,1.95394486009417e-05
52,2010,789699,1.01076186284,1.68675818381434e-08,2.57851768000311e-05
52,2011,797892,1.20642057226,2.5041570494503e-08,3.82806100333274e-05
53,2000,,13.955555573,,
53,2001,,15.0666666855,,
53,2002,,14.06666668425,,
53,2003,,19.0666666905,,
53,2004,,19.93333335825,,
53,2005,12317100,21.4666666935,1.74283448973378e-06,0.00266424054628592
53,2006,12646800,23.3333333625,1.84499900073536e-06,0.00282041764411433
53,2007,12976600,24.9333333645,1.92140725340228e-06,0.00293722160113101
53,2008,13306300,26.0000000325,1.95396165970255e-06,0.00298698695161974
53,2009,13636100,26.86666670025,1.97026031638445e-06,0.00301190242250221
53,2010,13965800,27.111111145,1.94125013568861e-06,0.0029675550675926
53,2011,14325100,27.466666701,1.91738045116613e-06,0.00293106589911077
54,2000,,0.2098697918,,
54,2001,,227.4494531293,,
54,2002,,283.55831380635,,
54,2003,,339.6671744834,,
54,2004,,395.77603516045,,
54,2005,1492120,224.6453125,5.75839893440206e-05,0.0880276355161358
54,2006,1514000,260.312434878,4.2563848503963e-05,0.0650666093987797
54,2007,1535880,204.151106753,2.79716586517176e-05,0.0427597844578797
54,2008,1557760,147.989778628,1.37893870333042e-05,0.0210795943383988
54,2009,1579640,104.131228276,0,0
54,2010,1601520,16.4037036973333,0,0
54,2011,1618980,24.605555546,0,0
61,2000,,383.771513899767,,
61,2001,,407.619310000325,,
61,2002,,450.838157661575,,
61,2003,,511.32001969275,,
61,2004,,565.36944433375,,
61,2005,6042620,724.921864966,1.4896270176637e-05,0.0227716672046627
61,2006,6132460,835.51333474775,1.95319931630618e-05,0.0298582157062759
61,2007,6222310,1030.02398948875,2.59549910194124e-05,0.0396769399846845
61,2008,6312160,1247.704783031,2.4331343548801e-05,0.0371948985461207
61,2009,6402010,1626.25962406325,1.95381346584901e-05,0.029867604102725
61,2010,6491860,1864.56108407067,1.88612269169904e-05,0.028832827099159
61,2011,6585270,2099.6812690725,1.00982951450738e-05,0.0154370868446478
62,2000,,473.311110832667,,
62,2001,,499.0916663705,,
62,2002,,510.04166636175,,
62,2003,,598.29999963025,,
62,2004,,509.89999969325,,
62,2005,14476200,449.7666664105,0,0
62,2006,14754400,364.69999980475,0,0
62,2007,15032700,233.974999901,0,0
62,2008,15310900,243.83966656174,0,0
62,2009,15589200,217.832249904677,0,0
62,2010,15867400,234.865222118903,0,0
62,2011,16126400,246.964499890355,0,0
65,2000,,0,,
65,2001,,0,,
65,2002,,0,,
65,2003,,0,,
65,2004,,7.0000000025,,
65,2005,1029670,10.6666666675,7.1220229102528e-06,0.0108873116299019
65,2006,1064100,14.3333333325,1.03373743022272e-05,0.0158025629630125
65,2007,1098520,17.9999999975,1.33512968903616e-05,0.0204098936131542
65,2008,1132950,14.66666666,1.29455551083455e-05,0.0197896432604459
65,2009,1167370,14.66666666,1.25638543563737e-05,0.0192061440091164
65,2010,1201800,14.66666666,1.22039163421534e-05,0.018655913073658
65,2011,1240660,14.66666666,1.18216648074412e-05,0.018071571850404
66,2000,,67.7111110803333,,
66,2001,,66.18333330325,,
66,2002,,55.18333330825,,
66,2003,,44.18333331325,,
66,2004,,33.733333318,,
66,2005,5113870,23.8333333225,0,0
66,2006,5246360,20.34999999075,0,0
66,2007,5378840,17.9666666585,0,0
66,2008,5511330,19.61666665775,0,0
66,2009,5643810,35.7866666504,0,0
66,2010,5776300,43.8044444245333,0,0
66,2011,5917860,57.6399999738,0,0
67,2000,,0,,
67,2001,,0,,
67,2002,,23.58263887775,,
67,2003,,47.1652777555,,
67,2004,,70.6763888555,,
67,2005,3198740,94.1874999555,2.40337688402308e-05,0.0367400013032718
67,2006,3266460,94.11597217775,2.35355025746527e-05,0.035978310393768
67,2007,3334180,94.0444444,2.30574767229124e-05,0.0352475606502431
67,2008,3401910,94.0444444,2.2598416107422e-05,0.0345458027310621
67,2009,3469630,94.0444444,2.21573417741949e-05,0.0338715401264191
67,2010,3537350,94.0444444,2.17331555373373e-05,0.0332230940587806
67,2011,3594430,94.0444444,2.1388030296876e-05,0.0326955071510163
68,2000,,417.310185015667,,
68,2001,,380.28986095675,,
68,2002,,312.9619443175,,
68,2003,,277.26958322025,,
68,2004,,348.08902773475,,
68,2005,344492,514.288055617,0.000409056427478722,0.625317393147383
68,2006,345904,653.02875012525,0.000638544221033871,0.9761313620405
68,2007,347315,811.35902793175,0.00079322805030016,1
68,2008,348726,882.317777926,0.000824071048050619,1
68,2009,350137,815.71886957018,0.000825272203844495,1
68,2010,351549,812.93478900824,0.000792682291686223,1
68,2011,352869,781.17385017336,0.000874970599075011,1
70,2000,,0,,
70,2001,,0,,
70,2002,,0,,
70,2003,,0,,
70,2004,,0,,
70,2005,829807,0,0,0
70,2006,820596,0,0,0
70,2007,811386,0,0,0
70,2008,802175,0,0,0
70,2009,792965,0,0,0
70,2010,783755,0,0,0
70,2011,774797,0,0,0
71,2000,,17.7666666666667,,
71,2001,,16.4,,
71,2002,,38.54,,
71,2003,,73.595,,
71,2004,,109.06,,
71,2005,873869,165.025,0.000188844094480981,0.28868265828256
71,2006,868844,262.81,0.000302482378885047,0.46239951246642
71,2007,863819,393.1121,0.000455086192825117,0.695682288892947
71,2008,858794,489.5154,0.000570003283674548,0.871354032082425
71,2009,853769,562.0977,0.000658372112362946,1
71,2010,848745,586.830266666667,0.000691409394655246,1
71,2011,843682,549.5312,0.000651348730919944,0.99570539194107
73,2000,,331.977777860333,,
73,2001,,355.50000004025,,
73,2002,,360.35833334425,,
73,2003,,415.829166646,,
73,2004,,481.179166607,,
73,2005,10507400,410.18749995475,4.71889651816815e-08,7.21369442221186e-05
73,2006,10233500,323.24583330075,4.84519795524503e-08,7.40676921600126e-05
73,2007,9959510,612.02022622875,0,0
73,2008,9685570,1179.119572293,0,0
73,2009,9411630,2241.71832277075,0,0
73,2010,9137690,2949.14665258333,0,0
73,2011,8909940,3587.3795263715,0,0
75,2000,,41.3459999990733,,
75,2001,,67.01283331748,,
75,2002,,131.552533819755,,
75,2003,,230.54054158483,,
75,2004,,289.2946418332,,
75,2005,6182530,337.382975154525,3.77407523295479e-08,5.76936267878629e-05
75,2006,6141460,337.013443895175,5.69897060715205e-08,8.71191650905728e-05
75,2007,6100390,307.643137913125,5.73733810871108e-08,8.77056823641029e-05
75,2008,6059320,278.871204317575,5.77622571922262e-08,8.83001504520556e-05
75,2009,6018250,271.561204311475,3.2955316491505e-08,5.0378214873269e-05
75,2010,5977180,275.0780467583,1.82174351394247e-08,2.78486738893967e-05
75,2011,5938340,238.50833323855,2.75048807326627e-08,4.20462292319632e-05
76,2000,,15181.712585048,,
76,2001,,16321.8994363252,,
76,2002,,18162.735546567,,
76,2003,,23266.332210876,,
76,2004,,28938.8108194717,,
76,2005,28757500,34075.043039425,5.75357153812049e-06,0.00879538399550421
76,2006,29220600,38291.623870756,6.39389107444748e-06,0.009774229250926
76,2007,29683700,39672.3955373055,7.68098317393047e-06,0.0117417843908123
76,2008,30146800,41577.8055371125,8.06193914188239e-06,0.0123241451038609
76,2009,30609900,42384.203037278,5.94851121777595e-06,0.00909338486803537
76,2010,31073000,42531.667019323,5.40125940559328e-06,0.00825681061176837
76,2011,31547900,43509.907204278,3.41279979903575e-06,0.00521708725326888
79,2000,,1012.20611087433,,
79,2001,,1023.81516469975,,
79,2002,,1108.37263247125,,
79,2003,,1128.88075001275,,
79,2004,,1132.46182208575,,
79,2005,6823610,1110.4853898415,5.20557789205421e-06,0.00795767571077784
79,2006,6970410,1041.91915907175,5.92403729206747e-06,0.00905597200664008
79,2007,7117200,897.93791659225,5.48992815938852e-06,0.00839235698202985
79,2008,7264000,807.40293833825,4.69132702433232e-06,0.00717154942006125
79,2009,7410790,759.4973046655,4.14904772328591e-06,0.00634257655443926
79,2010,7557580,696.709247702333,4.112524007685e-06,0.00628674339037339
79,2011,7697440,731.152951399,4.03780077402357e-06,0.00617251529238528
80,2000,,34664.9196073402,,
80,2001,,35311.2303769049,,
80,2002,,36068.487522541,,
80,2003,,36688.0897078943,,
80,2004,,39229.7955847387,,
80,2005,9080300,39460.7833926945,2.7899225091682e-06,0.00426490565438435
80,2006,9078670,39239.4878422137,4.36003658850911e-06,0.00666511153573193
80,2007,9077040,39389.5039485855,4.70968510053938e-06,0.00719961308948641
80,2008,9075420,38151.3726039593,3.66374228796023e-06,0.00560069863904115
80,2009,9073790,39394.4103531375,3.53352899215763e-06,0.00540164385536185
80,2010,9072160,39965.507266679,2.6178991579734e-06,0.00400193657162815
80,2011,9060550,40171.2192347685,3.23287953794196e-06,0.00494204630272075
81,2000,,589.665187866233,,
81,2001,,587.8187758266,,
81,2002,,643.19306835935,,
81,2003,,690.2530510016,,
81,2004,,762.491295348925,,
81,2005,782548,819.0491881355,9.77256348243175e-05,0.14939146559479
81,2006,787582,853.89865424975,8.30283916284273e-05,0.126924047448219
81,2007,792616,927.245670253775,5.99281367648395e-05,0.091611092603889
81,2008,797650,1047.5197435308,3.96999519839529e-05,0.0606886209702034
81,2009,802684,1247.12010367274,2.16980364439804e-05,0.0331694081161273
81,2010,807717,1349.10153880565,1.17615452070465e-05,0.017979668070704
81,2011,812262,1484.20442212993,3.89857788496815e-06,0.00595968770136763
82,2000,,208.648148134667,,
82,2001,,350.6680555385,,
82,2002,,502.0569444165,,
82,2003,,656.780555525,,
82,2004,,896.076111071,,
82,2005,2035540,1019.278333284,9.49747977956709e-06,0.0145186309229618
82,2006,2061180,1062.78291661025,1.71680245643272e-05,0.0262444583311523
82,2007,2086820,1167.46763882075,2.4270846965239e-05,0.0371024184788583
82,2008,2112470,1190.9713888145,2.65450186407381e-05,0.0405789048708652
82,2009,2138110,1187.01847214325,3.07740636828788e-05,0.0470437719249144
82,2010,2163750,1267.87037028933,3.06532297600616e-05,0.0468590552243714
82,2011,2195760,1304.072222138,3.14077535135898e-05,0.0480124824655277
84,2000,,62.5935290849,,
84,2001,,53.192230145175,,
84,2002,,45.19769046395,,
84,2003,,32.332595227975,,
84,2004,,20.232208326575,,
84,2005,13920000,25.626513882075,0,0
84,2006,14123400,31.2149232065475,0,0
84,2007,14326700,36.64853927599,0,0
84,2008,14530000,43.537708517855,5.04702913971094e-10,7.71530501118232e-07
84,2009,14733400,51.350950178485,9.9547060963525e-10,1.52175847818534e-06
84,2010,14936700,55.1783878080167,1.30922864979101e-09,2.0013948964627e-06
84,2011,15127800,63.36507179914,1.93903497930962e-09,2.96416879685028e-06
95,2000,,0,,
95,2001,,0,,
95,2002,,4.70119047425,,
95,2003,,5.1160714265,,
95,2004,,5.53095237875,,
95,2005,2601.53,5.945833331,0.00199447650959243,1
95,2006,2631.67,1.24464285675,0.000257169673249306,0.393130773336118
95,2007,2661.81,0.8297619045,0.000169505139735744,0.259119537023169
95,2008,2691.96,0.41488095225,8.38033395741393e-05,0.128108696794091
95,2009,2722.1,0,0,0
95,2010,2752.25,0,0,0
95,2011,2781.98,0,0,0
101,2000,,29.3888889016667,,
101,2001,,33.9608974475,,
101,2002,,48.14935898625,,
101,2003,,62.337820525,,
101,2004,,92.766346170125,,
101,2005,121258,143.000000024,3.16130344801992e-05,0.048326291882224
101,2006,126424,211.1341025987,3.03212470337911e-05,0.0463515590477656
101,2007,131591,291.1912820984,2.91306649770881e-05,0.0445315371192157
101,2008,136757,356.188397492025,2.80302531863086e-05,0.042849356896208
