"r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_w_avg","r1_w_avg","r0_w_avg","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_w_avg","z_n","z_n_pct","z_g_score","z"
1,2,17,200,0,0.8686284104709,,,,0,0,0,7,46,220,7,36,166,"v","200",0,1,1,0,0.8686284104709
1,2,18,101,0,1,,,,0,0,0,2,46,220,2,36,166,"v","101",0,1,1,0,1
1,2,18,102,0,1,,,,0,0,0,2,46,220,2,36,166,"v","102",0,1,1,0,1
1,9,53,16,0,0.824698758121666,,,,0,0,0,6,34,220,2,16,166,"v","16",0,1,1,0,0.824698758121666
1,9,53,162,0,1,,,,0,0,0,6,34,220,2,16,166,"v","162",0,1,1,0,1
1,9,54,5,0,1,,,,0,0,0,5,34,220,5,16,166,"v","5",0,1,1,0,1
1,9,54,6,0,1,,,,0,0,0,5,34,220,5,16,166,"v","6",0,1,1,0,1
1,9,54,7,0,1,,,,0,0,0,5,34,220,5,16,166,"v","7",0,1,1,0,1
1,9,54,17,0,1,,,,0,0,0,5,34,220,5,16,166,"v","17",0,1,1,0,1
1,9,54,18,0,0.768829434882728,,,,0,0,0,5,34,220,5,16,166,"v","18",0,1,1,0,0.768829434882728
1,9,57,8,0,0.830840826206991,,,,0,0,0,13,34,220,3,16,166,"v","8",0,1,1,0,0.830840826206991
1,9,57,13,0,0.936637698071856,,,,0,0,0,13,34,220,3,16,166,"v","13",0,1,1,0,0.936637698071856
1,9,57,212,0,0.724671586264573,,,,0,0,0,13,34,220,3,16,166,"v","212",0,1,1,0,0.724671586264573
1,9,61,19,0,1,,,,0,0,0,10,34,220,6,16,166,"v","19",0,1,1,0,1
1,9,61,147,0,1,,,,0,0,0,10,34,220,6,16,166,"v","147",0,1,1,0,1
1,9,61,151,0,0.984092847734008,,,,0,0,0,10,34,220,6,16,166,"v","151",0,1,1,0,0.984092847734008
1,9,61,152,0,0.0334424389500616,,,,0,0,0,10,34,220,6,16,166,"v","152",0,1,1,0,0.0334424389500616
1,9,61,153,0,0.383522312250176,,,,0,0,0,10,34,220,6,16,166,"v","153",0,1,1,0,0.383522312250176
1,9,61,155,0,1,,,,0,0,0,10,34,220,6,16,166,"v","155",0,1,1,0,1
1,19,21,163,0,0.687656937336037,,,,0,0,0,3,3,220,3,3,166,"v","163",0,1,1,0,0.687656937336037
1,19,21,218,0,0.73479201616447,,,,0,0,0,3,3,220,3,3,166,"v","218",0,1,1,0,0.73479201616447
1,19,21,219,0,0.999025998568988,,,,0,0,0,3,3,220,3,3,166,"v","219",0,1,1,0,0.999025998568988
1,142,30,14,0,0.745308746970274,,,,0,0,0,5,39,220,4,34,166,"v","14",0,1,1,0,0.745308746970274
1,142,30,20,0,0.791194548613431,,,,0,0,0,5,39,220,4,34,166,"v","20",0,1,1,0,0.791194548613431
1,142,30,209,0,0.868441366489771,,,,0,0,0,5,39,220,4,34,166,"v","209",0,1,1,0,0.868441366489771
1,142,30,210,0,0.626232685309333,,,,0,0,0,5,39,220,4,34,166,"v","210",0,1,1,0,0.626232685309333
1,142,34,39,0,1,,,,0,0,0,7,39,220,6,34,166,"v","39",0,1,1,0,1
1,142,34,40,0,0.600012207128591,,,,0,0,0,7,39,220,6,34,166,"v","40",0,1,1,0,0.600012207128591
1,142,34,53,0,0.574250229606201,,,,0,0,0,7,39,220,6,34,166,"v","53",0,1,1,0,0.574250229606201
1,142,34,191,0,1,,,,0,0,0,7,39,220,6,34,166,"v","191",0,1,1,0,1
1,142,34,203,0,0.460356553943935,,,,0,0,0,7,39,220,6,34,166,"v","203",0,1,1,0,0.460356553943935
1,142,34,204,0,1,,,,0,0,0,7,39,220,6,34,166,"v","204",0,1,1,0,1
1,142,35,15,0,0.546168961910633,,,,0,0,0,12,39,220,10,34,166,"v","15",0,1,1,0,0.546168961910633
1,142,35,24,0,0.498812825691403,,,,0,0,0,12,39,220,10,34,166,"v","24",0,1,1,0,0.498812825691403
1,142,35,25,0,0.532817064766138,,,,0,0,0,12,39,220,10,34,166,"v","25",0,1,1,0,0.532817064766138
1,142,35,205,0,1,,,,0,0,0,12,39,220,10,34,166,"v","205",0,1,1,0,1
1,142,35,206,0,0.744870843112164,,,,0,0,0,12,39,220,10,34,166,"v","206",0,1,1,0,0.744870843112164
1,142,35,207,0,0.954688193030787,,,,0,0,0,12,39,220,10,34,166,"v","207",0,1,1,0,0.954688193030787
1,142,35,208,0,0.85420307185965,,,,0,0,0,12,39,220,10,34,166,"v","208",0,1,1,0,0.85420307185965
1,142,35,216,0,0.383965223552109,,,,0,0,0,12,39,220,10,34,166,"v","216",0,1,1,0,0.383965223552109
1,142,35,231,0,0.825785097996376,,,,0,0,0,12,39,220,10,34,166,"v","231",0,1,1,0,0.825785097996376
1,142,35,247,0,0.981347882483965,,,,0,0,0,12,39,220,10,34,166,"v","247",0,1,1,0,0.981347882483965
1,142,145,47,0,1,,,,0,0,0,15,39,220,14,34,166,"v","47",0,1,1,0,1
1,142,145,48,0,1,,,,0,0,0,15,39,220,14,34,166,"v","48",0,1,1,0,1
1,142,145,50,0,1,,,,0,0,0,15,39,220,14,34,166,"v","50",0,1,1,0,1
1,142,145,51,0,1,,,,0,0,0,15,39,220,14,34,166,"v","51",0,1,1,0,1
1,142,145,52,0,0.757253299340265,,,,0,0,0,15,39,220,14,34,166,"v","52",0,1,1,0,0.757253299340265
1,142,145,54,0,1,,,,0,0,0,15,39,220,14,34,166,"v","54",0,1,1,0,1
1,142,145,76,0,1,,,,0,0,0,15,39,220,14,34,166,"v","76",0,1,1,0,1
1,142,145,77,0,1,,,,0,0,0,15,39,220,14,34,166,"v","77",0,1,1,0,1
1,142,145,78,0,0.995712834851247,,,,0,0,0,15,39,220,14,34,166,"v","78",0,1,1,0,0.995712834851247
1,142,145,79,0,1,,,,0,0,0,15,39,220,14,34,166,"v","79",0,1,1,0,1
1,142,145,81,0,0.614844712516089,,,,0,0,0,15,39,220,14,34,166,"v","81",0,1,1,0,0.614844712516089
1,142,145,190,0,0.791155481319336,,,,0,0,0,15,39,220,14,34,166,"v","190",0,1,1,0,0.791155481319336
1,142,145,192,0,1,,,,0,0,0,15,39,220,14,34,166,"v","192",0,1,1,0,1
1,142,145,215,0,0.573836320721778,,,,0,0,0,15,39,220,14,34,166,"v","215",0,1,1,0,0.573836320721778
1,150,39,60,0,1,,,,0,0,0,14,43,220,11,33,166,"v","60",0,1,1,0,1
1,150,39,68,0,0.979436986130981,,,,0,0,0,14,43,220,11,33,166,"v","68",0,1,1,0,0.979436986130981
1,150,39,80,0,0.885096309246157,,,,0,0,0,14,43,220,11,33,166,"v","80",0,1,1,0,0.885096309246157
1,150,39,82,0,1,,,,0,0,0,14,43,220,11,33,166,"v","82",0,1,1,0,1
1,150,39,182,0,0.794256011191521,,,,0,0,0,14,43,220,11,33,166,"v","182",0,1,1,0,0.794256011191521
1,150,39,183,0,0.735261506100634,,,,0,0,0,14,43,220,11,33,166,"v","183",0,1,1,0,0.735261506100634
1,150,39,184,0,0.712316519784413,,,,0,0,0,14,43,220,11,33,166,"v","184",0,1,1,0,0.712316519784413
1,150,39,186,0,0.905354321573767,,,,0,0,0,14,43,220,11,33,166,"v","186",0,1,1,0,0.905354321573767
1,150,39,187,0,0.858976562946977,,,,0,0,0,14,43,220,11,33,166,"v","187",0,1,1,0,0.858976562946977
1,150,39,188,0,1,,,,0,0,0,14,43,220,11,33,166,"v","188",0,1,1,0,1
1,150,39,232,0,0.793354519596706,,,,0,0,0,14,43,220,11,33,166,"v","232",0,1,1,0,0.793354519596706
1,150,151,71,0,0.640939825783659,,,,0,0,0,5,43,220,5,33,166,"v","71",0,1,1,0,0.640939825783659
1,150,151,72,0,0.71099844622063,,,,0,0,0,5,43,220,5,33,166,"v","72",0,1,1,0,0.71099844622063
1,150,151,73,0,0.724541801885083,,,,0,0,0,5,43,220,5,33,166,"v","73",0,1,1,0,0.724541801885083
1,150,151,75,0,0.927924831659478,,,,0,0,0,5,43,220,5,33,166,"v","75",0,1,1,0,0.927924831659478
1,150,151,178,0,0.629949474022613,,,,0,0,0,5,43,220,5,33,166,"v","178",0,1,1,0,0.629949474022613
1,150,154,69,0,0.643391478102039,,,,0,0,0,19,43,220,13,33,166,"v","69",0,1,1,0,0.643391478102039
1,150,154,70,0,0.716132569754484,,,,0,0,0,19,43,220,13,33,166,"v","70",0,1,1,0,0.716132569754484
1,150,154,86,0,0.604744731110933,,,,0,0,0,19,43,220,13,33,166,"v","86",0,1,1,0,0.604744731110933
1,150,154,95,0,0.85578600934724,,,,0,0,0,19,43,220,13,33,166,"v","95",0,1,1,0,0.85578600934724
1,150,154,143,0,0.70070570177294,,,,0,0,0,19,43,220,13,33,166,"v","143",0,1,1,0,0.70070570177294
1,150,154,145,0,1,,,,0,0,0,19,43,220,13,33,166,"v","145",0,1,1,0,1
1,150,154,174,0,0.644839596598159,,,,0,0,0,19,43,220,13,33,166,"v","174",0,1,1,0,0.644839596598159
1,150,154,175,0,0.66770629986698,,,,0,0,0,19,43,220,13,33,166,"v","175",0,1,1,0,0.66770629986698
1,150,154,180,0,0.679959642458956,,,,0,0,0,19,43,220,13,33,166,"v","180",0,1,1,0,0.679959642458956
1,150,154,181,0,0.821088443109925,,,,0,0,0,19,43,220,13,33,166,"v","181",0,1,1,0,0.821088443109925
1,150,154,189,0,0.524151899715341,,,,0,0,0,19,43,220,13,33,166,"v","189",0,1,1,0,0.524151899715341
1,150,154,222,0,1,,,,0,0,0,19,43,220,13,33,166,"v","222",0,1,1,0,1
1,150,154,223,0,0.760154611083551,,,,0,0,0,19,43,220,13,33,166,"v","223",0,1,1,0,0.760154611083551
1,150,155,59,0,0.609882255846889,,,,0,0,0,5,43,220,4,33,166,"v","59",0,1,1,0,0.609882255846889
1,150,155,176,0,0.78620624410592,,,,0,0,0,5,43,220,4,33,166,"v","176",0,1,1,0,0.78620624410592
1,150,155,177,0,0.750910266586769,,,,0,0,0,5,43,220,4,33,166,"v","177",0,1,1,0,0.750910266586769
1,150,155,179,0,0.88456678879491,,,,0,0,0,5,43,220,4,33,166,"v","179",0,1,1,0,0.88456678879491
1,419,5,132,0,0.896711356415024,,,,0,0,0,11,48,220,11,44,166,"v","132",0,1,1,0,0.896711356415024
1,419,5,137,0,1,,,,0,0,0,11,48,220,11,44,166,"v","137",0,1,1,0,1
1,419,5,138,0,0.616521180187661,,,,0,0,0,11,48,220,11,44,166,"v","138",0,1,1,0,0.616521180187661
1,419,5,139,0,0.556639547520814,,,,0,0,0,11,48,220,11,44,166,"v","139",0,1,1,0,0.556639547520814
1,419,5,167,0,0.46824134732944,,,,0,0,0,11,48,220,11,44,166,"v","167",0,1,1,0,0.46824134732944
1,419,5,168,0,0.923990579651494,,,,0,0,0,11,48,220,11,44,166,"v","168",0,1,1,0,0.923990579651494
1,419,5,169,0,0.810537471766631,,,,0,0,0,11,48,220,11,44,166,"v","169",0,1,1,0,0.810537471766631
1,419,5,171,0,0.589495767379196,,,,0,0,0,11,48,220,11,44,166,"v","171",0,1,1,0,0.589495767379196
1,419,5,172,0,0.774230580648622,,,,0,0,0,11,48,220,11,44,166,"v","172",0,1,1,0,0.774230580648622
1,419,5,173,0,1,,,,0,0,0,11,48,220,11,44,166,"v","173",0,1,1,0,1
1,419,5,224,0,1,,,,0,0,0,11,48,220,11,44,166,"v","224",0,1,1,0,1
1,419,13,129,0,1,,,,0,0,0,9,48,220,8,44,166,"v","129",0,1,1,0,1
1,419,13,130,0,0.536353842838326,,,,0,0,0,9,48,220,8,44,166,"v","130",0,1,1,0,0.536353842838326
1,419,13,131,0,0.512432502258705,,,,0,0,0,9,48,220,8,44,166,"v","131",0,1,1,0,0.512432502258705
1,419,13,133,0,0.760214666279064,,,,0,0,0,9,48,220,8,44,166,"v","133",0,1,1,0,0.760214666279064
1,419,13,134,0,0.457828623226197,,,,0,0,0,9,48,220,8,44,166,"v","134",0,1,1,0,0.457828623226197
1,419,13,135,0,0.469599585589719,,,,0,0,0,9,48,220,8,44,166,"v","135",0,1,1,0,0.469599585589719
1,419,13,136,0,1,,,,0,0,0,9,48,220,8,44,166,"v","136",0,1,1,0,1
1,419,13,164,0,1,,,,0,0,0,9,48,220,8,44,166,"v","164",0,1,1,0,1
1,419,29,108,0,0.618636496571731,,,,0,0,0,28,48,220,25,44,166,"v","108",0,1,1,0,0.618636496571731
1,419,29,110,0,0.676093524839556,,,,0,0,0,28,48,220,25,44,166,"v","110",0,1,1,0,0.676093524839556
1,419,29,111,0,0.925274338644606,,,,0,0,0,28,48,220,25,44,166,"v","111",0,1,1,0,0.925274338644606
1,419,29,112,0,0.9319330642547,,,,0,0,0,28,48,220,25,44,166,"v","112",0,1,1,0,0.9319330642547
1,419,29,113,0,1,,,,0,0,0,28,48,220,25,44,166,"v","113",0,1,1,0,1
1,419,29,114,0,1,,,,0,0,0,28,48,220,25,44,166,"v","114",0,1,1,0,1
1,419,29,115,0,1,,,,0,0,0,28,48,220,25,44,166,"v","115",0,1,1,0,1
1,419,29,116,0,0.548468195270355,,,,0,0,0,28,48,220,25,44,166,"v","116",0,1,1,0,0.548468195270355
1,419,29,117,0,0.956724039225463,,,,0,0,0,28,48,220,25,44,166,"v","117",0,1,1,0,0.956724039225463
1,419,29,118,0,0.494349500970793,,,,0,0,0,28,48,220,25,44,166,"v","118",0,1,1,0,0.494349500970793
1,419,29,119,0,0.401501535148812,,,,0,0,0,28,48,220,25,44,166,"v","119",0,1,1,0,0.401501535148812
1,419,29,120,0,1,,,,0,0,0,28,48,220,25,44,166,"v","120",0,1,1,0,1
1,419,29,122,0,0.682545757471298,,,,0,0,0,28,48,220,25,44,166,"v","122",0,1,1,0,0.682545757471298
1,419,29,123,0,1,,,,0,0,0,28,48,220,25,44,166,"v","123",0,1,1,0,1
1,419,29,124,0,1,,,,0,0,0,28,48,220,25,44,166,"v","124",0,1,1,0,1
1,419,29,125,0,1,,,,0,0,0,28,48,220,25,44,166,"v","125",0,1,1,0,1
1,419,29,126,0,0.763258705111221,,,,0,0,0,28,48,220,25,44,166,"v","126",0,1,1,0,0.763258705111221
1,419,29,127,0,0.446773770401388,,,,0,0,0,28,48,220,25,44,166,"v","127",0,1,1,0,0.446773770401388
1,419,29,140,0,0.965084623682914,,,,0,0,0,28,48,220,25,44,166,"v","140",0,1,1,0,0.965084623682914
1,419,29,166,0,0.986351011180813,,,,0,0,0,28,48,220,25,44,166,"v","166",0,1,1,0,0.986351011180813
1,419,29,244,0,0.937938826609099,,,,0,0,0,28,48,220,25,44,166,"v","244",0,1,1,0,0.937938826609099
1,419,29,245,0,0.937938826609099,,,,0,0,0,28,48,220,25,44,166,"v","245",0,1,1,0,0.937938826609099
1,419,29,248,0,0.937938826609099,,,,0,0,0,28,48,220,25,44,166,"v","248",0,1,1,0,0.937938826609099
1,419,29,249,0,0.937938826609099,,,,0,0,0,28,48,220,25,44,166,"v","249",0,1,1,0,0.937938826609099
1,419,29,250,0,1,,,,0,0,0,28,48,220,25,44,166,"v","250",0,1,1,0,1
