"fao_id","rgn_id","TaxonName","TaxonKey","year","catch","Median_score","penalty","score","gap_fill"
57,1,"Marine fishes not identified",100039,2010,18.47677419,0.9421268105,0.01,0.009421268105,"median"
57,1,"Marine fishes not identified",100339,2010,1.764108587,0.9421268105,0.01,0.009421268105,"median"
57,1,"Bivalvia",290004,2010,1.708709677,0.9421268105,0.25,0.235531702625,"median"
57,1,"Holothuroidea",290012,2010,3.485483871,0.9421268105,0.25,0.235531702625,"median"
57,1,"Sphyrnidae",400012,2010,0.000563345,0.9421268105,0.8,0.7537014484,"median"
57,1,"Serranidae",400289,2010,46.31322581,0.9421268105,0.8,0.7537014484,"median"
57,1,"Carangidae",400314,2010,16.62516129,0.9421268105,0.8,0.7537014484,"median"
57,1,"Lutjanidae",400323,2010,8.298387097,0.9421268105,0.8,0.7537014484,"median"
57,1,"Gerreidae",400326,2010,22.43774194,0.9421268105,0.8,0.7537014484,"median"
57,1,"Lethrinidae",400328,2010,14.58258065,0.9421268105,0.8,0.7537014484,"median"
57,1,"Labridae",400362,2010,7.670967742,0.9421268105,0.8,0.7537014484,"median"
57,1,"Scombridae",400416,2010,1.916666667,0.9421268105,0.8,0.7537014484,"median"
57,1,"Xiphiidae",400417,2010,0.001825373,0.9421268105,0.8,0.7537014484,"median"
57,1,"Istiophoridae",400419,2010,0.00140619,0.9421268105,0.8,0.7537014484,"median"
57,1,"Isurus",500638,2010,0.000328133,0.9421268105,0.9,0.84791412945,"median"
57,1,"Alopias",500639,2010,0.001661935,0.9421268105,0.9,0.84791412945,"median"
57,2,"Marine fishes not identified",100039,2010,2.772580645,0.94206651875,0.01,0.0094206651875,"median"
57,2,"Miscellaneous marine crustaceans",100047,2010,10.20903226,0.94206651875,0.01,0.0094206651875,"median"
57,2,"Miscellaneous aquatic invertebrates",100077,2010,6.123870968,0.94206651875,0.01,0.0094206651875,"median"
57,2,"Marine fishes not identified",100339,2010,23.31,0.94206651875,0.01,0.0094206651875,"median"
57,2,"Serranidae",400289,2010,3.497419355,0.94206651875,0.8,0.753653215,"median"
57,2,"Carangidae",400314,2010,3.497419355,0.94206651875,0.8,0.753653215,"median"
57,2,"Lutjanidae",400323,2010,3.497419355,0.94206651875,0.8,0.753653215,"median"
57,2,"Gerreidae",400326,2010,3.497419355,0.94206651875,0.8,0.753653215,"median"
57,2,"Lethrinidae",400328,2010,3.497419355,0.94206651875,0.8,0.753653215,"median"
57,2,"Labridae",400362,2010,2.772580645,0.94206651875,0.8,0.753653215,"median"
57,2,"Scombridae",400416,2010,7.036538462,0.94206651875,0.8,0.753653215,"median"
57,2,"Istiophoridae",400419,2010,0.000496309,0.94206651875,0.8,0.753653215,"median"
81,3,"Marine fishes not identified",100039,2010,91.53258065,0.8501543,0.01,0.008501543,"median"
81,3,"Shrimps andprawns",100045,2010,0.003181091,0.8501543,0.01,0.008501543,"median"
81,3,"Clams or cockles and arkshells",100056,2010,0.122453677,0.8501543,0.01,0.008501543,"median"
81,3,"Marine fishes not identified",100339,2010,0.008313223,0.8501543,0.01,0.008501543,"median"
81,3,"Elasmobranchii",200004,2010,0.208571429,0.8501543,0.25,0.212538575,"median"
81,3,"Echinoidea",290011,2010,0.047124993,0.8501543,0.25,0.212538575,"median"
