"rgn_id","n_notna_o","n_notna","dif_avg","Xtr_2011_o","Xtr_2011","dif_2011"
39,6,6,1.91360228761936,0.104998013,1.53899479558801,1.43399678258801
110,6,6,0.921625928635126,0.169944375,1.06271469577194,0.892770320771941
245,6,6,-0.6613514756712,0.703901299,0.0163682918554082,-0.687533007144592
68,6,6,0.587209084401608,0.117802278,0.742684548342433,0.624882270342433
122,6,6,0.554042305829987,0.093848113,0.607264424349074,0.513416311349074
18,6,6,0.485767714903467,0.072868617,0.567127659272545,0.494259042272545
56,6,6,0.478906892359159,0.082879982,0.564980008042012,0.482100026042012
37,6,6,0.486002741029268,0.081709121,0.53766935824827,0.45596023724827
124,6,6,0.52015426476907,0.084624034,0.531045467867124,0.446421433867124
164,6,6,0.439179445774396,0.061459849,0.437252512834679,0.375792663834679
6,6,6,0.348017392841194,0.070477282,0.422348167789722,0.351870885789722
187,6,6,0.321372162469104,0.057067407,0.383186571612653,0.326119164612653
80,6,6,0.305415420673002,0.056716559,0.36897414596518,0.31225758696518
62,6,6,0.284688301851181,0.04886552,0.334494034966483,0.285628514966484
220,6,6,-0.252793345504534,0.298710477,0.0163682918554082,-0.282342185144592
183,6,6,0.261926649841198,0.053863335,0.332434099187302,0.278570764187302
180,6,6,0.265056392785432,0.02824964,0.302092516866184,0.273842876866184
166,6,6,0.278853498252249,0.050518249,0.32009223736117,0.26957398836117
206,6,6,0.270882559479058,0.048296255,0.314889328182304,0.266593073182304
24,6,6,0.237887897705853,0.048940734,0.304530945710165,0.255590211710165
77,6,6,0.201608711102366,0.041368287,0.285629498570348,0.244261211570348
135,6,6,0.268349719842292,0.043886272,0.282640394790241,0.23875412279024
78,6,6,0.300900738408029,0.05515247,0.282664445175966,0.227511975175966
182,6,6,0.225062579918293,0.043900926,0.261358066121781,0.217457140121781
65,6,6,0.210235798253835,0.037223484,0.242298149559332,0.205074665559332
61,6,6,0.240780861841595,0.029410422,0.233155819306083,0.203745397306083
223,6,6,0.229545988979163,0.033355283,0.235200907429349,0.201845624429349
103,6,6,0.176526156112366,0.022236748,0.223981002534785,0.201744254534785
162,6,6,0.192956404185615,0.050670648,0.251477825481555,0.200807177481555
179,6,6,0.203396623436946,0.037517061,0.236893727582236,0.199376666582236
184,6,6,0.195150950591135,0.037155983,0.234367531634525,0.197211548634525
208,6,6,0.172802975382471,0.038327481,0.233644886021394,0.195317405021394
54,6,6,0.217691061581192,0.024286657,0.218692965528849,0.194406308528849
31,6,6,-0.193049339256283,0.200353687,0.0076531829174205,-0.192700504082579
81,6,6,0.206120588612896,0.035265022,0.225893282995245,0.190628260995245
16,6,6,0.194163247152676,0.035925568,0.225598724917844,0.189673156917844
143,6,6,0.18325582526533,0.040689168,0.229629354673069,0.188940186673069
214,6,6,0.235687592590199,0.031608409,0.217640637136698,0.186032228136698
25,6,6,0.19363233651685,0.031533958,0.213291604973382,0.181757646973382
