"rgn_name","rgn_id","product","year","tonnes","tonnes_rel","usd","usd_rel","usd_peak_product_weight"
"New Caledonia",5,"ornamentals",1984,2,0.535117056856187,22.6666666666667,0.222113343132451,0.104145936981758
"New Caledonia",5,"ornamentals",1985,2.75,0.735785953177257,32.5,0.318471337579618,0.104145936981758
"New Caledonia",5,"ornamentals",1986,2,0.535117056856187,26.75,0.262126408623224,0.104145936981758
"New Caledonia",5,"ornamentals",1987,2,0.535117056856187,26.75,0.262126408623224,0.104145936981758
"New Caledonia",5,"ornamentals",1988,1.25,0.334448160535117,15.5,0.151886330230279,0.104145936981758
"New Caledonia",5,"ornamentals",1989,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1990,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1991,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1992,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1993,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1994,0,0,0,0,0.104145936981758
"New Caledonia",5,"ornamentals",1995,1,0.267558528428094,32.75,0.320921117099461,0.104145936981758
"New Caledonia",5,"ornamentals",1996,2.25,0.602006688963211,60.5,0.592846643802058,0.104145936981758
"New Caledonia",5,"ornamentals",1997,2.5,0.668896321070234,65.5,0.641842234198922,0.104145936981758
"New Caledonia",5,"ornamentals",1998,4.25,1,89.5,0.877021068103871,0.104145936981758
"New Caledonia",5,"ornamentals",1999,5,1,84.75,0.83047525722685,0.104145936981758
"New Caledonia",5,"ornamentals",2000,4.75,1,78.75,0.771680548750612,0.104145936981758
"New Caledonia",5,"ornamentals",2001,5.75,1,100,0.979911807937286,0.104145936981758
"New Caledonia",5,"ornamentals",2002,5.25,1,106,1,0.104145936981758
"New Caledonia",5,"ornamentals",2003,4.5,1,104.5,1,0.104145936981758
"New Caledonia",5,"ornamentals",2004,4.25,1,108,1,0.104145936981758
"New Caledonia",5,"ornamentals",2005,4,1,110,1,0.104145936981758
"New Caledonia",5,"ornamentals",2006,3.75,1,115.25,1,0.104145936981758
"New Caledonia",5,"ornamentals",2007,3.5,0.936454849498328,121.75,1,0.104145936981758
"New Caledonia",5,"ornamentals",2008,4.25,1,142,1,0.104145936981758
"New Caledonia",5,"ornamentals",2009,4.33333333333333,1,151.666666666667,1,0.104145936981758
"New Caledonia",5,"ornamentals",2010,4.5,1,157,1,0.104145936981758
"New Caledonia",5,"shells",1999,179,1,408.666666666667,0.465544575133616,0.895854063018242
"New Caledonia",5,"shells",2000,153.75,0.936785986290937,366,0.416939595021787,0.895854063018242
"New Caledonia",5,"shells",2001,154.25,0.93983244478294,369.5,0.420926722296585,0.895854063018242
"New Caledonia",5,"shells",2002,160.25,0.976389946686976,407.25,0.463930737903341,0.895854063018242
"New Caledonia",5,"shells",2003,112.75,0.686976389946687,446.5,0.508643522342152,0.895854063018242
"New Caledonia",5,"shells",2004,140,0.853008377760853,669.25,0.762395693902543,0.895854063018242
"New Caledonia",5,"shells",2005,164.5,1,852.25,0.970865491413437,0.895854063018242
"New Caledonia",5,"shells",2006,184.25,1,1012.25,1,0.895854063018242
"New Caledonia",5,"shells",2007,215.25,1,1211.5,1,0.895854063018242
"New Caledonia",5,"shells",2008,225.5,1,1230.5,1,0.895854063018242
"New Caledonia",5,"shells",2009,234.666666666667,1,1275,1,0.895854063018242
"New Caledonia",5,"shells",2010,252.5,1,1350.5,1,0.895854063018242
"Vanuatu",6,"corals",1998,24.3333333333333,0.788124156545209,29.3333333333333,0.433925049309665,0.449244060475162
"Vanuatu",6,"corals",1999,25.5,0.825910931174089,46.75,0.691568047337278,0.449244060475162
"Vanuatu",6,"corals",2000,34,1,52.5,0.776627218934911,0.449244060475162
"Vanuatu",6,"corals",2001,37.75,1,93.75,1,0.449244060475162
"Vanuatu",6,"corals",2002,46.75,1,104,1,0.449244060475162
"Vanuatu",6,"corals",2003,47.5,1,83,1,0.449244060475162
"Vanuatu",6,"corals",2004,32.75,1,68.75,1,0.449244060475162
"Vanuatu",6,"corals",2005,17,0.550607287449393,14,0.207100591715976,0.449244060475162
"Vanuatu",6,"corals",2006,8,0.259109311740891,3.75,0.0554733727810651,0.449244060475162
"Vanuatu",6,"corals",2007,0,0,0,0,0.449244060475162
"Vanuatu",6,"corals",2008,0,0,0,0,0.449244060475162
"Vanuatu",6,"corals",2009,0,0,0,0,0.449244060475162
"Vanuatu",6,"corals",2010,0,0,0,0,0.449244060475162
"Vanuatu",6,"shells",2001,4,0.286225402504472,5,0.0603318250377074,0.550755939524838
"Vanuatu",6,"shells",2002,3,0.214669051878354,3.75,0.0452488687782805,0.550755939524838
"Vanuatu",6,"shells",2003,3,0.214669051878354,3.25,0.0392156862745098,0.550755939524838
"Vanuatu",6,"shells",2004,5.75,0.411449016100179,17,0.205128205128205,0.550755939524838
"Vanuatu",6,"shells",2005,6.25,0.447227191413238,18.75,0.226244343891403,0.550755939524838
"Vanuatu",6,"shells",2006,8.75,0.626118067978533,25,0.301659125188537,0.550755939524838
"Vanuatu",6,"shells",2007,12.25,0.876565295169946,58.5,0.705882352941177,0.550755939524838
"Vanuatu",6,"shells",2008,13.75,0.983899821109123,71.75,0.865761689291101,0.550755939524838
"Vanuatu",6,"shells",2009,17.6666666666667,1,93.3333333333333,1,0.550755939524838
"Vanuatu",6,"shells",2010,21.5,1,127.5,1,0.550755939524838
"Solomon Islands",7,"corals",1998,266,1,819.666666666667,1,0.64190623191202
"Solomon Islands",7,"corals",1999,235.25,0.980157283474819,818,1,0.64190623191202
"Solomon Islands",7,"corals",2000,204,0.849955731472319,722.25,1,0.64190623191202
"Solomon Islands",7,"corals",2001,177.25,0.738503202958179,651.25,1,0.64190623191202
"Solomon Islands",7,"corals",2002,183.5,0.764543513358679,712.25,1,0.64190623191202
"Solomon Islands",7,"corals",2003,218.25,0.909327639185459,745.5,1,0.64190623191202
"Solomon Islands",7,"corals",2004,246.25,1,789.25,1,0.64190623191202
"Solomon Islands",7,"corals",2005,312.75,1,831.75,1,0.64190623191202
"Solomon Islands",7,"corals",2006,369.25,1,810.25,1,0.64190623191202
"Solomon Islands",7,"corals",2007,368.75,1,786.25,1,0.64190623191202
"Solomon Islands",7,"corals",2008,333.75,1,770,1,0.64190623191202
"Solomon Islands",7,"corals",2009,312.666666666667,1,794.666666666667,1,0.64190623191202
"Solomon Islands",7,"corals",2010,259,1,792,1,0.64190623191202
"Solomon Islands",7,"ornamentals",1996,49.6596501870387,0.719053758364361,36,0.559440559440559,0.0764036272429095
"Solomon Islands",7,"ornamentals",1997,51.1538418764533,0.740689113143216,39.25,0.60994560994561,0.0764036272429095
"Solomon Islands",7,"ornamentals",1998,45.7517642301082,0.662468984327358,27.5,0.427350427350427,0.0764036272429095
"Solomon Islands",7,"ornamentals",1999,65.5210696592862,0.948721370632199,70.5,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2000,63.3561571125265,0.917374220633868,72.25,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2001,62.9470528763522,0.911450539386096,73.75,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2002,74.3250884642604,1,89.5,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2003,69.25,1,59.25,0.920745920745921,0.0764036272429095
"Solomon Islands",7,"ornamentals",2004,94.75,1,72.5,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2005,106.25,1,85.25,1,0.0764036272429095
"Solomon Islands",7,"ornamentals",2006,103.5,1,85.75,1,0.0764036272429095
