"r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_w_avg","r1_w_avg","r0_w_avg","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_w_avg","z_n","z_n_pct","z_g_score","z"
1,9,61,154,0,0.0174669915709564,,,,0,0,0,10,34,220,7,17,168,"v","154",0,1,1,0,0.0174669915709564
1,9,61,155,0,0.974579670778403,,,,0,0,0,10,34,220,7,17,168,"v","155",0,1,1,0,0.974579670778403
1,19,21,163,0,-0.75,,,,0,0,0,3,3,220,3,3,168,"v","163",0,1,1,0,-0.75
1,19,21,218,0,0.0316863050492487,,,,0,0,0,3,3,220,3,3,168,"v","218",0,1,1,0,0.0316863050492487
1,19,21,219,0,-5.22449385954229e-06,,,,0,0,0,3,3,220,3,3,168,"v","219",0,1,1,0,-5.22449385954229e-06
1,142,30,14,0,0.886219860088738,,,,0,0,0,5,39,220,4,34,168,"v","14",0,1,1,0,0.886219860088738
1,142,30,20,0,0.939305633377716,,,,0,0,0,5,39,220,4,34,168,"v","20",0,1,1,0,0.939305633377716
1,142,30,209,0,0.337124796504269,,,,0,0,0,5,39,220,4,34,168,"v","209",0,1,1,0,0.337124796504269
1,142,30,210,0,-0.499977307146207,,,,0,0,0,5,39,220,4,34,168,"v","210",0,1,1,0,-0.499977307146207
1,142,34,39,0,0.541449197216216,,,,0,0,0,7,39,220,6,34,168,"v","39",0,1,1,0,0.541449197216216
1,142,34,40,0,-0.614008792439014,,,,0,0,0,7,39,220,6,34,168,"v","40",0,1,1,0,-0.614008792439014
1,142,34,53,0,0.6,,,,0,0,0,7,39,220,6,34,168,"v","53",0,1,1,0,0.6
1,142,34,191,0,0.991705524724893,,,,0,0,0,7,39,220,6,34,168,"v","191",0,1,1,0,0.991705524724893
1,142,34,203,0,-0.499997456963398,,,,0,0,0,7,39,220,6,34,168,"v","203",0,1,1,0,-0.499997456963398
1,142,34,204,0,1,,,,0,0,0,7,39,220,6,34,168,"v","204",0,1,1,0,1
1,142,35,15,0,-0.674557885872292,,,,0,0,0,12,39,220,10,34,168,"v","15",0,1,1,0,-0.674557885872292
1,142,35,24,0,0.0187841372741758,,,,0,0,0,12,39,220,10,34,168,"v","24",0,1,1,0,0.0187841372741758
1,142,35,25,0,0.940643780342681,,,,0,0,0,12,39,220,10,34,168,"v","25",0,1,1,0,0.940643780342681
1,142,35,205,0,0.940685469872403,,,,0,0,0,12,39,220,10,34,168,"v","205",0,1,1,0,0.940685469872403
1,142,35,206,0,0.999999341349435,,,,0,0,0,12,39,220,10,34,168,"v","206",0,1,1,0,0.999999341349435
1,142,35,207,0,-1,,,,0,0,0,12,39,220,10,34,168,"v","207",0,1,1,0,-1
1,142,35,208,0,0.498914414688838,,,,0,0,0,12,39,220,10,34,168,"v","208",0,1,1,0,0.498914414688838
1,142,35,216,0,0.307521055725889,,,,0,0,0,12,39,220,10,34,168,"v","216",0,1,1,0,0.307521055725889
1,142,35,231,0,-1,,,,0,0,0,12,39,220,10,34,168,"v","231",0,1,1,0,-1
1,142,35,247,0,-0.661206535253008,,,,0,0,0,12,39,220,10,34,168,"v","247",0,1,1,0,-0.661206535253008
1,142,145,47,0,1,,,,0,0,0,15,39,220,14,34,168,"v","47",0,1,1,0,1
1,142,145,48,0,0.271362944964005,,,,0,0,0,15,39,220,14,34,168,"v","48",0,1,1,0,0.271362944964005
1,142,145,50,0,1,,,,0,0,0,15,39,220,14,34,168,"v","50",0,1,1,0,1
1,142,145,51,0,1,,,,0,0,0,15,39,220,14,34,168,"v","51",0,1,1,0,1
1,142,145,52,0,0.49976477540343,,,,0,0,0,15,39,220,14,34,168,"v","52",0,1,1,0,0.49976477540343
1,142,145,54,0,1,,,,0,0,0,15,39,220,14,34,168,"v","54",0,1,1,0,1
1,142,145,76,0,1,,,,0,0,0,15,39,220,14,34,168,"v","76",0,1,1,0,1
1,142,145,77,0,0.384234911026769,,,,0,0,0,15,39,220,14,34,168,"v","77",0,1,1,0,0.384234911026769
1,142,145,78,0,-0.945301838253919,,,,0,0,0,15,39,220,14,34,168,"v","78",0,1,1,0,-0.945301838253919
1,142,145,79,0,1,,,,0,0,0,15,39,220,14,34,168,"v","79",0,1,1,0,1
1,142,145,81,0,0.00654944499443749,,,,0,0,0,15,39,220,14,34,168,"v","81",0,1,1,0,0.00654944499443749
1,142,145,190,0,-1,,,,0,0,0,15,39,220,14,34,168,"v","190",0,1,1,0,-1
1,142,145,192,0,1,,,,0,0,0,15,39,220,14,34,168,"v","192",0,1,1,0,1
1,142,145,215,0,0.936071191457612,,,,0,0,0,15,39,220,14,34,168,"v","215",0,1,1,0,0.936071191457612
1,150,39,60,0,0.1103092965619,,,,0,0,0,14,43,220,11,33,168,"v","60",0,1,1,0,0.1103092965619
1,150,39,68,0,-0.750310216160298,,,,0,0,0,14,43,220,11,33,168,"v","68",0,1,1,0,-0.750310216160298
1,150,39,80,0,-0.965202396757016,,,,0,0,0,14,43,220,11,33,168,"v","80",0,1,1,0,-0.965202396757016
1,150,39,82,0,1,,,,0,0,0,14,43,220,11,33,168,"v","82",0,1,1,0,1
1,150,39,182,0,-0.942880997785482,,,,0,0,0,14,43,220,11,33,168,"v","182",0,1,1,0,-0.942880997785482
1,150,39,183,0,0.999988920127247,,,,0,0,0,14,43,220,11,33,168,"v","183",0,1,1,0,0.999988920127247
1,150,39,184,0,3.54169745209187e-06,,,,0,0,0,14,43,220,11,33,168,"v","184",0,1,1,0,3.54169745209187e-06
1,150,39,186,0,-1,,,,0,0,0,14,43,220,11,33,168,"v","186",0,1,1,0,-1
1,150,39,187,0,-1,,,,0,0,0,14,43,220,11,33,168,"v","187",0,1,1,0,-1
1,150,39,188,0,0.992902303165705,,,,0,0,0,14,43,220,11,33,168,"v","188",0,1,1,0,0.992902303165705
1,150,39,232,0,-1,,,,0,0,0,14,43,220,11,33,168,"v","232",0,1,1,0,-1
1,150,151,71,0,-1,,,,0,0,0,5,43,220,5,33,168,"v","71",0,1,1,0,-1
1,150,151,72,0,0.267707750453272,,,,0,0,0,5,43,220,5,33,168,"v","72",0,1,1,0,0.267707750453272
1,150,151,73,0,0.745989160731197,,,,0,0,0,5,43,220,5,33,168,"v","73",0,1,1,0,0.745989160731197
1,150,151,75,0,-0.999997965660572,,,,0,0,0,5,43,220,5,33,168,"v","75",0,1,1,0,-0.999997965660572
1,150,151,178,0,0,,,,0,0,0,5,43,220,5,33,168,"v","178",0,1,1,0,0
1,150,154,69,0,0.67504073750121,,,,0,0,0,19,43,220,13,33,168,"v","69",0,1,1,0,0.67504073750121
1,150,154,70,0,-1,,,,0,0,0,19,43,220,13,33,168,"v","70",0,1,1,0,-1
1,150,154,86,0,-0.115693206263317,,,,0,0,0,19,43,220,13,33,168,"v","86",0,1,1,0,-0.115693206263317
1,150,154,95,0,-0.991009765600117,,,,0,0,0,19,43,220,13,33,168,"v","95",0,1,1,0,-0.991009765600117
1,150,154,143,0,0.836069434765771,,,,0,0,0,19,43,220,13,33,168,"v","143",0,1,1,0,0.836069434765771
1,150,154,145,0,0.00939388353660445,,,,0,0,0,19,43,220,13,33,168,"v","145",0,1,1,0,0.00939388353660445
1,150,154,174,0,0,,,,0,0,0,19,43,220,13,33,168,"v","174",0,1,1,0,0
1,150,154,175,0,0.000760987241352262,,,,0,0,0,19,43,220,13,33,168,"v","175",0,1,1,0,0.000760987241352262
1,150,154,180,0,0.990351254145943,,,,0,0,0,19,43,220,13,33,168,"v","180",0,1,1,0,0.990351254145943
1,150,154,181,0,-0.999712305310465,,,,0,0,0,19,43,220,13,33,168,"v","181",0,1,1,0,-0.999712305310465
1,150,154,189,0,0,,,,0,0,0,19,43,220,13,33,168,"v","189",0,1,1,0,0
1,150,154,222,0,0.937525581164195,,,,0,0,0,19,43,220,13,33,168,"v","222",0,1,1,0,0.937525581164195
1,150,154,223,0,0.0850428138135023,,,,0,0,0,19,43,220,13,33,168,"v","223",0,1,1,0,0.0850428138135023
1,150,155,59,0,0,,,,0,0,0,5,43,220,4,33,168,"v","59",0,1,1,0,0
1,150,155,176,0,0,,,,0,0,0,5,43,220,4,33,168,"v","176",0,1,1,0,0
1,150,155,177,0,-1,,,,0,0,0,5,43,220,4,33,168,"v","177",0,1,1,0,-1
1,150,155,179,0,-0.999799177381648,,,,0,0,0,5,43,220,4,33,168,"v","179",0,1,1,0,-0.999799177381648
1,419,5,132,0,-0.99997202703775,,,,0,0,0,11,48,220,11,45,168,"v","132",0,1,1,0,-0.99997202703775
1,419,5,137,0,0.220103958113151,,,,0,0,0,11,48,220,11,45,168,"v","137",0,1,1,0,0.220103958113151
1,419,5,138,0,0.8,,,,0,0,0,11,48,220,11,45,168,"v","138",0,1,1,0,0.8
1,419,5,139,0,0.85125575823038,,,,0,0,0,11,48,220,11,45,168,"v","139",0,1,1,0,0.85125575823038
1,419,5,167,0,-0.498271638894,,,,0,0,0,11,48,220,11,45,168,"v","167",0,1,1,0,-0.498271638894
1,419,5,168,0,0.544821393635141,,,,0,0,0,11,48,220,11,45,168,"v","168",0,1,1,0,0.544821393635141
1,419,5,169,0,-0.837859150444351,,,,0,0,0,11,48,220,11,45,168,"v","169",0,1,1,0,-0.837859150444351
1,419,5,171,0,0.000112583004422628,,,,0,0,0,11,48,220,11,45,168,"v","171",0,1,1,0,0.000112583004422628
1,419,5,172,0,0.0987536090179318,,,,0,0,0,11,48,220,11,45,168,"v","172",0,1,1,0,0.0987536090179318
1,419,5,173,0,0.999953063659675,,,,0,0,0,11,48,220,11,45,168,"v","173",0,1,1,0,0.999953063659675
1,419,5,224,0,0.999989162930863,,,,0,0,0,11,48,220,11,45,168,"v","224",0,1,1,0,0.999989162930863
1,419,13,129,0,0.999986559537471,,,,0,0,0,9,48,220,8,45,168,"v","129",0,1,1,0,0.999986559537471
1,419,13,130,0,-0.1999181560179,,,,0,0,0,9,48,220,8,45,168,"v","130",0,1,1,0,-0.1999181560179
1,419,13,131,0,0.369488715821428,,,,0,0,0,9,48,220,8,45,168,"v","131",0,1,1,0,0.369488715821428
1,419,13,133,0,0.769888193749367,,,,0,0,0,9,48,220,8,45,168,"v","133",0,1,1,0,0.769888193749367
1,419,13,134,0,-0.284710578227375,,,,0,0,0,9,48,220,8,45,168,"v","134",0,1,1,0,-0.284710578227375
1,419,13,135,0,-0.169648704000836,,,,0,0,0,9,48,220,8,45,168,"v","135",0,1,1,0,-0.169648704000836
1,419,13,136,0,0.970213756778663,,,,0,0,0,9,48,220,8,45,168,"v","136",0,1,1,0,0.970213756778663
1,419,13,164,0,1,,,,0,0,0,9,48,220,8,45,168,"v","164",0,1,1,0,1
1,419,29,108,0,-0.0190826063714614,,,,0,0,0,28,48,220,26,45,168,"v","108",0,1,1,0,-0.0190826063714614
1,419,29,110,0,5.53840734707212e-06,,,,0,0,0,28,48,220,26,45,168,"v","110",0,1,1,0,5.53840734707212e-06
1,419,29,111,0,-0.0798103144819556,,,,0,0,0,28,48,220,26,45,168,"v","111",0,1,1,0,-0.0798103144819556
1,419,29,112,0,1,,,,0,0,0,28,48,220,26,45,168,"v","112",0,1,1,0,1
1,419,29,113,0,1,,,,0,0,0,28,48,220,26,45,168,"v","113",0,1,1,0,1
1,419,29,114,0,1,,,,0,0,0,28,48,220,26,45,168,"v","114",0,1,1,0,1
1,419,29,115,0,-0.999981075944787,,,,0,0,0,28,48,220,26,45,168,"v","115",0,1,1,0,-0.999981075944787
1,419,29,116,0,0.500061820567286,,,,0,0,0,28,48,220,26,45,168,"v","116",0,1,1,0,0.500061820567286
1,419,29,117,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","117",0,1,1,0,-1
1,419,29,118,0,-0.834492595567577,,,,0,0,0,28,48,220,26,45,168,"v","118",0,1,1,0,-0.834492595567577
1,419,29,119,0,-0.477766929967936,,,,0,0,0,28,48,220,26,45,168,"v","119",0,1,1,0,-0.477766929967936
1,419,29,120,0,0.999974307336279,,,,0,0,0,28,48,220,26,45,168,"v","120",0,1,1,0,0.999974307336279
1,419,29,121,0,0.324816444540778,,,,0,0,0,28,48,220,26,45,168,"v","121",0,1,1,0,0.324816444540778
1,419,29,122,0,-0.999330204033124,,,,0,0,0,28,48,220,26,45,168,"v","122",0,1,1,0,-0.999330204033124
1,419,29,123,0,-0.804195682176666,,,,0,0,0,28,48,220,26,45,168,"v","123",0,1,1,0,-0.804195682176666
1,419,29,124,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","124",0,1,1,0,-1
1,419,29,125,0,0.99992726752875,,,,0,0,0,28,48,220,26,45,168,"v","125",0,1,1,0,0.99992726752875
1,419,29,126,0,0.6,,,,0,0,0,28,48,220,26,45,168,"v","126",0,1,1,0,0.6
1,419,29,127,0,-0.972435767069808,,,,0,0,0,28,48,220,26,45,168,"v","127",0,1,1,0,-0.972435767069808
1,419,29,140,0,-0.0301233713707835,,,,0,0,0,28,48,220,26,45,168,"v","140",0,1,1,0,-0.0301233713707835
1,419,29,166,0,-0.933543808257283,,,,0,0,0,28,48,220,26,45,168,"v","166",0,1,1,0,-0.933543808257283
1,419,29,244,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","244",0,1,1,0,-1
1,419,29,245,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","245",0,1,1,0,-1
1,419,29,248,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","248",0,1,1,0,-1
1,419,29,249,0,-1,,,,0,0,0,28,48,220,26,45,168,"v","249",0,1,1,0,-1
1,419,29,250,0,0.98843692716651,,,,0,0,0,28,48,220,26,45,168,"v","250",0,1,1,0,0.98843692716651
