"goal","dimension","region_id","score"
"FIS","status",1,31
"FIS","status",2,28
"FIS","status",3,40
"FIS","status",4,46
"FIS","status",5,94
"FIS","status",6,83
"FIS","status",7,96
"FIS","status",8,93
"FIS","status",9,69
"FIS","status",10,92
"FIS","status",11,92
"FIS","status",12,8
"FIS","status",13,18
"FIS","status",14,26
"FIS","status",15,79
"FIS","status",16,51
"FIS","status",17,96
"FIS","status",18,77
"FIS","status",19,97
"FIS","status",20,2
"FIS","status",21,54
"FIS","status",24,7
"FIS","status",25,60
"FIS","status",26,15
"FIS","status",28,81
"FIS","status",29,82
"FIS","status",31,78
"FIS","status",32,80
"FIS","status",36,80
"FIS","status",37,66
"FIS","status",38,78
"FIS","status",39,82
"FIS","status",40,34
"FIS","status",41,76
"FIS","status",42,54
"FIS","status",43,61
"FIS","status",44,79
"FIS","status",45,69
"FIS","status",46,78
"FIS","status",47,70
"FIS","status",48,80
"FIS","status",49,70
"FIS","status",50,70
"FIS","status",51,37
"FIS","status",52,72
"FIS","status",53,62
"FIS","status",54,73
"FIS","status",55,39
"FIS","status",56,69
"FIS","status",57,56
"FIS","status",58,68
"FIS","status",59,57
"FIS","status",60,67
"FIS","status",61,58
"FIS","status",62,77
"FIS","status",63,72
"FIS","status",64,64
"FIS","status",65,65
"FIS","status",66,71
"FIS","status",67,62
"FIS","status",68,72
"FIS","status",69,71
"FIS","status",70,69
"FIS","status",71,84
"FIS","status",72,57
"FIS","status",73,30
"FIS","status",74,91
"FIS","status",75,85
"FIS","status",76,63
"FIS","status",77,50
"FIS","status",78,46
"FIS","status",79,49
"FIS","status",80,61
"FIS","status",81,41
"FIS","status",82,61
"FIS","status",84,77
"FIS","status",85,41
"FIS","status",86,60
"FIS","status",88,30
"FIS","status",89,26
"FIS","status",90,83
"FIS","status",91,81
"FIS","status",92,12
"FIS","status",93,76
"FIS","status",94,71
"FIS","status",95,39
"FIS","status",96,75
"FIS","status",97,53
"FIS","status",98,82
"FIS","status",99,59
"FIS","status",100,72
"FIS","status",101,33
"FIS","status",102,46
"FIS","status",103,54
"FIS","status",104,49
"FIS","status",105,27
"FIS","status",106,77
"FIS","status",107,72
"FIS","status",108,16
"FIS","status",110,75
"FIS","status",111,49
"FIS","status",112,19
"FIS","status",113,7
"FIS","status",114,1
"FIS","status",115,18
"FIS","status",116,25
"FIS","status",117,9
"FIS","status",118,3
"FIS","status",119,11
"FIS","status",120,19
"FIS","status",121,1
"FIS","status",122,10
"FIS","status",123,10
"FIS","status",124,33
"FIS","status",125,29
"FIS","status",126,23
"FIS","status",127,5
"FIS","status",129,88
"FIS","status",130,53
"FIS","status",131,51
"FIS","status",132,27
"FIS","status",133,34
"FIS","status",134,48
"FIS","status",135,48
"FIS","status",136,76
"FIS","status",137,43
"FIS","status",138,70
"FIS","status",139,44
"FIS","status",140,4
"FIS","status",141,62
"FIS","status",143,54
"FIS","status",144,57
"FIS","status",145,60
"FIS","status",146,49
"FIS","status",147,55
"FIS","status",149,48
"FIS","status",150,47
"FIS","status",151,51
"FIS","status",152,44
"FIS","status",153,45
"FIS","status",154,57
"FIS","status",155,61
"FIS","status",156,53
"FIS","status",158,85
"FIS","status",159,48
"FIS","status",161,91
"FIS","status",162,45
"FIS","status",163,50
"FIS","status",164,31
