"rgn_id","trend"
1,0
2,0
3,0
4,-0.0178
5,-0.0234
6,0.0135
7,1e-04
8,0.0017
9,0.0049
10,0
11,0
12,0
13,0
14,-0.0062
15,-0.0011
16,-0.0033
17,0.0079
18,0.2532
19,0
20,-0.0154
21,-3e-04
24,0.0081
25,0.0027
26,0.0105
28,0.0628
29,0
30,0
31,-4e-04
32,0
33,0
34,0
35,0
36,0
37,0.0535
38,0
39,0
40,0.0053
41,0.0283
42,0.0113
43,-0.0067
44,0.0064
45,-5e-04
46,-0.0062
47,-0.0029
48,-0.0099
49,-5e-04
50,-0.0135
51,0.0215
52,0.0868
53,0.0518
54,-0.0042
55,0.0131
56,0.0055
57,-0.0053
58,-0.0188
59,-5e-04
60,-1e-04
61,0.0197
62,-0.0381
63,0
64,0.0057
65,-0.0611
66,0.0608
67,0.0494
68,-0.0321
69,-0.004
70,0.0012
71,-0.0111
72,0.0031
73,0.0037
74,-0.0076
75,0.064
76,-0.0228
77,-0.061
78,0.0054
79,-0.0055
80,-0.0342
81,0.0458
82,0.0051
84,-0.0509
85,0
86,0
88,0
89,0
90,-0.2472
91,0
92,0
93,0
94,0
95,0
96,0.0515
97,0.019
98,-0.0128
99,0.0864
100,0.004
101,-0.006
102,-0.0574
103,0.0127
104,1e-04
105,0
106,-0.0179
107,0
108,0
110,7e-04
111,0
112,-0.0434
113,0
114,0.0054
115,0.0025
116,0
117,0
118,0
119,-1e-04
120,0.0062
121,0
122,0.0193
123,-0.0534
124,-0.0395
125,0.008
126,0.027
127,0.0067
129,-0.1668
130,0.0061
131,0.0985
132,-0.0443
133,0.0229
134,0.0662
135,-0.0056
136,-0.0401
137,0.1689
138,0.0755
139,0.0383
140,0
141,0
143,-2e-04
144,0
145,0
146,0
147,-0.0031
148,0.011
149,0
150,0
151,0
152,-0.0075
153,-6e-04
154,0
155,0.1041
156,0
157,0
158,0
159,0
161,0
162,0.1075
163,-0.0268
164,-0.0204
166,0.0154
167,0.0045
168,-0.0039
169,0.0269
171,0.031
172,0.0567
173,-0.0149
174,0.0037
175,0.0025
176,-0.0077
177,-0.0026
178,-0.003
179,-0.0183
180,4e-04
181,-0.0076
182,-0.0044
183,-0.0184
184,-0.0173
185,-5e-04
186,0.002
187,0.0082
188,3e-04
189,-0.0019
190,0.14
191,-0.0105
192,0.0028
193,0.0326
194,0.0048
195,-0.0122
196,0.0041
197,-0.0075
198,-0.0234
199,0.0019
200,0.0265
202,0.0253
203,0.0409
204,-0.2453
205,-0.0172
206,0.026
207,0.0139
208,-5e-04
209,-0.0103
210,-0.0077
212,0
213,0
214,6e-04
215,-0.0173
216,0.0137
218,0.0039
219,0
220,0
221,0
222,-0.0019
223,4e-04
224,0.0132
227,-8e-04
228,0
231,0.0456
232,0.109
237,0.0488
244,0
245,0
247,-0.0104
248,0
249,1e-04
250,0
