"rgn_id","sciname","year","category"
3,"Triaenodon obesus",2000,"NT"
5,"Alopias vulpinus",2015,"VU"
5,"Balaenoptera acutorostrata",2015,"LC"
5,"Balaenoptera musculus",2015,"EN"
5,"Balaenoptera physalus",2015,"EN"
5,"Carcharhinus melanopterus",2015,"NT"
5,"Carcharodon carcharias",2015,"VU"
5,"Caretta caretta",2015,"VU"
5,"Caretta caretta",2015,"CR"
5,"Cheilinus undulatus",2015,"EN"
5,"Chelonia mydas",2015,"EN"
5,"Dermochelys coriacea",2015,"VU"
5,"Dermochelys coriacea",2015,"CR"
5,"Galeocerdo cuvier",2015,"NT"
5,"Isurus oxyrinchus",2015,"VU"
5,"Isurus oxyrinchus",2015,"VU"
5,"Megaptera novaeangliae",2015,"LC"
5,"Megaptera novaeangliae",2015,"EN"
5,"Prionace glauca",2015,"NT"
5,"Rhincodon typus",2015,"VU"
5,"Steno bredanensis",2015,"LC"
5,"Triaenodon obesus",2015,"NT"
5,"Alopias vulpinus",2014,"VU"
5,"Balaenoptera acutorostrata",2014,"LC"
5,"Balaenoptera musculus",2014,"EN"
5,"Balaenoptera physalus",2014,"EN"
5,"Carcharhinus melanopterus",2014,"NT"
5,"Carcharodon carcharias",2014,"VU"
5,"Caretta caretta",2014,"EN"
5,"Caretta caretta",2014,"CR"
5,"Cheilinus undulatus",2014,"EN"
5,"Chelonia mydas",2014,"EN"
5,"Dermochelys coriacea",2014,"VU"
5,"Dermochelys coriacea",2014,"CR"
5,"Galeocerdo cuvier",2014,"NT"
5,"Isurus oxyrinchus",2014,"VU"
5,"Isurus oxyrinchus",2014,"VU"
5,"Megaptera novaeangliae",2014,"LC"
5,"Megaptera novaeangliae",2014,"EN"
5,"Prionace glauca",2014,"NT"
5,"Rhincodon typus",2014,"VU"
5,"Steno bredanensis",2014,"LC"
5,"Triaenodon obesus",2014,"NT"
5,"Alopias vulpinus",2013,"VU"
5,"Balaenoptera acutorostrata",2013,"LC"
5,"Balaenoptera musculus",2013,"EN"
5,"Balaenoptera physalus",2013,"EN"
5,"Carcharhinus melanopterus",2013,"NT"
5,"Carcharodon carcharias",2013,"VU"
5,"Caretta caretta",2013,"EN"
5,"Caretta caretta",2013,"CR"
5,"Cheilinus undulatus",2013,"EN"
5,"Chelonia mydas",2013,"EN"
5,"Dermochelys coriacea",2013,"VU"
5,"Dermochelys coriacea",2013,"CR"
5,"Galeocerdo cuvier",2013,"NT"
5,"Isurus oxyrinchus",2013,"VU"
5,"Isurus oxyrinchus",2013,"VU"
5,"Megaptera novaeangliae",2013,"LC"
5,"Megaptera novaeangliae",2013,"EN"
5,"Prionace glauca",2013,"NT"
5,"Rhincodon typus",2013,"VU"
5,"Steno bredanensis",2013,"LC"
5,"Triaenodon obesus",2013,"NT"
5,"Alopias vulpinus",2012,"VU"
5,"Balaenoptera acutorostrata",2012,"LC"
5,"Balaenoptera musculus",2012,"EN"
5,"Balaenoptera physalus",2012,"EN"
5,"Carcharhinus melanopterus",2012,"NT"
5,"Carcharodon carcharias",2012,"VU"
5,"Caretta caretta",2012,"EN"
5,"Caretta caretta",2012,"CR"
5,"Cheilinus undulatus",2012,"EN"
5,"Chelonia mydas",2012,"EN"
5,"Dermochelys coriacea",2012,"CR"
5,"Dermochelys coriacea",2012,"CR"
5,"Galeocerdo cuvier",2012,"NT"
5,"Isurus oxyrinchus",2012,"VU"
5,"Isurus oxyrinchus",2012,"VU"
5,"Megaptera novaeangliae",2012,"LC"
5,"Megaptera novaeangliae",2012,"EN"
5,"Prionace glauca",2012,"NT"
5,"Rhincodon typus",2012,"VU"
5,"Steno bredanensis",2012,"LC"
5,"Triaenodon obesus",2012,"NT"
5,"Alopias vulpinus",2011,"VU"
5,"Balaenoptera acutorostrata",2011,"LC"
5,"Balaenoptera musculus",2011,"EN"
5,"Balaenoptera physalus",2011,"EN"
5,"Carcharhinus melanopterus",2011,"NT"
5,"Carcharodon carcharias",2011,"VU"
5,"Caretta caretta",2011,"EN"
5,"Caretta caretta",2011,"CR"
5,"Cheilinus undulatus",2011,"EN"
5,"Chelonia mydas",2011,"EN"
5,"Dermochelys coriacea",2011,"CR"
5,"Dermochelys coriacea",2011,"CR"
5,"Galeocerdo cuvier",2011,"NT"
5,"Isurus oxyrinchus",2011,"VU"
5,"Isurus oxyrinchus",2011,"VU"
5,"Megaptera novaeangliae",2011,"LC"
5,"Megaptera novaeangliae",2011,"EN"
5,"Prionace glauca",2011,"NT"
5,"Rhincodon typus",2011,"VU"
5,"Steno bredanensis",2011,"LC"
5,"Triaenodon obesus",2011,"NT"
5,"Alopias vulpinus",2010,"VU"
5,"Balaenoptera acutorostrata",2010,"LC"
5,"Balaenoptera musculus",2010,"EN"
5,"Balaenoptera physalus",2010,"EN"
5,"Carcharhinus melanopterus",2010,"NT"
5,"Carcharodon carcharias",2010,"VU"
5,"Caretta caretta",2010,"EN"
5,"Caretta caretta",2010,"CR"
5,"Cheilinus undulatus",2010,"EN"
5,"Chelonia mydas",2010,"EN"
5,"Dermochelys coriacea",2010,"CR"
5,"Dermochelys coriacea",2010,"CR"
5,"Galeocerdo cuvier",2010,"NT"
5,"Isurus oxyrinchus",2010,"VU"
5,"Isurus oxyrinchus",2010,"VU"
5,"Megaptera novaeangliae",2010,"LC"
5,"Megaptera novaeangliae",2010,"EN"
5,"Prionace glauca",2010,"NT"
5,"Rhincodon typus",2010,"VU"
5,"Steno bredanensis",2010,"LC"
5,"Triaenodon obesus",2010,"NT"
5,"Alopias vulpinus",2009,"VU"
5,"Balaenoptera acutorostrata",2009,"LC"
5,"Balaenoptera musculus",2009,"EN"
5,"Balaenoptera physalus",2009,"EN"
5,"Carcharhinus melanopterus",2009,"NT"
5,"Carcharodon carcharias",2009,"VU"
5,"Caretta caretta",2009,"EN"
5,"Caretta caretta",2009,"CR"
5,"Cheilinus undulatus",2009,"EN"
5,"Chelonia mydas",2009,"EN"
5,"Dermochelys coriacea",2009,"CR"
5,"Dermochelys coriacea",2009,"CR"
5,"Galeocerdo cuvier",2009,"NT"
5,"Isurus oxyrinchus",2009,"VU"
5,"Isurus oxyrinchus",2009,"VU"
5,"Megaptera novaeangliae",2009,"LC"
5,"Megaptera novaeangliae",2009,"EN"
5,"Prionace glauca",2009,"NT"
5,"Rhincodon typus",2009,"VU"
5,"Steno bredanensis",2009,"LC"
5,"Triaenodon obesus",2009,"NT"
5,"Alopias vulpinus",2008,"VU"
5,"Balaenoptera acutorostrata",2008,"LC"
5,"Balaenoptera musculus",2008,"EN"
5,"Balaenoptera physalus",2008,"EN"
5,"Carcharhinus melanopterus",2008,"NT"
5,"Carcharodon carcharias",2008,"VU"
5,"Caretta caretta",2008,"EN"
5,"Caretta caretta",2008,"CR"
5,"Cheilinus undulatus",2008,"EN"
5,"Chelonia mydas",2008,"EN"
5,"Dermochelys coriacea",2008,"CR"
5,"Dermochelys coriacea",2008,"CR"
5,"Galeocerdo cuvier",2008,"NT"
5,"Isurus oxyrinchus",2008,"NT"
5,"Isurus oxyrinchus",2008,"VU"
5,"Megaptera novaeangliae",2008,"LC"
5,"Megaptera novaeangliae",2008,"EN"
5,"Prionace glauca",2008,"NT"
5,"Rhincodon typus",2008,"VU"
5,"Steno bredanensis",2008,"LC"
5,"Triaenodon obesus",2008,"NT"
5,"Alopias vulpinus",2007,"VU"
5,"Balaenoptera acutorostrata",2007,"NT"
5,"Balaenoptera musculus",2007,"EN"
5,"Balaenoptera physalus",2007,"EN"
5,"Carcharhinus melanopterus",2007,"NT"
5,"Carcharodon carcharias",2007,"VU"
5,"Caretta caretta",2007,"EN"
5,"Caretta caretta",2007,"CR"
5,"Cheilinus undulatus",2007,"EN"
5,"Chelonia mydas",2007,"EN"
5,"Dermochelys coriacea",2007,"CR"
5,"Dermochelys coriacea",2007,"CR"
5,"Galeocerdo cuvier",2007,"NT"
5,"Isurus oxyrinchus",2007,"NT"
5,"Isurus oxyrinchus",2007,"VU"
5,"Megaptera novaeangliae",2007,"VU"
5,"Megaptera novaeangliae",2007,"EN"
5,"Prionace glauca",2007,"NT"
5,"Rhincodon typus",2007,"VU"
5,"Steno bredanensis",2007,"LC"
5,"Triaenodon obesus",2007,"NT"
5,"Alopias vulpinus",2006,"VU"
5,"Balaenoptera acutorostrata",2006,"NT"
5,"Balaenoptera musculus",2006,"EN"
5,"Balaenoptera physalus",2006,"EN"
5,"Carcharhinus melanopterus",2006,"NT"
5,"Carcharodon carcharias",2006,"VU"
5,"Caretta caretta",2006,"EN"
5,"Caretta caretta",2006,"CR"
5,"Cheilinus undulatus",2006,"EN"
5,"Chelonia mydas",2006,"EN"
5,"Dermochelys coriacea",2006,"CR"
5,"Dermochelys coriacea",2006,"CR"
5,"Galeocerdo cuvier",2006,"NT"
5,"Isurus oxyrinchus",2006,"NT"
5,"Isurus oxyrinchus",2006,"VU"
5,"Megaptera novaeangliae",2006,"VU"
5,"Megaptera novaeangliae",2006,"EN"
5,"Prionace glauca",2006,"NT"
5,"Rhincodon typus",2006,"VU"
5,"Steno bredanensis",2006,"LC"
5,"Triaenodon obesus",2006,"NT"
5,"Alopias vulpinus",2005,"VU"
5,"Balaenoptera acutorostrata",2005,"NT"
5,"Balaenoptera musculus",2005,"EN"
5,"Balaenoptera physalus",2005,"EN"
5,"Carcharhinus melanopterus",2005,"NT"
5,"Carcharodon carcharias",2005,"VU"
5,"Caretta caretta",2005,"EN"
5,"Caretta caretta",2005,"CR"
5,"Cheilinus undulatus",2005,"EN"
5,"Chelonia mydas",2005,"EN"
5,"Dermochelys coriacea",2005,"CR"
5,"Dermochelys coriacea",2005,"CR"
5,"Galeocerdo cuvier",2005,"NT"
5,"Isurus oxyrinchus",2005,"NT"
5,"Isurus oxyrinchus",2005,"VU"
5,"Megaptera novaeangliae",2005,"VU"
5,"Megaptera novaeangliae",2005,"EN"
5,"Prionace glauca",2005,"NT"
5,"Rhincodon typus",2005,"VU"
5,"Steno bredanensis",2005,"LC"
5,"Triaenodon obesus",2005,"NT"
5,"Alopias vulpinus",2004,"VU"
5,"Balaenoptera acutorostrata",2004,"NT"
5,"Balaenoptera musculus",2004,"EN"
5,"Balaenoptera physalus",2004,"EN"
5,"Carcharhinus melanopterus",2004,"NT"
5,"Carcharodon carcharias",2004,"VU"
5,"Caretta caretta",2004,"EN"
5,"Caretta caretta",2004,"CR"
5,"Cheilinus undulatus",2004,"EN"
5,"Chelonia mydas",2004,"EN"
5,"Dermochelys coriacea",2004,"CR"
5,"Dermochelys coriacea",2004,"CR"
5,"Galeocerdo cuvier",2004,"NT"
5,"Isurus oxyrinchus",2004,"NT"
5,"Isurus oxyrinchus",2004,"VU"
5,"Megaptera novaeangliae",2004,"VU"
5,"Megaptera novaeangliae",2004,"EN"
5,"Prionace glauca",2004,"NT"
5,"Rhincodon typus",2004,"VU"
5,"Steno bredanensis",2004,"LC"
5,"Triaenodon obesus",2004,"NT"
5,"Alopias vulpinus",2003,"VU"
5,"Balaenoptera acutorostrata",2003,"NT"
5,"Balaenoptera musculus",2003,"EN"
5,"Balaenoptera physalus",2003,"EN"
5,"Carcharhinus melanopterus",2003,"NT"
5,"Carcharodon carcharias",2003,"VU"
5,"Caretta caretta",2003,"EN"
5,"Caretta caretta",2003,"CR"
5,"Cheilinus undulatus",2003,"VU"
5,"Chelonia mydas",2003,"EN"
5,"Dermochelys coriacea",2003,"CR"
5,"Dermochelys coriacea",2003,"CR"
5,"Galeocerdo cuvier",2003,"NT"
5,"Isurus oxyrinchus",2003,"NT"
5,"Isurus oxyrinchus",2003,"VU"
5,"Megaptera novaeangliae",2003,"VU"
5,"Megaptera novaeangliae",2003,"EN"
5,"Prionace glauca",2003,"NT"
5,"Rhincodon typus",2003,"VU"
5,"Steno bredanensis",2003,"LC"
5,"Triaenodon obesus",2003,"NT"
5,"Alopias vulpinus",2002,"VU"
5,"Balaenoptera acutorostrata",2002,"NT"
5,"Balaenoptera musculus",2002,"EN"
5,"Balaenoptera physalus",2002,"EN"
5,"Carcharhinus melanopterus",2002,"NT"
5,"Carcharodon carcharias",2002,"VU"
5,"Caretta caretta",2002,"EN"
5,"Caretta caretta",2002,"CR"
5,"Cheilinus undulatus",2002,"VU"
5,"Chelonia mydas",2002,"EN"
5,"Dermochelys coriacea",2002,"CR"
5,"Dermochelys coriacea",2002,"CR"
5,"Galeocerdo cuvier",2002,"NT"
5,"Isurus oxyrinchus",2002,"NT"
5,"Isurus oxyrinchus",2002,"VU"
5,"Megaptera novaeangliae",2002,"VU"
5,"Megaptera novaeangliae",2002,"EN"
5,"Prionace glauca",2002,"NT"
5,"Rhincodon typus",2002,"VU"
5,"Steno bredanensis",2002,"LC"
5,"Triaenodon obesus",2002,"NT"
5,"Alopias vulpinus",2001,"VU"
5,"Balaenoptera acutorostrata",2001,"NT"
5,"Balaenoptera musculus",2001,"EN"
5,"Balaenoptera physalus",2001,"EN"
5,"Carcharhinus melanopterus",2001,"NT"
5,"Carcharodon carcharias",2001,"VU"
5,"Caretta caretta",2001,"EN"
5,"Caretta caretta",2001,"CR"
5,"Cheilinus undulatus",2001,"VU"
5,"Chelonia mydas",2001,"EN"
5,"Dermochelys coriacea",2001,"CR"
5,"Dermochelys coriacea",2001,"CR"
5,"Galeocerdo cuvier",2001,"NT"
5,"Isurus oxyrinchus",2001,"NT"
5,"Isurus oxyrinchus",2001,"VU"
5,"Megaptera novaeangliae",2001,"VU"
5,"Megaptera novaeangliae",2001,"EN"
5,"Prionace glauca",2001,"NT"
5,"Rhincodon typus",2001,"VU"
5,"Steno bredanensis",2001,"LC"
5,"Triaenodon obesus",2001,"NT"
5,"Alopias vulpinus",2000,"VU"
5,"Balaenoptera acutorostrata",2000,"NT"
5,"Balaenoptera musculus",2000,"EN"
5,"Balaenoptera physalus",2000,"EN"
5,"Carcharhinus melanopterus",2000,"NT"
5,"Carcharodon carcharias",2000,"VU"
5,"Caretta caretta",2000,"EN"
5,"Caretta caretta",2000,"CR"
5,"Cheilinus undulatus",2000,"VU"
5,"Chelonia mydas",2000,"EN"
5,"Dermochelys coriacea",2000,"CR"
5,"Dermochelys coriacea",2000,"CR"
5,"Galeocerdo cuvier",2000,"NT"
5,"Isurus oxyrinchus",2000,"NT"
5,"Isurus oxyrinchus",2000,"VU"
5,"Megaptera novaeangliae",2000,"VU"
5,"Megaptera novaeangliae",2000,"EN"
5,"Prionace glauca",2000,"NT"
5,"Rhincodon typus",2000,"VU"
5,"Steno bredanensis",2000,"LC"
5,"Triaenodon obesus",2000,"NT"
6,"Alopias vulpinus",2015,"VU"
6,"Cheilinus undulatus",2015,"EN"
6,"Chelonia mydas",2015,"EN"
6,"Eretmochelys imbricata",2015,"CR"
6,"Galeocerdo cuvier",2015,"NT"
6,"Isurus oxyrinchus",2015,"VU"
6,"Megaptera novaeangliae",2015,"LC"
6,"Megaptera novaeangliae",2015,"EN"
6,"Prionace glauca",2015,"NT"
6,"Rhincodon typus",2015,"VU"
6,"Triaenodon obesus",2015,"NT"
6,"Alopias vulpinus",2014,"VU"
6,"Cheilinus undulatus",2014,"EN"
6,"Chelonia mydas",2014,"EN"
6,"Eretmochelys imbricata",2014,"CR"
6,"Galeocerdo cuvier",2014,"NT"
6,"Isurus oxyrinchus",2014,"VU"
6,"Megaptera novaeangliae",2014,"LC"
6,"Megaptera novaeangliae",2014,"EN"
6,"Prionace glauca",2014,"NT"
6,"Rhincodon typus",2014,"VU"
6,"Triaenodon obesus",2014,"NT"
6,"Alopias vulpinus",2013,"VU"
6,"Cheilinus undulatus",2013,"EN"
6,"Chelonia mydas",2013,"EN"
6,"Eretmochelys imbricata",2013,"CR"
6,"Galeocerdo cuvier",2013,"NT"
6,"Isurus oxyrinchus",2013,"VU"
6,"Megaptera novaeangliae",2013,"LC"
6,"Megaptera novaeangliae",2013,"EN"
6,"Prionace glauca",2013,"NT"
6,"Rhincodon typus",2013,"VU"
6,"Triaenodon obesus",2013,"NT"
6,"Alopias vulpinus",2012,"VU"
6,"Cheilinus undulatus",2012,"EN"
6,"Chelonia mydas",2012,"EN"
6,"Eretmochelys imbricata",2012,"CR"
6,"Galeocerdo cuvier",2012,"NT"
6,"Isurus oxyrinchus",2012,"VU"
6,"Megaptera novaeangliae",2012,"LC"
6,"Megaptera novaeangliae",2012,"EN"
6,"Prionace glauca",2012,"NT"
6,"Rhincodon typus",2012,"VU"
6,"Triaenodon obesus",2012,"NT"
6,"Alopias vulpinus",2011,"VU"
6,"Cheilinus undulatus",2011,"EN"
6,"Chelonia mydas",2011,"EN"
6,"Eretmochelys imbricata",2011,"CR"
6,"Galeocerdo cuvier",2011,"NT"
6,"Isurus oxyrinchus",2011,"VU"
6,"Megaptera novaeangliae",2011,"LC"
6,"Megaptera novaeangliae",2011,"EN"
6,"Prionace glauca",2011,"NT"
6,"Rhincodon typus",2011,"VU"
6,"Triaenodon obesus",2011,"NT"
6,"Alopias vulpinus",2010,"VU"
6,"Cheilinus undulatus",2010,"EN"
6,"Chelonia mydas",2010,"EN"
6,"Eretmochelys imbricata",2010,"CR"
6,"Galeocerdo cuvier",2010,"NT"
6,"Isurus oxyrinchus",2010,"VU"
6,"Megaptera novaeangliae",2010,"LC"
6,"Megaptera novaeangliae",2010,"EN"
6,"Prionace glauca",2010,"NT"
6,"Rhincodon typus",2010,"VU"
6,"Triaenodon obesus",2010,"NT"
6,"Alopias vulpinus",2009,"VU"
6,"Cheilinus undulatus",2009,"EN"
6,"Chelonia mydas",2009,"EN"
6,"Eretmochelys imbricata",2009,"CR"
6,"Galeocerdo cuvier",2009,"NT"
6,"Isurus oxyrinchus",2009,"VU"
6,"Megaptera novaeangliae",2009,"LC"
6,"Megaptera novaeangliae",2009,"EN"
6,"Prionace glauca",2009,"NT"
6,"Rhincodon typus",2009,"VU"
6,"Triaenodon obesus",2009,"NT"
6,"Alopias vulpinus",2008,"VU"
6,"Cheilinus undulatus",2008,"EN"
6,"Chelonia mydas",2008,"EN"
6,"Eretmochelys imbricata",2008,"CR"
6,"Galeocerdo cuvier",2008,"NT"
6,"Isurus oxyrinchus",2008,"NT"
6,"Megaptera novaeangliae",2008,"LC"
6,"Megaptera novaeangliae",2008,"EN"
6,"Prionace glauca",2008,"NT"
6,"Rhincodon typus",2008,"VU"
6,"Triaenodon obesus",2008,"NT"
6,"Alopias vulpinus",2007,"VU"
6,"Cheilinus undulatus",2007,"EN"
6,"Chelonia mydas",2007,"EN"
6,"Eretmochelys imbricata",2007,"CR"
6,"Galeocerdo cuvier",2007,"NT"
6,"Isurus oxyrinchus",2007,"NT"
6,"Megaptera novaeangliae",2007,"VU"
6,"Megaptera novaeangliae",2007,"EN"
6,"Prionace glauca",2007,"NT"
6,"Rhincodon typus",2007,"VU"
6,"Triaenodon obesus",2007,"NT"
6,"Alopias vulpinus",2006,"VU"
6,"Cheilinus undulatus",2006,"EN"
6,"Chelonia mydas",2006,"EN"
6,"Eretmochelys imbricata",2006,"CR"
6,"Galeocerdo cuvier",2006,"NT"
6,"Isurus oxyrinchus",2006,"NT"
6,"Megaptera novaeangliae",2006,"VU"
6,"Megaptera novaeangliae",2006,"EN"
6,"Prionace glauca",2006,"NT"
6,"Rhincodon typus",2006,"VU"
6,"Triaenodon obesus",2006,"NT"
6,"Alopias vulpinus",2005,"VU"
6,"Cheilinus undulatus",2005,"EN"
6,"Chelonia mydas",2005,"EN"
6,"Eretmochelys imbricata",2005,"CR"
6,"Galeocerdo cuvier",2005,"NT"
6,"Isurus oxyrinchus",2005,"NT"
6,"Megaptera novaeangliae",2005,"VU"
6,"Megaptera novaeangliae",2005,"EN"
6,"Prionace glauca",2005,"NT"
6,"Rhincodon typus",2005,"VU"
6,"Triaenodon obesus",2005,"NT"
6,"Alopias vulpinus",2004,"VU"
6,"Cheilinus undulatus",2004,"EN"
6,"Chelonia mydas",2004,"EN"
6,"Eretmochelys imbricata",2004,"CR"
6,"Galeocerdo cuvier",2004,"NT"
6,"Isurus oxyrinchus",2004,"NT"
6,"Megaptera novaeangliae",2004,"VU"
6,"Megaptera novaeangliae",2004,"EN"
6,"Prionace glauca",2004,"NT"
6,"Rhincodon typus",2004,"VU"
6,"Triaenodon obesus",2004,"NT"
6,"Alopias vulpinus",2003,"VU"
6,"Cheilinus undulatus",2003,"VU"
6,"Chelonia mydas",2003,"EN"
