"rgn_id","taxa_code","year","tonnes"
5,"Blue shrimp_1",1983,16
5,"Blue shrimp_1",1984,51
5,"Blue shrimp_1",1985,87
5,"Blue shrimp_1",1986,59
5,"Blue shrimp_1",1987,87
5,"Blue shrimp_1",1988,217
5,"Blue shrimp_1",1989,296
5,"Blue shrimp_1",1990,540
5,"Blue shrimp_1",1991,644
5,"Blue shrimp_1",1992,733
5,"Blue shrimp_1",1993,631
5,"Blue shrimp_1",1994,691
5,"Blue shrimp_1",1995,879
5,"Blue shrimp_1",1996,992
5,"Blue shrimp_1",1997,1107
5,"Blue shrimp_1",1998,1569
5,"Blue shrimp_1",1999,1820
5,"Blue shrimp_1",2000,1730
5,"Blue shrimp_1",2001,1837
5,"Blue shrimp_1",2002,1844
5,"Blue shrimp_1",2003,1705
5,"Blue shrimp_1",2004,2211
5,"Blue shrimp_1",2005,2440
5,"Blue shrimp_1",2006,2278
5,"Blue shrimp_1",2007,1843
5,"Blue shrimp_1",2008,2036
5,"Blue shrimp_1",2009,1860
5,"Blue shrimp_1",2010,1156
5,"Blue shrimp_1",2011,1539
5,"Blue shrimp_1",2012,1643
5,"Blue shrimp_1",2013,1573
5,"Blue shrimp_1",2014,1636
5,"Pacific cupped oyster_2",1989,92
5,"Pacific cupped oyster_2",1990,91
5,"Pacific cupped oyster_2",1991,110
5,"Pacific cupped oyster_2",1992,114
5,"Pacific cupped oyster_2",1993,86
5,"Pacific cupped oyster_2",1994,89
5,"Pacific cupped oyster_2",1995,60
5,"Pacific cupped oyster_2",1996,69
5,"Pacific cupped oyster_2",1997,45
5,"Pacific cupped oyster_2",1998,27
5,"Pacific cupped oyster_2",1999,30
5,"Pacific cupped oyster_2",2000,31
5,"Pacific cupped oyster_2",2001,50
5,"Pacific cupped oyster_2",2002,67
5,"Pacific cupped oyster_2",2003,70
5,"Pacific cupped oyster_2",2004,69
5,"Pacific cupped oyster_2",2005,84
5,"Pacific cupped oyster_2",2006,87
5,"Pacific cupped oyster_2",2007,80
5,"Pacific cupped oyster_2",2008,67
5,"Pacific cupped oyster_2",2009,60
5,"Pacific cupped oyster_2",2010,64
5,"Pacific cupped oyster_2",2011,22
5,"Pacific cupped oyster_2",2012,20
5,"Pacific cupped oyster_2",2013,20
5,"Pacific cupped oyster_2",2014,20
6,"Blue shrimp_3",2006,22
6,"Blue shrimp_3",2007,18
6,"Blue shrimp_3",2008,20
6,"Blue shrimp_3",2009,0
6,"Blue shrimp_3",2010,0
6,"Blue shrimp_3",2011,0
6,"Blue shrimp_3",2012,0
6,"Blue shrimp_3",2013,12
6,"Blue shrimp_3",2014,12.6
7,"Giant tiger prawn_4",1987,6
7,"Giant tiger prawn_4",1988,5
7,"Giant tiger prawn_4",1989,3
7,"Giant tiger prawn_4",1990,5
7,"Giant tiger prawn_4",1991,6
7,"Giant tiger prawn_4",1992,8
7,"Giant tiger prawn_4",1993,10
7,"Giant tiger prawn_4",1994,13
7,"Giant tiger prawn_4",1995,13
7,"Giant tiger prawn_4",1996,13
7,"Giant tiger prawn_4",1997,13
7,"Giant tiger prawn_4",1998,13
7,"Giant tiger prawn_4",1999,13
7,"Giant tiger prawn_4",2000,15
7,"Giant tiger prawn_4",2001,15
7,"Giant tiger prawn_4",2002,0
7,"Giant tiger prawn_4",2003,0
7,"Giant tiger prawn_4",2004,0
7,"Giant tiger prawn_4",2005,0
7,"Giant tiger prawn_4",2006,0
7,"Giant tiger prawn_4",2007,1
7,"Giant tiger prawn_4",2008,1
7,"Giant tiger prawn_4",2009,0
7,"Giant tiger prawn_4",2010,0
7,"Giant tiger prawn_4",2011,0
7,"Giant tiger prawn_4",2012,0
7,"Giant tiger prawn_4",2013,0
7,"Giant tiger prawn_4",2014,0
8,"Bear paw clam_5",2002,1
8,"Bear paw clam_5",2003,1
8,"Bear paw clam_5",2004,0.1
8,"Bear paw clam_5",2005,0.1
8,"Bear paw clam_5",2006,0.1
8,"Bear paw clam_5",2007,2
8,"Bear paw clam_5",2008,0.1
8,"Bear paw clam_5",2009,4.95
8,"Bear paw clam_5",2010,0.68
8,"Bear paw clam_5",2011,0.09
8,"Bear paw clam_5",2012,0.06
8,"Bear paw clam_5",2013,0.11
8,"Bear paw clam_5",2014,0.26
8,"Crocus giant clam_6",2002,0.1
8,"Crocus giant clam_6",2003,0.1
8,"Crocus giant clam_6",2004,1
8,"Crocus giant clam_6",2005,2
8,"Crocus giant clam_6",2006,2
8,"Crocus giant clam_6",2007,0
8,"Crocus giant clam_6",2008,0.1
8,"Crocus giant clam_6",2009,1.45
8,"Crocus giant clam_6",2010,1.35
8,"Crocus giant clam_6",2011,0.77
8,"Crocus giant clam_6",2012,0
8,"Crocus giant clam_6",2013,0
8,"Crocus giant clam_6",2014,0
8,"Elongate giant clam_7",2002,0.1
8,"Elongate giant clam_7",2003,0.1
8,"Elongate giant clam_7",2004,1
8,"Elongate giant clam_7",2005,1
8,"Elongate giant clam_7",2006,1
8,"Elongate giant clam_7",2007,2
8,"Elongate giant clam_7",2008,0.1
8,"Elongate giant clam_7",2009,0.6
8,"Elongate giant clam_7",2010,1.2
8,"Elongate giant clam_7",2011,0.59
8,"Elongate giant clam_7",2012,0.08
8,"Elongate giant clam_7",2013,0
8,"Elongate giant clam_7",2014,2.79
8,"Fluted giant clam_8",2002,1
8,"Fluted giant clam_8",2003,1
8,"Fluted giant clam_8",2004,0.1
8,"Fluted giant clam_8",2005,0.1
8,"Fluted giant clam_8",2006,0.1
8,"Fluted giant clam_8",2007,2
8,"Fluted giant clam_8",2008,0
8,"Fluted giant clam_8",2009,0.38
8,"Fluted giant clam_8",2010,0.28
8,"Fluted giant clam_8",2011,0.33
8,"Fluted giant clam_8",2012,0.1
8,"Fluted giant clam_8",2013,0
8,"Fluted giant clam_8",2014,0.98
