"rgn_id","w_fis"
1,1
2,1
3,1
4,1
5,0.887309655217303
6,1
7,1
8,0.999632152138675
9,1
10,1
11,1
12,1
13,0.963581963758311
14,0.648796453576781
15,0.812436257882352
16,0.775208210635368
17,0.999966574953366
18,0.999690598796094
19,0.999929702287162
20,0.842338210663836
21,0.825385511566207
24,0.996071517557689
25,0.692965857581768
26,1
28,1
29,0.996806805340727
30,1
31,1
32,0.992797309486702
33,1
34,1
35,1
36,1
37,0.97925216560608
38,1
39,1
40,0.991667582623059
41,0.996145413914629
42,0.967256976609627
43,1
44,1
45,1
46,1
47,0.999653310751627
48,0.99944470661455
49,1
50,0.91390407701351
51,0.999745055253756
52,0.999893838513332
53,0.999873051306122
54,0.994198663190339
55,1
56,1
57,1
58,1
59,1
60,1
61,0.935281191417728
62,0.999715825908188
63,1
64,1
65,0.99985181889446
66,0.999863385495707
67,1
68,0.632201310301503
69,1
70,1
71,0.97934582070742
72,0.999654745122547
73,0.998447276866054
74,1
75,0.994915804855547
76,0.913418080578168
77,1
78,0.996764341481956
79,0.826447216537774
80,0.675850190474685
81,0.680358561634043
82,0.738578525105057
84,0.99926706510249
85,1
86,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,0.999265247410421
102,0.997468588143975
103,1
104,1
105,1
106,1
107,1
108,1
110,1
111,0.999991267242918
112,0.894279561147524
113,1
114,1
115,0.984299167754887
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
129,0.965823918732521
130,0.931344040910992
131,0.695772515320217
132,0.921079363293924
133,0.312829916787662
134,0.98549660563987
135,0.947550339143409
136,0.734157182536273
137,0.596830635404282
138,0.992749755920709
139,0.94621024035181
140,0.998081205490109
141,0.911063021750159
143,0.995901165005461
144,1
145,1
146,1
147,0.866229422293868
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,0.999952064911869
156,1
157,1
158,1
159,1
161,1
162,0.870211340503079
163,0.974449194445895
164,0.663995592506964
166,0.998685166626598
167,0.998917356369164
168,0.998696951306168
169,1
171,0.909082753686842
172,0.999831380355587
173,1
174,0.932326392638169
175,0.978310805514576
176,0.870535278362752
177,0.671520833637299
178,1
179,0.697188918611455
180,0.882835543324982
181,0.938392116235688
182,0.674009208261778
183,0.966447794375525
184,0.772466549002631
185,1
186,0.893645328655719
187,0.908127958645014
188,0.560544492911913
189,1
190,1
191,0.97770986377339
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
202,0.995995319300671
203,0.927033900135273
204,0.861025441296652
205,0.975689054782249
206,0.946942501546803
207,0.800717889042915
208,0.606510271425031
209,0.350401029170016
210,0.898923574295327
212,0.999982678321751
214,0.527419304210841
215,1
216,0.893256055985294
218,0.880475470215599
219,0.999532972912052
220,1
221,1
222,0.983568835888709
223,0.702757362936857
224,0.806206016450238
227,1
228,1
231,0.999140557472578
232,0.822380537675371
237,1
244,1
245,1
247,0.981595265178513
248,1
249,1
250,1
