"rgn_id","trend"
1,0
2,0
3,0
5,0
6,0.01
7,0.04
8,0
9,0
10,0.02
11,0
13,0.02
14,-0.03
15,0
16,0
17,0.04
18,-0.14
19,0.01
20,0
21,-0.05
24,0.01
25,0.04
26,0
28,0.02
29,0.04
31,0.03
32,0.02
37,0
39,-0.16
40,-0.07
41,0.02
42,0.03
43,0.02
44,0.05
45,0.03
46,0.03
47,0.04
48,0.12
49,0.02
50,0
51,0
52,0.02
53,0
54,0.04
55,-0.1
56,-0.02
57,-0.09
58,-0.06
59,0
60,-0.04
61,-0.03
62,0
63,0.11
64,0.02
65,0.03
66,0.02
67,0.05
68,0
69,-0.04
70,-0.07
71,-0.01
72,-0.02
73,-0.08
74,0.05
75,-0.04
76,-0.03
77,-0.05
78,0.02
79,0
80,-0.3
81,0
82,-0.05
84,0
85,-0.01
86,0
88,-0.01
95,0
96,0.03
97,0.04
98,0.02
99,0.02
100,0.03
101,0.11
102,-0.02
103,0.01
104,0.07
106,0.01
108,0
110,-0.01
111,0.04
112,-0.05
113,0.05
114,0.01
115,0
116,0.01
117,0.04
118,-0.19
119,-0.03
120,0.01
121,0.04
122,-0.02
123,-0.02
124,-0.07
125,0.01
126,0
127,-0.01
129,0
130,-0.02
131,0.01
132,0
133,-0.02
134,0
135,-0.01
136,0.01
137,-0.02
138,-0.01
139,-0.04
140,0
141,-0.01
143,0.03
145,0
146,-0.08
147,0
148,0.02
151,0.02
152,0.04
153,-0.14
154,-1
155,0.02
156,-0.13
157,0.05
161,-0.02
162,0
163,-1
164,-0.06
166,0.01
167,-0.04
168,0.02
169,-0.01
171,-0.01
172,-0.06
173,-0.04
174,-0.04
175,0
176,-0.01
177,0
178,-0.12
179,0.01
180,0
181,0.01
182,-0.01
183,-0.29
184,-0.01
185,0
186,-0.09
187,0
188,-0.01
189,-0.04
190,0.21
191,-0.04
192,0
193,0.02
194,0
195,0.02
196,0.02
197,0.02
198,0.04
199,0.04
200,0.02
202,0.02
203,0
204,0
205,-0.03
206,-0.04
207,-0.02
208,0
209,-0.02
210,0
212,0.01
214,0
215,0.04
216,0
218,0.01
219,-0.47
220,0
221,-0.01
222,0.01
223,0.01
224,-0.44
227,-0.01
228,-0.01
231,-0.04
232,0
237,-0.02
244,-0.01
245,0.02
247,0
248,0.03
249,0.04
250,0.06
144,0
105,0
213,0
12,0
150,0
159,0
158,0
149,0
107,0
90,0
89,0
93,0
91,0
92,0
38,0
36,0
33,0
30,0
35,0
34,0
4,0
94,0
