"rgn_id","year","Ep"
1,1989,0.0496272
1,1990,0.050682
1,1991,0.053212
1,1992,0.0541674
1,1993,0.0542462
1,1994,0.0578318
1,1995,0.0582313
1,1996,0.0592745
1,1997,0.0568896
1,1998,0.0580941
1,1999,0.0580937
1,2000,0.0646454
1,2001,0.0606567
1,2002,0.0577035
1,2003,0.0531376
1,2004,0.050602
1,2005,0.0491197
1,2006,0.0498031
1,2007,0.0495474
1,2008,0.0473406
1,2009,0.0502319
1,2010,0.0458585
1,2011,0.0452504
1,2012,0.0442715
1,2013,0.043309
2,1989,0.0496272
2,1990,0.050682
2,1991,0.053212
2,1992,0.0541674
2,1993,0.0542462
2,1994,0.0578318
2,1995,0.0582313
2,1996,0.0592745
2,1997,0.0568896
2,1998,0.0580941
2,1999,0.0580937
2,2000,0.0646454
2,2001,0.0606567
2,2002,0.0577035
2,2003,0.0531376
2,2004,0.050602
2,2005,0.0491197
2,2006,0.0498031
2,2007,0.0495474
2,2008,0.0473406
2,2009,0.0502319
2,2010,0.0458585
2,2011,0.0452504
2,2012,0.0442715
2,2013,0.043309
3,1989,0.0496272
3,1990,0.050682
3,1991,0.053212
3,1992,0.0541674
3,1993,0.0542462
3,1994,0.0578318
3,1995,0.0582313
3,1996,0.0592745
3,1997,0.0568896
3,1998,0.0580941
3,1999,0.0580937
3,2000,0.0646454
3,2001,0.0606567
3,2002,0.0577035
3,2003,0.0531376
3,2004,0.050602
3,2005,0.0491197
3,2006,0.0498031
3,2007,0.0495474
3,2008,0.0473406
3,2009,0.0502319
3,2010,0.0458585
3,2011,0.0452504
3,2012,0.0442715
3,2013,0.043309
4,1989,0.0496272
4,1990,0.050682
4,1991,0.053212
4,1992,0.0541674
4,1993,0.0542462
4,1994,0.0578318
4,1995,0.0582313
4,1996,0.0592745
4,1997,0.0568896
4,1998,0.0580941
4,1999,0.0580937
4,2000,0.0646454
4,2001,0.0606567
4,2002,0.0577035
4,2003,0.0531376
4,2004,0.050602
4,2005,0.0491197
4,2006,0.0498031
4,2007,0.0495474
4,2008,0.0473406
4,2009,0.0502319
4,2010,0.0458585
4,2011,0.0452504
4,2012,0.0442715
4,2013,0.043309
5,1989,0.0522716
5,1990,0.0664647
5,1991,0.0632905
5,1992,0.0714749
5,1993,0.0676126
5,1994,0.0699662
5,1995,0.0674286
5,1996,0.0716386
5,1997,0.0654716
5,1998,0.0824686
5,1999,0.0822093
5,2000,0.0834674
5,2001,0.0801503
5,2002,0.0748269
5,2003,0.0775136
5,2004,0.0772753
5,2005,0.0763855
5,2006,0.0721561
5,2007,0.0759408
5,2008,0.0813618
5,2009,0.0824194
5,2010,0.084515
5,2011,0.0809704
5,2012,0.0842247
5,2013,0.0808413
6,1989,0.0857389
6,1990,0.132255
6,1991,0.126706
6,1992,0.145833
6,1993,0.146568
6,1994,0.139407
6,1995,0.141487
6,1996,0.162374
6,1997,0.144866
6,1998,0.208386
6,1999,0.205802
6,2000,0.216159
6,2001,0.190793
6,2002,0.162785
6,2003,0.176946
6,2004,0.175137
6,2005,0.157186
6,2006,0.126108
6,2007,0.145702
6,2008,0.148935
6,2009,0.155623
6,2010,0.145647
6,2011,0.135003
6,2012,0.158771
6,2013,0.155263
7,1989,0.0197803
