"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Papua New Guinea",17,65.1,81.39,83.82,86.03,88.24,82.36,73.01,65.26,99,99.5,100,88.23,88.22,0,62.64,35.35,8.06,36.14,3.78
"East Timor",231,65.1,73.31,84.55,86.78,89.02,78.83,70.71,59.09,0.05,27.48,54.92,63.26,61.33,0.33,70.24,60.46,50.69,84.52,48.52
"Johnston Atoll",159,65.07,,74.29,80.29,86.28,73.56,,75.12,,,,11.25,11.25,,70.3,85.15,100,,
"Sri Lanka",40,64.99,84.22,82.21,88.21,94.21,80.2,72.28,58.02,85.65,66.69,47.74,29.25,28.79,0.5,64.44,39.28,14.12,86.15,46.06
"Peru",138,64.86,82.12,72.39,75.04,77.69,58.1,75.63,59.8,43.18,60.68,78.17,66.47,65.22,2.04,65.07,55.61,46.16,98.17,18.23
"Pitcairn",146,64.85,63.42,75.27,85.22,95.16,95.16,,78.49,66.5,77.89,89.28,10.99,10.99,0,71.42,35.71,0,,71.92
"Iraq",192,64.79,54.07,83.28,90.45,97.62,97.48,95.86,50.63,71.28,85.64,100,59.96,59.96,0,68.15,34.08,0,60.25,19.5
"Dominican Republic",115,64.54,64.9,81.4,77.94,74.48,88.39,84.23,47.71,98.19,82.35,66.5,45.7,45.33,0.39,70.04,85.02,100,28.44,41.12
"Saint Helena",86,64.39,96.82,76.03,87.44,98.86,,98.86,83.97,23.14,40.59,58.04,38.15,38.15,0,64.83,32.41,0,,36.85
"Niue",154,64.32,81.74,74.8,80.25,85.71,85.71,,74.97,31.73,55.41,79.09,20.9,20.9,0,66.23,33.11,0,75.52,71.24
