region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,70.52,75.34,78.47,77.09,75.72,81.94,81.02,69.34,86.33,80.79,75.25,54.79,50.76,6.01,65.49,63.56,61.64,77.01,48.45
Macquarie Island,4,92.98,NA,80.55,90.28,100,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,68.45,84.22,100,NA,NA
Howland Island and Baker Island,158,90.95,NA,74.99,87.29,99.59,99.18,NA,95.86,NA,NA,NA,87.3,87.3,NA,70.29,85.14,100,NA,NA
Jarvis Island,149,90.08,NA,73.34,85.53,97.72,95.45,NA,96.76,NA,NA,NA,87.53,87.53,NA,70.29,85.14,100,NA,NA
Ile Europa,35,88.15,NA,76.77,86.97,97.16,92.25,100,87.56,NA,NA,NA,86.76,86.76,NA,50.76,75.38,100,NA,NA
Clipperton Island,107,84.85,NA,69.47,84.74,100,100,NA,83.35,NA,NA,NA,73.42,73.42,NA,65.52,82.76,100,NA,NA
Palmyra Atoll,150,84.35,NA,72.99,79.85,86.72,73.56,NA,92,NA,NA,NA,91.22,91.22,NA,70.29,85.14,100,NA,NA
Seychelles,31,83.78,85.41,79.35,83.61,87.88,80.9,99.96,80.64,65.65,82.82,100,67.29,67.29,0,61.69,57.46,53.23,99.75,100
Northern Saint-Martin,221,83.48,75.01,87.68,90.3,92.93,92.18,100,56.65,80.34,88.35,96.36,46.53,46.53,0,71.54,85.77,100,100,100
New Zealand,162,82.41,78.59,77.88,77.48,77.08,99.93,95.97,76.35,100,100,100,58.77,48.35,2.14,54.8,57.09,59.38,93.69,96.64
Sint Maarten,220,82.41,82.18,86.12,93.06,100,100,100,47.82,80.07,88.22,96.36,72.7,72.7,0,71.71,57.74,43.76,NA,100
Heard and McDonald Islands,94,82.13,NA,82.38,91.19,100,NA,NA,99.43,NA,NA,NA,53.45,53.45,NA,75.01,87.5,100,79.09,NA
Bahamas,110,81.88,85.35,81.93,78.98,76.03,62.07,84.92,62.06,94.62,81.12,67.61,83.67,83.64,0,69.31,80.69,92.06,100,100
Saba,248,81.85,84.36,85.53,92.77,100,100,100,66.86,75.24,68.81,62.37,37.99,37.99,0,71.68,85.84,100,NA,100
Mayotte,29,80.8,74.83,80.34,88.79,97.23,95.68,100,66.93,100,100,100,73.34,72.77,0.17,62.7,81.35,100,63.34,64.32
United Arab Emirates,54,80.53,97.65,84.05,84.86,85.68,81.09,87.58,68.48,99,99.5,100,72.97,70.32,0.49,65.31,73.88,82.46,96.62,45.27
Antigua and Barbuda,120,80.32,100,79.63,78.79,77.94,75.45,98.91,57.9,83.4,91.7,100,55.43,55.4,0,71.5,81.71,91.93,63.31,100
Sint Eustatius,249,80.25,84.36,86.47,93.24,100,100,100,55.37,75.24,68.81,62.37,37.99,37.99,0,71.68,82.53,93.38,NA,100
Bonaire,245,80.06,80.13,80.19,85.34,90.5,99.23,81.24,72.19,75.24,68.81,62.37,48.65,48.65,NA,71.68,85.84,100,79.13,100
Prince Edward Islands,90,80.04,NA,78.62,80.2,81.79,63.68,NA,87.66,NA,NA,NA,87.32,87.32,NA,62.69,81.35,100,NA,NA
Sao Tome and Principe,103,79.43,82.5,75.07,87.53,100,99.66,99.67,52.77,100,100,100,48.62,48.62,0,62.88,46.2,29.52,78.82,98.51
Turks and Caicos Islands,111,79.22,89.18,78.4,74.48,70.56,74.54,84.75,60.81,90.93,90.49,90.05,90.58,90.58,0,71.6,64.1,56.6,63.31,100
Oman,48,79,93.25,81.07,78.14,75.2,95.63,99.53,76.77,100,100,100,53.62,53.6,0.01,62.54,50.82,39.1,98.08,44.17
Aruba,250,78.35,93.7,80.6,83.09,85.58,99.36,96.67,59.79,100,100,100,43.34,43.34,NA,76,43.54,11.07,63.97,100
Tuvalu,19,78.23,81.45,74.4,87.2,100,100,100,52.43,100,100,100,85.57,85.56,0,60.38,32,3.62,63.31,80.33
Greenland,145,78.14,85.16,80.95,69.26,57.57,87.64,74.62,88.02,99.67,99.83,100,53.15,53.15,0,64.23,81.5,98.77,100,42.16
Juan de Nova Island,33,77.9,NA,79,86.61,94.22,88.22,NA,86.08,95.29,94.34,93.4,86.76,86.76,NA,50.76,25.38,0,NA,NA
Uruguay,173,77.81,96.47,68.76,63.59,58.41,59.57,81.91,62.31,100,100,100,40.54,40.54,0,64.13,81.36,98.59,100,92.36
Madeira,57,77.61,85.5,74.23,71.67,69.11,NA,NA,67.45,91.27,79.83,68.4,76.12,76.12,0,67.55,83.78,100,84.02,72.51
