region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,70.34,76.46,79.26,78.04,76.81,82.58,80.99,68.52,86.33,80.79,75.25,56.26,52.18,5.59,65.02,60.82,56.62,77.02,46.35
Macquarie Island,4,93,NA,79.88,89.94,100,100,NA,98.16,NA,NA,NA,92.9,92.9,NA,68.03,84.02,100,NA,NA
Howland Island and Baker Island,158,90.93,NA,76.26,87.72,99.18,99.18,NA,95.86,NA,NA,NA,86.9,86.9,NA,70,85,100,NA,NA
Jarvis Island,149,90.58,NA,74.81,86.02,97.23,95.45,NA,96.76,NA,NA,NA,89.68,89.68,NA,70,85,100,NA,NA
Ile Europa,35,89.99,NA,77.38,87.27,97.16,92.25,100,87.56,NA,NA,NA,98.95,98.95,NA,47.84,73.92,100,NA,NA
Seychelles,31,85.05,87.93,80.32,83.84,87.36,80.9,99.96,85.55,65.65,82.82,100,73.44,73.44,0,59.93,56.58,53.23,99.44,100
Palmyra Atoll,150,84.09,NA,74.28,80.28,86.28,73.56,NA,92,NA,NA,NA,89.62,89.62,NA,70,85,100,NA,NA
Northern Saint-Martin,221,83.65,75.41,88.52,91.4,94.29,92.18,100,56.88,80.34,88.35,96.36,46.35,46.35,0,71.8,85.9,100,100,100
Sint Maarten,220,82.7,84.83,87.13,93.56,100,100,100,48.01,80.07,88.22,96.36,70.82,70.82,0,73.17,58.81,44.45,NA,100
New Zealand,162,82.09,81.73,77.58,79.26,80.94,99.93,96.07,76.89,100,100,100,63.7,53.42,2.36,54.08,57,59.92,97.38,79.23
Prince Edward Islands,90,81.35,NA,78.44,80.01,81.58,63.68,NA,94.56,NA,NA,NA,89.82,89.82,NA,57.35,78.67,100,NA,NA
Antigua and Barbuda,120,80.81,100,80.98,79.09,77.19,75.05,98.82,58.5,83.4,91.7,100,55.28,55.26,0,72.91,84.44,95.96,65.22,100
Mayotte,29,80.54,82.9,81.07,89.17,97.26,95.67,100,53.55,100,100,100,82.02,79.01,0.12,62.17,81,99.83,65.25,58.86
Bahamas,110,80.19,84.96,83.28,75.71,68.14,61.29,84.03,61.83,94.62,81.12,67.61,83.82,83.82,0,69.72,69.16,68.59,100,100
Juan de Nova Island,33,79.86,NA,79.67,87.66,95.66,88.22,NA,86.08,95.29,94.34,93.4,98.95,98.95,NA,47.84,23.92,0,NA,NA
Madeira,57,79.56,85.17,75.82,81.83,87.84,NA,NA,65.89,91.27,79.83,68.4,78.04,78.04,0,65.86,82.93,100,92.49,70.28
Sao Tome and Principe,103,79.29,83.18,75.77,87.89,100,99.31,99.32,52.44,100,100,100,47.51,47.51,0,65.02,47.27,29.52,85.93,90.02
Turks and Caicos Islands,111,79,86.53,79.75,73.84,67.93,73.8,84.34,60.85,90.93,90.49,90.05,90.59,90.58,0,72.07,64.33,56.6,65.22,100
Saba,248,78.91,84.12,85.53,92.77,100,100,100,66.79,75.24,68.81,62.37,37.55,37.55,0,70.39,60.19,50,NA,100
United Arab Emirates,54,78.61,100,85.68,84.13,82.58,80.94,87.53,64.14,99,99.5,100,74.06,73.65,0.07,66.31,68.55,70.79,86.77,40.89
Oman,48,78.58,98.36,82.38,79.37,76.37,95.48,99.12,73.61,100,100,100,55.09,55.02,0.01,63.49,57.84,52.2,97.69,29.29
Phoenix Islands (Kiribati),157,78.58,47.84,75.55,87.28,99,99,NA,93.95,64.17,68.89,73.61,80.92,80.92,0,66.78,83.39,100,65.22,80.76
Palau,8,78.14,78.7,76.65,84.32,91.99,88.64,71.68,75.62,100,81.8,63.6,77.55,76.72,0.06,61.64,80.82,100,60.97,82.08
Kerguelen Islands,93,77.69,NA,80.21,90.1,100,NA,NA,96.98,NA,NA,NA,49.77,49.77,NA,47.84,73.92,100,NA,NA
Aruba,250,77.62,92.3,81.98,83.78,85.58,99.36,96.67,59.85,100,100,100,43.45,43.45,NA,76.57,43.82,11.07,57.02,100
Greenland,145,77.46,84.65,81.25,68.81,56.37,86.66,74.62,88.07,99.67,99.83,100,54.13,54.13,0,60.61,79.71,98.81,100,38.15
Heard and McDonald Islands,94,77.4,NA,81.63,61.26,40.89,NA,NA,99.43,NA,NA,NA,60.79,60.79,NA,67.96,83.98,100,81.53,NA
Panama,129,77.3,69.66,81.83,85.84,89.85,90.57,96.18,65.66,100,100,100,40.79,33.76,0.67,65.39,72.99,80.6,100,58.32
Marshall Islands,11,77.07,100,77.03,87.9,98.77,95.73,100,36.59,38.39,56,73.61,73.13,73.13,0,66.07,52.53,38.99,90.83,78.04
Sint Eustatius,249,76.97,84.12,86.42,93.21,100,100,100,55.45,75.24,68.81,62.37,37.55,37.55,0,70.39,53.58,36.76,NA,100
Qatar,190,76.81,100,85.26,83.67,82.08,98.63,98.57,68.48,77.8,65.21,52.61,66.61,66.61,0,70.49,74.78,79.06,65.22,46.94
Bassas da India,34,76.78,NA,77.4,86.53,95.66,88.22,NA,86.3,NA,NA,NA,98.95,98.95,NA,47.84,23.92,0,NA,NA
Estonia,70,76.61,90.71,92.57,79.41,66.25,62.67,55.8,66.43,100,73.81,47.62,95.92,95.92,0,90.73,95.37,100,99.96,46.02
Tuvalu,19,76.17,81.22,75.73,87.86,100,100,100,52.25,100,100,100,86.13,86.12,0,61.78,32.7,3.62,65.22,56.37
Azores,55,76.15,75.36,71.9,83.8,95.71,100,NA,65.42,100,84.2,68.4,67.07,67.07,0,65.86,68.12,70.37,71.14,70.28
Fiji,18,75.58,91.74,80.14,85.6,91.07,98.02,81.17,76.36,77.73,64.94,52.16,47.38,47.33,0.01,58.67,58,57.33,53.08,99.51
Cape Verde,56,75.55,84.08,76.86,80.44,84.03,NA,NA,62.04,99,99.5,100,66.2,66.2,0,67.67,34.65,1.62,77.54,100
Sweden,222,75.38,95.46,91.15,74.19,57.23,61.51,61.82,62.28,100,100,100,74.99,75.82,89.38,85.73,84.88,84.02,99.81,38.01
Clipperton Island,107,75.26,NA,70.97,85.49,100,100,NA,83.35,NA,NA,NA,74.39,74.39,NA,66.19,33.09,0,NA,NA
Gambia,65,75.15,94.89,78.41,74.08,69.76,88.32,88.77,45.85,100,100,100,25.65,25.65,0.01,73.2,72.97,72.74,99.15,61.8
Bonaire,245,75,80.28,81.73,77.76,73.8,97.44,66.06,71.91,75.24,68.81,62.37,46.07,46.07,NA,70.39,60.19,50,81.53,100
Uruguay,173,74.86,96.83,69.52,62.69,55.85,59.57,81.91,61.74,100,100,100,41.25,41.25,0,65.03,74.04,83.05,99.79,70.77
Ile Tromelin,36,74.85,NA,75.15,81.68,88.22,88.22,NA,85.82,NA,NA,NA,94.62,94.62,NA,47.84,23.92,0,NA,NA
