region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,70.66,75.93,78.87,77.86,76.85,82.71,80.98,69.15,86.33,80.79,75.25,54.08,50.5,5.78,64.66,61.45,58.25,78.49,48.97
Macquarie Island,4,94.29,NA,80.22,90.11,100,100,NA,97.32,NA,NA,NA,100,100,NA,68.05,84.03,100,NA,NA
Howland Island and Baker Island,158,91.4,NA,75.63,87.61,99.59,99.18,NA,95.86,NA,NA,NA,89.2,89.2,NA,70.3,85.15,100,NA,NA
Ile Europa,35,87.59,NA,77.08,87.12,97.16,92.25,100,87.56,NA,NA,NA,96.25,96.25,NA,48.25,74.12,100,75.83,NA
Jarvis Island,149,85.42,NA,74.07,85.89,97.72,95.45,NA,96.76,NA,NA,NA,63.82,63.82,NA,70.3,85.15,100,NA,NA
Clipperton Island,107,84.42,NA,70.22,85.11,100,100,NA,83.35,NA,NA,NA,70.93,70.93,NA,65.4,82.7,100,NA,NA
Northern Saint-Martin,221,84.01,77.27,88.1,90.83,93.56,92.18,100,56.75,80.34,88.35,96.36,49.03,49.03,0,71.45,85.72,100,100,100
Sint Maarten,220,83.48,91.25,86.63,93.31,100,100,100,47.84,80.07,88.22,96.36,72.47,72.47,0,71.7,58.25,44.8,NA,100
Seychelles,31,83,86.63,79.83,83.78,87.73,80.9,99.96,82.8,65.65,82.82,100,56.49,56.49,0,60.23,56.73,53.23,99.9,100
New Zealand,162,82.84,79.55,77.73,77.97,78.21,99.93,96.04,76.6,100,100,100,60.61,50.16,2.26,53.59,57.71,61.83,94.23,96.24
Heard and McDonald Islands,94,82.22,NA,82,91,100,NA,NA,99.43,NA,NA,NA,53.08,53.08,NA,68.24,84.12,100,83.46,NA
Bahamas,110,82.06,86.13,82.61,80.21,77.81,61.33,84.11,62.4,94.62,81.12,67.61,84.69,84.67,0,69.28,80.67,92.06,100,100
Saba,248,81.92,87.7,85.53,92.77,100,100,100,66.72,75.24,68.81,62.37,35.49,35.49,0,71.54,85.77,100,NA,100
Antigua and Barbuda,120,80.96,100,80.3,79.39,78.48,75.45,98.91,58.1,83.4,91.7,100,55.52,55.51,0,71.49,83.73,95.96,66.78,100
Oman,48,80.63,97.7,81.73,79.09,76.45,95.46,99.12,78.73,100,100,100,55.47,55.38,0.01,62.62,57.41,52.2,98.35,45.09
Sint Eustatius,249,80.33,87.7,86.45,93.22,100,100,100,55.32,75.24,68.81,62.37,35.49,35.49,0,71.54,82.46,93.38,NA,100
Prince Edward Islands,90,79.85,NA,78.53,80.16,81.79,63.68,NA,84.31,NA,NA,NA,92.18,92.18,NA,57.85,78.92,100,NA,NA
Turks and Caicos Islands,111,79.53,88.63,79.08,74.37,69.67,73.78,84.34,61.05,90.93,90.49,90.05,91.82,91.81,0,71.55,64.08,56.6,66.78,100
United Arab Emirates,54,79.48,99.92,84.86,84.24,83.61,80.95,87.54,68.4,99,99.5,100,74.13,73.47,0.16,65.4,68.07,70.73,87.29,45.48
Tuvalu,19,79.43,81.33,75.06,87.53,100,100,100,51.99,100,100,100,89.21,89.2,0,60.46,32.04,3.62,66.78,85.42
Sao Tome and Principe,103,79.3,82.9,75.42,87.71,100,99.66,99.66,52.81,100,100,100,46.47,46.47,0,62.99,46.26,29.52,77.56,100
Mayotte,29,79.29,76.05,80.71,88.93,97.15,95.68,100,58.17,100,100,100,69.58,66.68,0.18,62.7,81.35,100,66.82,59.24
Juan de Nova Island,33,78.8,NA,79.34,86.78,94.22,88.22,NA,86.08,95.29,94.34,93.4,96.25,96.25,NA,48.25,24.12,0,75.83,NA
Aruba,250,78.41,92.76,81.29,83.44,85.58,99.36,96.67,59.81,100,100,100,47.32,47.32,NA,75.96,43.52,11.07,61.22,100
Bonaire,245,78.36,79.05,80.96,77.38,73.8,97.44,66.06,71.99,75.24,68.81,62.37,53.6,53.6,NA,71.54,85.77,100,83.47,100
Madeira,57,78.28,85.03,75.02,76.92,78.82,NA,NA,66.59,91.27,79.83,68.4,71.34,71.34,0,66.75,83.38,100,92.5,70.63
Oecussi Ambeno,237,77.68,81.2,85.19,92.28,99.37,100,99.71,63.67,89.28,75.82,62.36,63.76,63.76,0,70.24,70.42,70.6,NA,52.27
