region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,69.94,75.96,79.47,78.47,77.47,82.53,81,67.67,86.33,80.79,75.25,55.98,52.1,5.57,64.95,59.99,55.04,75.58,45.68
Macquarie Island,4,93.05,NA,79.71,89.85,100,100,NA,98.52,NA,NA,NA,92.9,92.9,NA,67.99,84,100,NA,NA
Howland Island and Baker Island,158,91.15,NA,76.58,87.88,99.18,99.18,NA,96.77,NA,NA,NA,86.96,86.96,NA,69.98,84.99,100,NA,NA
Jarvis Island,149,91.14,NA,75.17,86.2,97.23,95.45,NA,99.23,NA,NA,NA,89.83,89.83,NA,69.98,84.99,100,NA,NA
Ile Europa,35,88.58,NA,77.53,87.35,97.16,92.25,100,84.41,NA,NA,NA,93.67,93.67,NA,47.66,73.83,100,NA,NA
Sint Maarten,220,85.18,85.98,87.38,93.69,100,100,100,63.55,80.07,88.22,96.36,70.81,70.81,0,73.01,64.39,55.77,NA,100
Northern Saint-Martin,221,84.56,75.22,88.73,91.51,94.29,92.18,100,66.45,80.34,88.35,96.36,46.05,46.05,0,71.66,85.83,100,100,100
Palmyra Atoll,150,84.37,NA,74.6,80.44,86.28,73.56,NA,93.1,NA,NA,NA,89.78,89.78,NA,69.98,84.99,100,NA,NA
Seychelles,31,84.02,86.15,80.57,83.96,87.36,80.9,99.96,81.31,65.65,82.82,100,69.13,69.13,0.01,59.86,56.54,53.23,99.4,100
Prince Edward Islands,90,81.71,NA,78.39,79.99,81.58,63.68,NA,96.96,NA,NA,NA,89.35,89.35,NA,57.12,78.56,100,NA,NA
New Zealand,162,81.71,81.52,77.51,79.26,81.01,99.93,96.07,78.42,100,100,100,64.55,52.95,2.49,53.99,54.09,54.19,95.55,79.34
Bahamas,110,80.03,85.22,83.62,75.53,67.44,61.29,84.03,60.64,94.62,81.12,67.61,83.39,83.39,0,69.56,69.07,68.59,100,100
Panama,129,79.91,74.61,82.18,86.01,89.85,90.57,96.18,63.87,100,100,100,41.59,36.88,0.71,65.32,73.35,81.39,100,77.66
Antigua and Barbuda,120,79.64,100,81.32,79.25,77.19,75.05,98.82,58.09,83.4,91.7,100,54.96,54.93,0,72.76,72.93,73.09,65.58,100
Madeira,57,79.42,85.24,76.22,81,85.78,NA,NA,65.24,91.27,79.83,68.4,79.38,79.38,0,65.81,82.9,100,95.5,66.22
Mayotte,29,79.34,78.15,81.25,89.26,97.26,95.67,100,45.18,100,100,100,78.05,77.03,0.12,62.09,80.96,99.83,65.62,61.57
Saba,248,79.17,84.32,85.53,92.77,100,100,100,69.06,75.24,68.81,62.37,37.5,37.5,0,70.23,60.12,50,NA,100
Turks and Caicos Islands,111,78.86,86.64,80.08,74.74,69.39,73.8,84.34,58.33,90.93,90.49,90.05,90.47,90.46,0,71.92,64.26,56.6,65.58,100
Juan de Nova Island,33,78.67,NA,79.83,87.75,95.66,88.22,NA,84.2,95.29,94.34,93.4,93.67,93.67,NA,47.66,23.83,0,NA,NA
Sint Eustatius,249,78.44,84.32,86.41,93.21,100,100,100,68.61,75.24,68.81,62.37,37.5,37.5,0,70.23,53.5,36.76,NA,100
Aruba,250,78.43,90.88,82.32,83.95,85.58,99.36,96.67,68.62,100,100,100,43.63,43.63,NA,76.46,43.77,11.07,57.4,100
Phoenix Islands (Kiribati),157,78.18,47.32,75.91,87.46,99,99,NA,94,64.17,68.89,73.61,81.14,81.14,0,66.77,83.39,100,65.58,76.89
United Arab Emirates,54,77.91,99.22,86.08,84.79,83.49,80.94,87.53,64.65,99,99.5,100,74.5,74.06,0.14,66.26,68.05,69.83,80.59,39.72
Heard and McDonald Islands,94,77.88,NA,81.44,63.55,45.66,NA,NA,99.25,NA,NA,NA,60.71,60.71,NA,67.79,83.89,100,81.98,NA
Palau,8,77.63,79.98,76.89,84.44,91.99,88.64,71.68,70.43,100,81.8,63.6,78.27,77.82,0.07,61.63,80.81,100,62.55,78.15
Qatar,190,77.56,100,85.68,88.78,91.89,98.63,98.57,71.62,77.8,65.21,52.61,66.57,66.57,0,70.4,74.73,79.06,65.58,45.93
Sao Tome and Principe,103,77,84.03,75.95,87.98,100,99.43,99.43,46.47,100,100,100,47.89,47.89,0,64.94,47.23,29.52,87.87,69.63
Greenland,145,77,84.19,81.33,69.08,56.83,85.4,74.62,86.11,99.67,99.83,100,54.65,54.65,0,60.5,79.72,98.93,100,36.41
Azores,55,76.96,76.33,72.26,84.1,95.93,100,NA,66.88,100,84.2,68.4,68.17,68.17,0,65.81,70.11,74.42,76.63,66.22
Estonia,70,76.9,90.16,92.88,79.04,65.19,62.67,55.8,73.1,100,73.81,47.62,97.1,97.1,0,90.67,95.34,100,99.94,42.07
Sweden,222,76.9,96.07,91.5,74.53,57.56,61.51,61.82,75.13,100,100,100,78.25,78.77,87.57,85.66,84.43,83.21,99.9,36.89
Cape Verde,56,76.67,85.66,77.1,88.55,100,NA,NA,58.55,99,99.5,100,67.47,67.47,0,67.55,34.58,1.61,79.08,100
Oman,48,76.33,96.19,82.71,80.92,79.13,95.48,99.12,75.52,100,100,100,53.7,53.64,0.01,63.44,39.77,16.11,96.66,25.99
Tuvalu,19,75.95,81.13,76.06,88.03,100,100,100,44.2,100,100,100,86.46,86.46,0,61.8,32.71,3.62,65.58,61.37
Bonaire,245,75.85,80.87,82.11,77.96,73.8,97.44,66.06,79.49,75.24,68.81,62.37,45.8,45.8,NA,70.23,60.12,50,81.98,100
Puerto Rico and Virgin Islands of the United States,116,75.6,82,82.07,78.34,74.61,83.28,95.9,68.92,86.76,69.69,52.61,37.43,37.43,0.05,73.39,74.87,76.36,65.58,100
Mexico,135,75.58,84.87,77.96,85.83,93.69,91.93,93.45,67.15,100,72.14,44.29,46.87,42.29,0.04,60.87,80.43,100,70.19,67.55
Fiji,18,75.49,93.06,80.38,85.73,91.07,98.02,81.17,72.97,77.73,64.94,52.16,47.89,47.83,0.01,58.61,57.97,57.33,53.17,100
Marshall Islands,11,75.4,100,77.27,88.02,98.77,95.73,100,24.86,38.39,56,73.61,73.65,73.65,0,66.09,52.55,39.01,88.74,74.44
Bassas da India,34,75.36,NA,77.57,86.61,95.66,88.22,NA,84.48,NA,NA,NA,93.67,93.67,NA,47.66,23.83,0,NA,NA
Clipperton Island,107,75.22,NA,71.35,85.67,100,100,NA,82.73,NA,NA,NA,74.64,74.64,NA,66.09,33.05,0,NA,NA
Portugal,183,75.19,67.11,76.41,74.39,72.37,99.12,84.13,73.94,100,93.38,86.76,46.8,44.67,22.24,61.57,80.79,100,67.51,66.85
Jordan,215,74.61,66.98,89.99,89.88,89.78,87.43,75.47,82.07,100,87.72,75.45,44.9,44.9,0,82.82,51.27,19.72,84.18,76.16
Uruguay,173,74.58,96.93,69.71,62.97,56.23,59.57,81.91,66.55,100,100,100,37.53,37.53,0,64.96,67.15,69.34,99.99,73.23
Latvia,69,74.21,89.03,92.75,75.25,57.75,62.27,36.56,62.25,100,89.5,79,96.8,96.8,0,91.43,95.72,100,99.98,34.72
Ile Tromelin,36,74.15,NA,75.39,81.81,88.22,88.22,NA,82.88,NA,NA,NA,94.01,94.01,NA,47.66,23.83,0,NA,NA
Norway,223,74.14,97.14,77.84,63.78,49.73,63.17,58.33,79.2,70.77,74.54,78.31,84.2,71.08,50.21,61.91,70.04,78.18,95.01,69.13
Curacao,244,74.07,79.72,81.5,77.6,73.7,100,50.65,72.95,75.24,68.81,62.37,50.56,50.56,NA,69.44,58.43,47.42,81.98,100
France,179,73.84,78.28,77.33,71.44,65.55,97.94,81.79,65.39,100,79.41,58.83,66.06,60.71,52.05,65.81,78.16,90.5,81.45,43.87
Djibouti,46,73.78,86.47,89.45,92.14,94.83,99.18,98.76,52.69,99.99,96.69,93.4,43.9,43.9,0,69.33,34.67,0,NA,59.55
Montserrat,121,73.78,70.2,85.55,85.2,84.84,75.84,100,63.78,79.8,88.08,96.36,28.67,28.67,0,77.43,38.72,0,87.35,100
Saint Kitts and Nevis,119,73.72,87.81,86.67,89.46,92.25,79.84,100,64.94,77.65,55.67,33.69,32.05,32.05,0,70.98,44.11,17.24,83.28,100
United States,163,73.7,84.8,78.89,71.45,64.01,80.85,75.23,80.5,99.91,75.7,51.49,75.35,72.44,1.06,63.1,72.11,81.13,90.16,33.71
Glorioso Islands,30,73.68,NA,81.31,88.48,95.66,88.22,NA,82.8,95.29,94.34,93.4,14.38,14.38,NA,47.66,73.83,100,NA,NA
Dominica,123,73.67,56.75,82.94,82.96,82.98,96.89,100,63.89,86.61,79.9,73.2,49.58,49.58,0,78.11,44.59,11.06,79.52,82.61
Belize,164,73.65,84.2,85.97,74.45,62.93,61.78,96.48,66.41,100,100,100,59.98,34.37,1.37,68.65,84.33,100,41.43,93.08
Venezuela,139,73.58,68.46,84.03,85.71,87.4,95.6,99.61,64.46,97.99,84.75,71.51,43.44,38.57,0.31,70.38,85.04,99.69,92.59,21.01
Cayman Islands,113,73.48,100,80.14,79.98,79.82,56.07,80.58,51.15,99.67,99.83,100,50.66,50.66,0,68.57,49.12,29.66,NA,93.98
Germany,176,73.43,69.09,84.33,72.35,60.37,62.01,90.98,69.55,100,89.31,78.62,24.03,29.29,55.95,84.55,92.27,100,90.83,68.65
French Polynesia,147,73.36,79.11,76.28,88.14,100,100,100,74.09,42.27,71.13,100,60.42,51.47,0.47,63.24,31.62,0,74.01,64
Anguilla,118,73.02,88.49,80.38,82.66,84.94,57.03,100,57.75,80.34,58.01,35.69,62.94,62.94,0,76.18,56.14,36.11,67.2,100
United Kingdom,180,73.02,85.08,80.2,69.06,57.93,62.44,84.04,74.05,93.17,88.59,84,52.25,45.71,10.26,58.92,75.23,91.53,92.07,53.91
Cocos Islands,1,72.96,72.94,74.89,82.83,90.77,92.51,70.07,71.57,100,96.35,92.7,79.66,79.66,0,69.07,34.54,0,65.58,63.56
