"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Global average",0,69.67,77.1,77.67,80.39,83.1,82.35,81.04,70.19,86.33,80.79,75.25,53.41,49.86,6.55,59.71,61.03,62.34,74.86,38.8
"Macquarie Island",4,93.64,,81.23,90.01,98.78,100,,97.67,,,,100,100,,61,80.5,100,,
"Howland Island and Baker Island",158,90.11,,73.72,86.66,99.59,99.18,,96.77,,,,89.29,89.29,,57.35,78.68,100,,
"Ile Europa",35,86.51,,76.17,86.66,97.16,92.25,100,84.41,,,,93.11,93.11,,50.84,75.42,100,73.69,
"Jarvis Island",149,84.23,,71.87,84.79,97.72,95.45,,99.23,,,,63.01,63.01,,57.35,78.68,100,,
"Sint Maarten",220,83.37,92.24,85.12,92.56,100,100,100,67.14,80.07,88.22,96.36,74.31,74.31,0,62.49,53.13,43.76,,82.77
"Seychelles",31,83.33,78.87,78.37,83.07,87.77,80.9,99.96,77.36,65.65,82.82,100,52.87,52.87,0,55.53,77.77,100,99.71,100
"Clipperton Island",107,83.2,,67.97,83.99,100,100,,82.73,,,,70.38,70.38,,57.84,78.92,100,,
"South Georgia and the South Sandwich Islands",89,80.77,,81.61,84.25,86.89,,,98.54,,,,57.6,57.6,,65.4,82.7,100,,
"Heard and McDonald Islands",94,80.5,,83.14,91.57,100,,,99.25,,,,43.13,43.13,,75.12,87.56,100,81,
"Prince Edward Islands",90,79.92,,78.8,80.3,81.79,63.68,,84.86,,,,89.39,89.39,,62.79,81.39,100,,
"United Arab Emirates",54,79.58,99.34,82.42,86.82,91.21,81.08,87.59,71.35,99,99.5,100,73.17,70.47,1.27,57.41,67.88,78.36,92.92,38.8
"Saba",248,79.42,88.05,85.53,92.77,100,100,100,69.28,75.24,68.81,62.37,36.31,36.31,0,60.83,80.41,100,,79.19
"Sint Eustatius",249,78.62,88.05,86.52,93.26,100,100,100,68.17,75.24,68.81,62.37,36.31,36.31,0,60.83,73.8,86.76,,79.19
"Mayotte",29,78.46,75.8,79.62,88.45,97.29,95.68,100,74.59,100,100,100,68.29,67.88,0.03,51.65,75.82,100,64.88,41.54
"Antigua and Barbuda",120,78.41,100,78.28,77.76,77.25,75.03,98.82,59.12,83.4,91.7,100,55.73,55.73,0,61.99,76.96,91.93,64.82,84.19
"Oman",48,78.05,96.31,79.76,79.95,80.13,95.6,99.53,73.7,100,100,100,60.88,60.79,0.04,54.58,46.84,39.1,99.49,28.29
"New Zealand",162,77.92,77.19,78.17,84.64,91.11,99.93,95.91,78.64,100,100,100,56.95,46.2,2.56,52.93,56.03,59.13,91.43,49.19
"Juan de Nova Island",33,77.9,,78.34,86.28,94.22,88.22,,84.2,95.29,94.34,93.4,93.11,93.11,,50.84,25.42,0,73.69,
"Aruba",250,77.85,91.15,79.23,82.4,85.58,99.36,96.67,68.45,100,100,100,48.23,48.23,,65.94,38.51,11.07,53.78,100
"Portugal",183,77.04,66.14,72.06,71.19,70.33,99.12,84.13,72.05,100,93.38,86.76,43.01,43.06,43.36,58.17,79.09,100,76.66,85.59
"Qatar",190,77.02,97.6,81.89,86.7,91.51,98.63,98.57,73.58,77.8,65.21,52.61,65.71,65.71,0,59.59,69.33,79.06,79.94,34.94
"Slovenia",188,76.97,76.99,77.69,66.33,54.96,98.9,70.93,80.44,100,100,100,64.33,81.1,84.27,59.78,55.2,50.62,86.05,53.77
"Venezuela",139,76.65,90.41,79.8,83.44,87.08,95.32,99.21,65.76,95.38,82.73,70.08,55.57,49.02,0.87,61.96,79.39,96.82,98.98,22.25
"Bonaire",245,76.59,79.42,78.65,76.23,73.8,97.44,66.06,80.08,75.24,68.81,62.37,57.29,57.29,,60.83,80.41,100,81.02,79.19
"Oecussi Ambeno",237,76.52,81.31,84.37,91.87,99.37,100,99.71,63.64,89.28,75.82,62.37,63.36,63.36,0,59.46,58.54,57.62,,54.42
"Bahamas",110,76.41,83.16,80.58,77.5,74.43,63.14,86.05,60.15,94.62,81.12,67.61,84.21,84.18,0,59.96,72.04,84.12,56.72,100
"Kerguelen Islands",93,76.23,,81.7,90.85,100,,,97.31,,,,41.32,41.32,,50.84,75.42,100,,
"Northern Saint-Martin",221,76.06,60.83,86.84,90.21,93.58,92.18,100,65.71,80.34,88.35,96.36,48.31,48.31,0,62.02,81.01,100,56.72,77.32
"Madeira",57,75.94,69.42,72.64,86.24,99.84,,,67.48,91.27,79.83,68.4,64.26,64.26,0,59.51,79.75,100,98.32,62.24
"Estonia",70,75.85,99.29,90.11,79.84,69.58,62.67,55.8,72.75,100,73.81,47.62,90.59,90.59,1.16,91,95.5,100,99.7,28.5
"Palmyra Atoll",150,75.74,,71.7,79.21,86.72,73.56,,93.1,,,,54.16,54.16,,57.35,78.68,100,,
"Latvia",69,75.6,99.83,89.66,78.35,67.05,62.27,36.56,63.33,100,89.5,79,89.64,89.64,0,91.76,95.88,100,99.52,41.14
"Thailand",25,75.56,83.54,84.95,86.8,88.65,87.26,83.47,59.52,100,85.03,70.06,56.3,36.2,1.33,47.72,68.95,90.18,67.06,97.77
"Tuvalu",19,75.55,81.67,73.08,86.54,100,100,100,45.75,100,100,100,89.19,89.19,0,49.67,26.64,3.62,64.82,60.92
"Tonga",155,75.33,95.86,75.04,86,96.97,97.73,99.97,63.2,99.58,99.79,100,31.48,31.25,0.05,54,41.61,29.22,76.53,61.33
"Greenland",145,75.16,84.42,80.65,76.24,71.83,83.1,74.62,86.01,99.67,99.83,100,53.25,53.25,0,61.94,80.36,98.77,79.23,34.54
"Sao Tome and Principe",103,75.14,84.27,74.36,87.18,100,100,100,47.42,100,100,100,45.66,45.66,0,56.65,43.08,29.52,84.29,59.52
"Sweden",222,75.08,98.77,88.37,76.24,64.11,61.51,61.82,75.07,100,100,100,75.29,75.3,75.62,85.87,82.37,78.87,99.71,19.96
"France",179,75.04,81.31,73.11,75.08,77.04,98.57,81.79,65.69,100,79.41,58.83,62.05,58.62,52.35,63.83,81.92,100,82.81,45.18
"Bassas da India",34,75.02,,76.07,85.19,94.32,88.22,,84.48,,,,93.11,93.11,,50.84,25.42,0,73.69,
"Turks and Caicos Islands",111,74.88,69.35,77.06,74.33,71.6,75.99,85.57,59.18,90.93,90.49,90.05,92.01,92,0,61.5,59.05,56.6,64.82,77.98
"Wallis and Futuna",161,74.86,100,74.24,87.12,100,100,,71,66.5,77.89,89.28,66.96,66.96,0,58.01,29.01,0,81.02,60.74
"Germany",176,74.56,72.76,82.01,73.21,64.4,62.01,90.98,71.11,100,89.31,78.62,26.54,35.27,93.51,84.76,92.38,100,90.39,68.17
"Finland",174,74.4,90.9,90.55,77.95,65.34,62.58,73.96,82.06,100,82.24,64.48,78.78,82,88.35,92.39,76.66,60.93,88.68,26.92
"Azores",55,74.36,81.95,69,84.33,99.66,100,,68.65,100,84.2,68.4,57.36,57.36,0,59.51,60.9,62.29,69.62,62.24
"Phoenix Islands (Kiribati)",157,74.34,41.83,72.68,86.09,99.5,99,,96.52,64.17,68.89,73.61,83.6,83.6,0,55.09,77.54,100,64.82,50.77
"Uruguay",173,74.23,79.21,68,68.06,68.12,59.57,81.91,70.01,100,100,100,51.37,51.37,0,61.92,79.55,97.18,99.63,52.99
