country,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Albania,82,0.36,3.4,-0.53,-0.93,-1.32,-0,0,1.72,-0,-0,-0,-0.12,0.62,1.5,-1.12,-0.76,-0.41,-0.07,-0.4
Pakistan,53,0.33,5.09,-0.39,-0.79,-1.19,-0.11,0.08,0.03,0.04,-0.15,-0.34,0.02,0.02,0,-1.02,-0.51,0,-0.04,-0.31
Netherlands,177,0.33,1.63,-0.25,0.06,0.37,-0,0,0.63,0.12,0.06,-0,-0.04,0.22,0,0.02,0.34,0.66,0.23,0.14
Croatia,187,0.33,-0.14,-0.52,-0.27,-0.02,0,-0,0.41,-0,-0.01,-0.02,-0.12,1.7,3.1,-0.75,2.88,6.5,-0.57,-0.68
Slovenia,188,0.33,0.32,-0.42,-0.7,-0.97,0,0,2.15,-0,-0,-0,-0.06,1.68,0.27,-0.54,0.66,1.86,-0.76,-0.03
Wallis and Futuna,161,0.32,3.96,-0.3,-0.15,-0,-0,NA,-0.4,0.85,0.43,0.01,-0.47,-0.47,0,-1.55,-0.77,0,-0.41,0.68
Cook Islands,153,0.31,-0.2,-0.3,-0.02,0.26,0,-0,1.33,0.57,0.31,0.05,-0.45,-0.46,0,-1.32,6.1,13.53,-4.68,0.73
Heard and McDonald Islands,94,0.31,NA,0.19,3.23,6.28,NA,NA,-0.01,NA,NA,NA,-1.74,-1.74,NA,0.98,0.49,-0,-0.41,NA
China,209,0.29,0.64,-0.32,-0.15,0.01,0.05,0,0.9,-0.03,0.02,0.07,0.09,0.39,-0.06,-0.53,-0.25,0.03,1.73,-0.47
Madagascar,42,0.26,0.07,-0.19,-0.97,-1.74,0.02,0.02,-0.34,-0,-0.41,-0.82,-0,-0.03,0.01,-0.56,0.52,1.6,4.48,-0.72
Egypt,214,0.26,0.04,-0.56,-0.43,-0.31,0,0,0.06,0.02,-0.09,-0.2,-0.25,3.12,4.07,-1.02,-0.57,-0.12,-0.35,0.85
Aruba,250,0.26,0.02,-0.34,-0.17,0,-0,-0,0.38,-0,-0,-0,0.06,0.06,NA,-1.12,-0.56,0,2.91,-0
Venezuela,139,0.25,2.13,-0.49,-1.15,-1.81,0.01,0.01,0.24,0.21,0.75,1.28,1.61,1.08,0.04,-0.85,-0.5,-0.15,0.75,-0.77
Spain,182,0.25,-0.18,-0.52,-0.3,-0.08,0,0,0.75,-0,-0.02,-0.05,-0.38,0.14,0.13,-0.62,1.44,3.49,0.98,-0.28
North Korea,21,0.24,1.34,-0.31,-0.51,-0.7,-0.08,-0.01,0.27,-0.24,-0.02,0.2,0.03,1.57,2.13,-0.05,-0.02,0.01,0.07,-0.16
Mayotte,29,0.24,1.47,-0.18,-0.09,0,0,-0,3.5,-0,-0,-0,0.04,0.24,-0.01,-1.06,-0.52,0.02,-0.33,-1.88
Bouvet Island,105,0.24,NA,0.19,0.09,-0.02,NA,NA,0.06,NA,NA,NA,-0.04,-0.04,NA,1.7,0.85,-0,NA,NA
Qatar,190,0.21,-0,-0.42,-0.56,-0.7,0,-0,0.42,1.81,0.91,0.02,0.3,0.3,0,-1.2,-0.6,-0,1.41,0.21
Kenya,43,0.2,0.48,-0.24,0.08,0.4,0.16,0.17,-0.28,-0,-0.01,-0.01,0.44,0.43,0,-0.69,-0.34,0,2.5,-1.19
Jersey,227,0.2,0.23,-0.39,-0.34,-0.28,0,-0,0.06,0.28,0.05,-0.17,-0.62,-0.62,0,-0.56,1.59,3.74,1.27,-0.26
Russia,73,0.19,0.63,0.02,0.07,0.13,-0.24,0,-0.13,0.03,0.28,0.53,0.11,0.02,0.22,0.13,0.5,0.86,0.75,0.06
Portugal,183,0.18,-0.49,-0.48,-0.3,-0.11,0,0,0.77,-0,0.02,0.04,-0.41,-0.2,1.99,-0.38,-0.19,-0,1.27,0.92
Bassas da India,34,0.18,NA,-0.17,-0.3,-0.43,0,NA,-0.08,NA,NA,NA,1.03,1.03,NA,0.53,0.26,0,NA,NA
Ile Europa,35,0.18,NA,-0.15,-0.08,-0,0,-0,-0.14,NA,NA,NA,1.03,1.03,NA,0.53,0.26,-0,NA,NA
Jan Mayen,144,0.18,NA,-0.18,0.88,1.94,-0,NA,-0.09,0.28,0.05,-0.17,-0,-0,NA,0.81,0.4,-0,-0,NA
Juan de Nova Island,33,0.17,NA,-0.17,-0.17,-0.18,0,NA,-0.09,0.03,-0.03,-0.09,1.03,1.03,NA,0.53,0.26,0,NA,NA
Thailand,25,0.16,-0.22,-0.31,-1.4,-2.48,0.24,0.21,0.45,0.06,0.6,1.14,-0.39,0.26,-0.13,-1.19,2.71,6.61,-0.81,-0.49
Romania,72,0.16,1,-0.21,-0.8,-1.4,-0,-0,0.63,-0,-0.07,-0.14,0.13,0.15,0.01,0.09,0.05,-0,0.47,0.16
Kerguelen Islands,93,0.16,NA,0.19,1.25,2.31,NA,NA,0.02,NA,NA,NA,-0.88,-0.88,NA,0.53,0.26,-0,NA,NA
Ireland,181,0.15,0.37,-0.39,0.02,0.43,0,0,0.13,0.36,0.18,0,-1.09,-1.05,-0,-0.15,1.33,2.8,0.65,-0.08
Bosnia and Herzegovina,232,0.15,0.78,-0.54,-0.27,-0,NA,NA,1.09,-0,0,0.01,-0.11,0.19,0.06,-0.95,-0.09,0.78,-0.46,-0.01
Kuwait,51,0.14,-0.17,-0.35,-1.3,-2.24,0,0,0.46,0.08,0.04,-0,0.02,0.03,-0,-0.43,2.32,5.06,NA,-0.13
United Arab Emirates,54,0.14,-0.26,-0.41,-0.28,-0.15,0.02,0.01,0.89,0.08,0.04,-0,-0.22,-0.51,0.14,-0.99,0.18,1.36,1.31,-0.03
Dominican Republic,115,0.14,0,-0.35,-0.16,0.04,0.03,0.04,0.25,0.39,0.2,0,-0.11,-0.09,-0.05,-0.77,-0.38,-0,1.63,-0.12
Iceland,143,0.14,0.1,-0.26,-0.28,-0.31,0,-0,0.02,0.15,-0.26,-0.68,-0.28,-0.46,0.32,-0.04,-0.04,-0.04,1.15,1.19
Cyprus,81,0.13,0.02,-0.77,-0.45,-0.12,-0,0,0.25,0.02,-0.08,-0.19,-0.57,2.32,3.11,-0.67,1.37,3.41,-0.28,-1.83
Germany,176,0.13,0.05,-0.26,-0.01,0.23,0,0,0.78,-0,0.13,0.26,0.02,1.41,5.28,0.04,0.02,-0,-0.13,-0.95
Bahamas,110,0.12,-0.11,-0.34,0.22,0.77,0.23,0.26,-0.12,0.26,0.43,0.6,0.03,0.03,0,-1.02,0.27,1.55,-0,-0
Guatemala,136,0.12,2.54,-0.31,-0.17,-0.04,0,0.04,0.43,-0,-0,-0,-0.34,-0.46,-0.11,-0.99,-0.39,0.2,-0.31,-0.44
Ecuador,137,0.12,-0.43,-0.32,-0.11,0.11,0.1,0.11,0.43,1.37,0.74,0.11,0.04,1.71,3.87,-0.49,-0.24,-0,-1.33,0.24
Bulgaria,71,0.11,0.6,-0.27,-0.86,-1.45,-0,-0,0.72,-0,0,0,-0.09,0.8,0,0.09,0.05,-0,0.27,-0.49
Uruguay,173,0.11,-1.92,-0.19,-0.05,0.09,0,-0,0.6,-0,-0,-0,1.78,1.78,0,-0.33,1.15,2.62,-0.05,-0.4
Guernsey,228,0.11,0.23,-0.41,-0.24,-0.08,0,0,0.34,0.28,0.05,-0.17,-0.62,-0.62,0,-0.56,0.27,1.11,1.27,-0.25
Italy,184,0.1,0.43,-0.62,-0.36,-0.1,0,-0,0.57,-0,0.09,0.19,0.04,-0.1,-0.55,-0.62,0.77,2.16,0.03,-0.47
Samoa,152,0.09,1.73,-0.26,-0.13,0,0,0,0.04,0.5,0.26,0.01,-0.68,-0.68,0,-1.25,-0.63,0,-0.34,0.68
Myanmar,205,0.09,2.1,-0.28,-0.75,-1.22,0.27,0.23,-0.28,0.9,0.45,-0,0.01,0.03,-0.06,-0.9,-0.19,0.51,-0.02,-0.9
Seychelles,31,0.08,0.16,-0.24,-0.67,-1.1,0,0,-0.52,0.27,0.13,-0,0.03,0.03,-0,-0.41,1.71,3.83,0.01,-0
Haiti,114,0.08,0.1,-0.38,-0.17,0.05,0.1,0.16,-0.22,0.43,0.22,-0,-0.03,-0.03,0,-1.31,2.08,5.46,-0.38,-1.08
Oecussi Ambeno,237,0.08,0.34,-0.12,-0.06,-0,0,0.04,0.25,0.65,0.29,-0.07,-0.38,-0.38,0,-1.19,1.02,3.24,NA,-0.79
Cuba,112,0.07,0.1,-0.34,-0.17,-0,-0,0,-0.06,0.4,0.2,-0.01,0.03,-0.41,0.02,-0.86,-0.45,-0.05,1.41,0.05
Saint Lucia,122,0.07,-1.5,-0.32,-0.14,0.04,0,-0,0.16,0.41,0.19,-0.03,-0.06,-0.08,0.01,-1.07,-0.54,0,2.92,-0.34
Prince Edward Islands,90,0.07,NA,0.04,0.04,0.03,-0,NA,-0.96,NA,NA,NA,-0.23,-0.23,NA,0.81,1.48,2.15,NA,NA
R_union,32,0.06,1.28,-0.23,-0.7,-1.17,0,-0,0.2,0.45,0.2,-0.05,0.04,0.15,-0.18,-1.05,-0.47,0.11,0.57,-0.61
Bangladesh,204,0.05,1.8,-0.51,-0.39,-0.28,0.04,-0,-0.18,0.02,0.01,-0,-0.03,-0.16,0.37,-1.07,-0.58,-0.09,0.06,-0.05
France,179,0.04,-0.2,-0.47,0.47,1.41,0.11,0,0.56,-0,0,0,-0.69,-0.75,-0.85,-0.17,0.35,0.88,-0.28,0.11
Sint Eustatius,249,0.04,0.02,0.01,0.01,-0,-0,-0,0.55,0.13,0.06,-0,0.09,0.09,0,-0.96,2.19,5.33,NA,-2.55
Suriname,168,0.03,0.38,-0.38,-1.21,-2.05,-0.28,-0.16,0.42,0.78,0.32,-0.14,-0.04,-0.03,0,-1.14,-0.57,-0,1.24,0.14
Denmark,175,0.02,0.4,-0.26,-0.18,-0.1,-0,-0,0.58,0.23,0.22,0.2,0.14,0.07,-0.51,0.04,0.02,-0,-0.79,-0.17
Chile,224,0.02,2.18,0.07,0.08,0.1,0,0,-0.25,0.27,0.14,-0,0.37,-1.22,0.66,-0.13,0.28,0.69,-0.28,-0.69
Turkey,76,0.01,-0.35,-0.48,-0.29,-0.1,0,0,1.49,-0,-0,-0,-0.39,-0.27,-0.14,-1.31,-0.65,0,0.27,-0.1
Brazil,171,0.01,-0.17,-0.24,-0.79,-1.35,0.03,0,0.34,0.24,0.55,0.87,-0.02,0.13,-0.01,-0.48,0.38,1.23,0.12,-0.5
Solomon Islands,7,0,0.87,-0.26,-0.14,-0.03,0,0.01,-0.25,0.03,0.02,-0,-0.4,-0.41,0,-1.05,-0.52,0,-0.31,0.78
French Polynesia,147,0,-0.38,-0.26,-0.13,0,-0,-0,-0,1.46,0.73,-0,-0.36,0.24,-0.03,-1.05,-0.53,0,-0.65,0.73
Bonaire,245,0,-0.12,-0.38,-0.12,0.15,0.02,0.14,0.43,0.13,0.06,-0,0.35,0.35,NA,-0.96,2.25,5.45,-0.41,-2.55
Saba,248,-0,0.02,-0,0,-0,-0,-0,0.13,0.13,0.06,-0,0.09,0.09,0,-0.96,2.25,5.45,NA,-2.55
Cambodia,24,-0.01,0.31,-0.31,-0.1,0.11,0.05,0.06,0.15,0.11,0.05,-0,-0.68,-1.12,0.22,-1.37,0.84,3.05,-0.2,-0.16
Grenada,125,-0.01,0.49,-0.32,-0.17,-0.01,0,0,0.03,-0,-0,-0,0.28,0.28,0,-1.01,0.09,1.19,-2.3,1.51
French Guiana,169,-0.02,0.14,-0.35,0.14,0.64,-0,-0,-0.01,0.02,0.11,0.2,0.63,0.63,0,-1.06,-0.53,-0,-0.4,-0.29
Finland,174,-0.02,-1.33,-0.33,-0.49,-0.64,0,0,0.47,-0,0.31,0.62,-1.23,-0.76,-0,0.05,1.99,3.94,0.04,-0.44
Glorioso Islands,30,-0.02,NA,-0.19,-0.19,-0.18,0,NA,-0.15,0.03,-0.03,-0.09,0.02,0.02,NA,0.53,0.26,-0,NA,NA
Georgia,74,-0.03,0.32,-0.35,-1.18,-2.01,-0,-0,0.07,1.71,0.86,-0,-0.04,-0.06,0.05,-0.91,-0.45,0,0,0.18
Iran,191,-0.03,0.1,-0.36,-0.34,-0.32,-0.01,-0,0.02,1.2,0.6,-0,0.19,0.05,2.02,-0.86,-0.43,0,0.75,-1
Anguilla,118,-0.04,-0.04,-0.33,-0.15,0.03,0,-0,0.75,-0.21,-0.62,-1.02,0.18,0.18,0,-1.04,-0.22,0.59,-0.34,-0
Lithuania,189,-0.04,0.19,-0.36,-0.33,-0.3,-0,-0,0.83,-0,0.27,0.55,-1.33,-1.33,0,0.06,0.03,-0,-0.04,-0.04
Canada,218,-0.04,0.05,-0.04,-0.28,-0.53,-0.22,0,0.06,-0,-0.09,-0.19,0.24,-0.01,0.02,-0.33,0.43,1.2,0.08,-0.44
Curacao,244,-0.04,-0.3,-0.37,-0.18,0,-0,0,0.93,0.13,0.06,-0,0.26,0.26,NA,-1.11,-0.35,0.4,-0.41,-0.42
British Indian Ocean Territory,38,-0.05,1.44,-0.21,-0.2,-0.18,-0,0,-0.1,0.25,0.26,0.28,0.05,0.05,0,-1.15,-0.57,-0,NA,-1.36
Somalia,44,-0.05,0.08,-0.05,0.77,1.59,-0,0.03,-0.15,0.4,0.15,-0.09,0.1,0.1,0,-0.82,-0.41,0,0.64,-1.71
British Virgin Islands,117,-0.05,0.31,-0.29,-0.27,-0.25,-0.01,-0.1,0.06,0.36,0.18,0,0.1,0.1,NA,-0.96,-0.48,-0,-0.33,-0
Faeroe Islands,141,-0.05,-0.27,-0.25,-0.01,0.24,0,NA,0.31,0.32,0.07,-0.17,-0.21,-0.2,0.46,0.04,-0.15,-0.35,-0,-0.25
United Kingdom,180,-0.05,-0.76,-0.35,0.26,0.86,0,0,0.54,0.45,0.05,-0.34,-0.42,-0.34,-0.12,-0.13,0.47,1.06,-0.92,0.21
Gabon,198,-0.05,-0.85,-0.24,-0.61,-0.97,-0.05,-0.05,-0.03,1.08,0.56,0.04,-0.06,-0.06,0,-0.96,1.21,3.38,-0.75,0.12
Jordan,215,-0.05,3.19,-0.25,-0.13,0,0,0,0.63,-0,-0.01,-0.02,0.02,0.02,0,-1.47,-0.74,0,-0.13,-3.37
Brunei,247,-0.05,1.87,-0.27,-0.55,-0.83,-0.01,-0.01,0.13,-0.66,-0.34,-0.01,0.38,0.21,0.06,-1.44,-0.75,-0.07,-1.17,0.08
Ile Tromelin,36,-0.05,NA,-0.24,-0.12,0,0,NA,-0.13,NA,NA,NA,-0.28,-0.28,NA,0.53,0.26,0,NA,NA
Estonia,70,-0.06,0.61,-0.31,-0.56,-0.82,0,0,0.3,1.22,0.64,0.07,-0.92,-1.03,0.08,0.05,0.03,-0,-0.02,-0.53
Wake Island,12,-0.06,NA,-0.29,-0.15,0,0,NA,0.46,0.41,0.26,0.11,0.06,0.06,NA,-1.43,-0.72,-0,-0.33,NA
Guyana,167,-0.07,-0.19,-0.36,-1.02,-1.69,0.01,0.01,-0.12,1.25,0.43,-0.39,0.04,0.03,0,-0.95,-0.9,-0.85,0.66,0.42
Monaco,185,-0.07,-0.15,-0.76,-0.38,0,0,0,1.59,0.05,0.11,0.18,-0.29,-0.29,0,-0.36,-1.11,-1.86,NA,-0.39
Mozambique,41,-0.08,1.42,-0.2,-0.89,-1.58,-0.13,-0.13,-0.18,-0,-0,-0,0.14,0.16,-0,-0.54,0.09,0.72,-0.24,-0.96
Greenland,145,-0.08,-0.01,-0.08,-0.12,-0.17,-0.13,-0,-0.1,0.02,0.01,-0,-0.31,-0.31,0,0.26,0.12,-0.02,-0,-0.25
New Zealand,162,-0.08,-0.39,0.07,-0.22,-0.51,-0,-0.02,0.05,0.25,0.13,-0,-0.76,-0.96,-0,-0.08,0.12,0.32,-0.38,0.87
Johnston Atoll,159,-0.08,NA,-0.29,-0.12,0.06,0,NA,0.47,NA,NA,NA,-0.01,-0.01,NA,-1.43,-0.72,-0,NA,NA
Andaman and Nicobar,26,-0.09,0.1,-0.28,-0.1,0.08,0.14,0.15,-0.16,0.65,0.27,-0.1,0.08,0.08,0,-1.13,-0.57,0,0.09,-0.87
Greece,80,-0.09,0.08,-0.65,-0.69,-0.72,0,0,0.02,-0.22,-0.16,-0.11,-0.24,0.28,0.11,-0.62,-0.4,-0.18,-0.72,0.69
Peru,138,-0.09,-0.46,-0.25,0.23,0.71,0.01,0.06,0.02,0.59,0.39,0.19,-0.16,-0.21,-0.01,-0.24,-0.62,-0.99,-0.09,-0.25
Taiwan,14,-0.1,0.78,-0.26,-0.52,-0.78,-0.01,-0.01,0.66,0.34,-0.12,-0.58,0.72,-0.89,-0.19,-0.93,-0.49,-0.05,0.31,-0.66
Barbados,124,-0.1,0.25,-0.29,-0.15,-0,-0,-0,0.73,-0.15,-0.08,0,0.04,0.04,0,-1.11,-0.55,0,NA,-1.17
Oman,48,-0.11,-0.44,-0.33,-0.76,-1.2,0.02,0.06,-0.14,-0,-0,-0,-0.2,-0.22,0,-1.01,0.08,1.17,0.08,0.2
Latvia,69,-0.11,0.57,-0.34,-0.45,-0.56,0,0,0.4,0.02,0.53,1.05,-1.07,-1.07,0,0.06,0.03,-0,-0.04,-1.06
Israel,79,-0.11,1.56,-0.66,-0.54,-0.42,0,0,0.68,-0,-0,-0,-0.29,-0.36,0.96,-0.99,-0.41,0.16,-1.75,-0.29
Benin,99,-0.12,0.28,-0.37,-0.23,-0.08,-0,-0,-0.42,-0,0.03,0.06,0.64,0.64,0,-1.1,-0.55,0,-0.31,-0.7
El Salvador,134,-0.12,-0.35,-0.29,-0.14,0.02,0.01,0.01,0.34,-0,0.16,0.31,-0.18,-0.28,0.03,-0.86,0.31,1.48,-0.33,-0.96
Sweden,222,-0.12,0.05,-0.35,-0.46,-0.58,0,-0,0.52,-0,-0,-0,-0.75,-0.75,-0.63,0.04,-0.11,-0.27,-0.01,-0.46
Christmas Island,2,-0.13,-0.14,-0.22,-0.09,0.04,-0,-0,0.06,0.01,0.09,0.17,0.07,0.07,0,-1.7,-0.85,0,-0.33,-0.12
Tuvalu,19,-0.13,-2.06,-0.33,-0.15,0.03,-0,-0,-0.17,3.27,1.63,-0,-0.19,-0.2,0,-1.35,-0.68,0,-0.33,0.69
Belgium,59,-0.13,-0.18,-0.21,-0.17,-0.13,0,0,1.32,-0,0.58,1.16,-0.31,-0.31,0,0.03,0.44,0.86,-2.66,-0.37
Saint Pierre and Miquelon,219,-0.13,0.8,-0.13,-1.46,-2.79,NA,0,0.32,-0,-0,0,0.7,0.7,NA,0.07,0.04,0.01,-0.41,-1.16
Cocos Islands,1,-0.14,-0.14,-0.24,-0.37,-0.51,-0,-0,-0.27,0.01,0.09,0.17,0.33,0.33,0,-1.3,-0.65,0,-0.33,-0.12
Mauritius,37,-0.14,0.06,-0.25,-1.04,-1.84,0,-0,0.62,0.14,0.13,0.12,-0.06,-0.79,0.02,-0.08,-0.08,-0.08,1.35,-1.64
Niue,154,-0.14,-1.5,-0.28,0.32,0.91,0,NA,0.47,-0,0.01,0.03,-0.19,-0.19,0,-1.34,-0.67,0,-0.37,0.69
Palmyra Atoll,150,-0.14,NA,-0.32,-0.13,0.06,0,NA,0.05,NA,NA,NA,0.08,0.08,NA,-1.43,-0.72,-0,NA,NA
New Caledonia,5,-0.15,0.01,-0.25,-0.12,0.02,0,0,-0.09,0.1,0.05,-0,-0.88,-0.8,-0,-0.67,0.21,1.09,1.74,-2.49
Yemen,47,-0.15,0.19,-0.39,-0.13,0.12,-0.14,-0.13,-0.22,0.51,0.25,-0,0.09,0.1,-0,-1.07,-0.53,0,0.04,-0.95
Guadeloupe and Martinique,140,-0.15,-0.59,-0.33,-0.15,0.03,-0.01,-0,0.69,0.09,0.05,0.02,-0.03,-0.04,0,-0.98,-0.49,-0,-0.31,-0.65
Sierra Leone,96,-0.16,-0.04,-0.3,-0.32,-0.34,-0.1,-0.05,-0.29,0.18,0.15,0.12,-0.14,-0.14,0,-0.77,-0.39,-0,-0.62,0.18
Howland Island and Baker Island,158,-0.16,NA,-0.32,-0.13,0.05,0,NA,0.04,NA,NA,NA,0,0,NA,-1.43,-0.72,-0,NA,NA
Norway,223,-0.17,-0.34,-0.16,-0.01,0.14,0.18,-0,0.12,0.23,0.54,0.86,-0.77,-0.72,-0.11,-0.13,-0.14,-0.14,0.27,-1.57
Canary Islands,58,-0.18,0.43,-0.39,-0.32,-0.25,-0,0,0.34,-0,0.02,0.04,-0.21,-0.21,0,-0.67,-0.34,-0,-1.16,-0.59
Colombia,132,-0.18,-0.47,-0.32,-0.93,-1.54,0.1,0.12,0.44,0.24,0.12,0,0.36,0.67,-0.06,-0.86,1.47,3.79,-2.92,-0.45
Azores,55,-0.19,0.27,-0.36,-0.43,-0.49,-0,NA,0.32,-0,0.02,0.04,-0.24,-0.24,0,-0.67,-0.99,-1.31,-0.1,-0.59
Tanzania,202,-0.19,0.11,-0.24,-0.64,-1.04,0.06,0.08,-0.42,-0,-0,-0,0.09,0.49,-0.12,-0.86,-0.43,-0,-1.17,0.01
Ghana,106,-0.2,-0.21,-0.35,-0.18,-0,-0.01,-0,-0.12,0.38,-0.05,-0.48,0.02,0.02,0,-1.07,-0.58,-0.1,-0.4,-0.44
Amsterdam Island and Saint Paul Island,92,-0.2,NA,0.03,-0.9,-1.82,NA,NA,-0.14,NA,NA,NA,-0.02,-0.02,NA,0.53,0.26,-0,NA,NA
Guinea Bissau,193,-0.21,-0.3,-0.26,-0.68,-1.1,-0.01,-0.01,-0.27,0.82,0.38,-0.06,-0.05,-0.05,0,-0.92,-0.46,-0,0.58,-1.24
Malaysia,206,-0.21,0.36,-0.29,-1.5,-2.71,-0.01,-0.01,0.7,-0.5,-0.54,-0.58,0.02,0.22,-0.14,-0.95,1.21,3.36,-1.72,-0.84
Gibraltar,60,-0.22,0.6,-0.51,-1.41,-2.3,NA,NA,1.49,0,0,-0,-0.32,-0.32,0,-0.37,-1.25,-2.13,NA,-0.63
Algeria,84,-0.22,-0.14,-0.62,-0.31,0.01,-0,0,-0.04,0.02,0.01,-0,-0.39,-0.5,0.98,-0.65,-0.14,0.37,-0.34,-0.75
Australia,16,-0.23,-0.07,-0.17,-0.49,-0.8,0.01,0.01,0.02,-0,0.1,0.21,-0.22,-0.64,0,-0.12,-0.06,-0,-0.34,-0.89
Maldives,39,-0.23,-3.72,-0.24,-0.12,-0.01,0,0,3.05,0.22,0.11,-0,0.39,0.39,0,-1.06,-0.36,0.33,3.46,-5.16
Democratic Republic of the Congo,199,-0.23,-1.46,-0.39,-1.16,-1.92,0.2,0.16,0.15,0.25,0.12,-0,0.91,0.91,0,-0.87,-0.41,0.05,-0.77,-0.07
Macquarie Island,4,-0.23,NA,0.17,-0.7,-1.57,-0,NA,-0.05,NA,NA,NA,0,0,NA,-0.8,-0.4,-0,NA,NA
Tunisia,61,-0.24,-0.5,-0.52,-0.17,0.19,0,0,0.64,0.02,0.01,0,-0.36,-0.77,0.33,-0.9,-0.9,-0.91,-0.53,-0.21
Libya,67,-0.25,0.14,-0.79,-0.62,-0.44,-0.09,-0.04,-0.07,0.25,0.08,-0.09,-0.23,-0.23,-0,-0.62,-0.31,0,0.34,-1.74
Sao Tome and Principe,103,-0.25,-0.39,-0.18,-0.09,-0,0.07,0.07,-0.18,-0,-0,-0,0.05,0.05,0,-0.95,-0.47,-0,-1.27,-0.25
Equatorial Guinea,104,-0.25,-1.34,-0.22,-0.4,-0.57,-0.02,-0.08,-0.06,-0.01,-0.01,-0,-0.09,-0.09,0,-0.86,0.6,2.06,-0.5,-0.58
Antigua and Barbuda,120,-0.25,-0,-0.34,-0.13,0.08,0,0,0.1,-0.61,-0.3,-0,0.04,0.03,0,-1.14,0.09,1.32,-0.33,-1.95
Jarvis Island,149,-0.25,NA,-0.37,-0.15,0.06,-0,NA,0.11,NA,NA,NA,-0.51,-0.51,NA,-1.43,-0.72,-0,NA,NA
Guinea,194,-0.26,0.14,-0.3,-0.64,-0.98,-0.03,-0.01,-0.25,0.26,0.22,0.17,-0.05,-0.05,0,-0.81,-0.4,0,-0.73,-0.8
Sint Maarten,220,-0.26,-0.29,-0.25,-0.13,-0,-0,-0,1.11,0.19,0.08,-0.02,0.16,0.16,0,-1.08,-1.06,-1.03,NA,-2.19
Singapore,208,-0.27,-0.91,-0.34,-0.62,-0.9,0.01,0,0.47,0.06,0.08,0.1,-0.38,0.57,0.23,-1.57,-0.78,-0,-0.86,-0.62
