goal,country,region_id,trend
BD,Haiti,114,-0.15
BD,Dominican Republic,115,-0.16
BD,Puerto Rico and Virgin Islands of the United States,116,-0.16
BD,British Virgin Islands,117,-0.29
BD,Anguilla,118,-0.19
BD,Saint Kitts and Nevis,119,-0.17
BD,Antigua and Barbuda,120,-0.15
BD,Montserrat,121,-0.18
BD,Saint Lucia,122,-0.17
BD,Dominica,123,0.14
BD,Barbados,124,-0.15
BD,Grenada,125,-0.17
BD,Trinidad and Tobago,126,-0.17
BD,Saint Vincent and the Grenadines,127,-0.19
BD,Panama,129,-0.2
BD,Costa Rica,130,-0.17
BD,Nicaragua,131,-0.18
BD,Colombia,132,-0.18
BD,Honduras,133,-0.19
BD,El Salvador,134,-0.14
BD,Mexico,135,-0.15
BD,Guatemala,136,-0.17
BD,Ecuador,137,-0.11
BD,Peru,138,-0.04
BD,Venezuela,139,-0.22
BD,Guadeloupe and Martinique,140,-0.19
BD,Faeroe Islands,141,0.05
BD,Iceland,143,-0.15
BD,Jan Mayen,144,1.58
BD,Greenland,145,-0.03
BD,Pitcairn,146,-0.07
BD,French Polynesia,147,-0.13
BD,Line Islands (Kiribati),148,-0.15
BD,Jarvis Island,149,-0.15
BD,Palmyra Atoll,150,-0.13
BD,American Samoa,151,-0.16
BD,Samoa,152,-0.13
BD,Cook Islands,153,-0.01
BD,Niue,154,0.32
BD,Tonga,155,-0.14
BD,Tokelau,156,-0.18
BD,Phoenix Islands (Kiribati),157,-0.15
BD,Howland Island and Baker Island,158,-0.13
BD,Johnston Atoll,159,-0.12
BD,Wallis and Futuna,161,-0.15
BD,New Zealand,162,-0.14
BD,United States,163,-0.4
BD,Belize,164,-0.12
BD,Jamaica,166,-0.24
BD,Guyana,167,-0.19
BD,Suriname,168,-0.31
BD,French Guiana,169,0.26
BD,Brazil,171,-0.42
BD,Argentina,172,-0.15
BD,Uruguay,173,0.03
BD,Finland,174,-0.29
BD,Denmark,175,-0.39
BD,Germany,176,-0.24
BD,Netherlands,177,-0.07
BD,Poland,178,-0.19
BD,France,179,0.33
BD,United Kingdom,180,0.2
BD,Ireland,181,-0.13
BD,Spain,182,-0.57
BD,Portugal,183,-0.51
BD,Italy,184,-0.67
BD,Monaco,185,-0.38
BD,Montenegro,186,-1.41
BD,Croatia,187,-0.49
BD,Slovenia,188,-1.08
BD,Lithuania,189,-0.32
BD,Qatar,190,-0.24
BD,Iran,191,-0.26
BD,Iraq,192,-0.09
BD,Guinea Bissau,193,-1.53
BD,Guinea,194,-0.58
BD,Ivory Coast,195,-0.6
BD,Nigeria,196,-2.24
BD,Cameroon,197,-2.64
BD,Gabon,198,-2.04
BD,Democratic Republic of the Congo,199,-2.09
BD,Angola,200,-0.83
BD,Tanzania,202,-0.13
BD,India,203,-0.32
BD,Bangladesh,204,-0.28
BD,Myanmar,205,-0.07
BD,Malaysia,206,-0.51
BD,Vietnam,207,-0.29
BD,Singapore,208,-0.82
BD,China,209,-0.33
BD,Japan,210,-0.39
BD,Gilbert Islands (Kiribati),212,-0.1
BD,Egypt,214,-0.31
BD,Jordan,215,-0.13
BD,Indonesia,216,-0.14
BD,Canada,218,0.04
BD,Saint Pierre and Miquelon,219,-0.4
BD,Sint Maarten,220,-0.13
BD,Northern Saint-Martin,221,-0.15
BD,Sweden,222,-0.49
BD,Norway,223,0.03
BD,Chile,224,0.09
BD,Jersey,227,-0.43
BD,Guernsey,228,-0.2
BD,East Timor,231,-0.07
BD,Bosnia and Herzegovina,232,-0.27
BD,Oecussi Ambeno,237,-0.06
BD,Curacao,244,-0.18
BD,Bonaire,245,-0.12
BD,Brunei,247,-0.15
BD,Saba,248,0
BD,Sint Eustatius,249,0.01
BD,Aruba,250,-0.17
CP,eez_weighted_avg,0,-0.08
CP,Cocos Islands,1,-0
CP,Christmas Island,2,-0
CP,Norfolk Island,3,-0
CP,Macquarie Island,4,-0
CP,New Caledonia,5,0
CP,Vanuatu,6,0
CP,Solomon Islands,7,0
CP,Palau,8,0
CP,Micronesia,9,-0
CP,Nauru,10,-0
CP,Marshall Islands,11,-0
CP,Wake Island,12,0
CP,Northern Mariana Islands and Guam,13,-0
CP,Taiwan,14,-0.01
CP,Philippines,15,0.02
CP,Australia,16,0.01
CP,Papua New Guinea,17,0
CP,Fiji,18,0
CP,Tuvalu,19,-0
CP,South Korea,20,-0
CP,North Korea,21,-0.05
CP,Cambodia,24,0.05
CP,Thailand,25,0.24
CP,Andaman and Nicobar,26,0.14
CP,Comoro Islands,28,0
CP,Mayotte,29,0
CP,Glorioso Islands,30,0
CP,Seychelles,31,0
CP,R_union,32,0
CP,Juan de Nova Island,33,0
CP,Bassas da India,34,0
CP,Ile Europa,35,0
CP,Ile Tromelin,36,0
CP,Mauritius,37,0
CP,British Indian Ocean Territory,38,-0
CP,Maldives,39,0
CP,Sri Lanka,40,0.02
CP,Mozambique,41,-0.13
CP,Madagascar,42,0.02
CP,Kenya,43,0.16
CP,Somalia,44,0.02
CP,Eritrea,45,-0.11
CP,Djibouti,46,-0
CP,Yemen,47,-0.12
CP,Oman,48,0.02
CP,Sudan,49,0.04
CP,Saudi Arabia,50,-0
CP,Kuwait,51,0
CP,Bahrain,52,0
CP,Pakistan,53,-0.11
CP,United Arab Emirates,54,0.02
CP,Azores,55,-0
CP,Canary Islands,58,-0
CP,Belgium,59,0
CP,Tunisia,61,0
CP,Morocco,62,-0
CP,Western Sahara,63,-0
CP,Mauritania,64,0
CP,Gambia,65,-0.15
CP,Senegal,66,0
CP,Libya,67,-0.05
CP,Malta,68,0
CP,Latvia,69,0
CP,Estonia,70,0
CP,Bulgaria,71,-0
CP,Romania,72,-0
CP,Russia,73,-0.24
CP,Georgia,74,-0
CP,Ukraine,75,0
CP,Turkey,76,0
CP,Syria,77,-0.01
CP,Lebanon,78,0
CP,Israel,79,0
CP,Greece,80,0
CP,Cyprus,81,-0
CP,Albania,82,-0
CP,Algeria,84,-0
CP,Tristan da Cunha,88,-0
CP,Prince Edward Islands,90,-0
CP,Crozet Islands,91,-0
CP,Falkland Islands,95,-0
CP,Sierra Leone,96,-0.1
CP,Liberia,97,-0.07
CP,Togo,98,-0
CP,Benin,99,-0
CP,Republique du Congo,100,0
CP,Namibia,101,-0
CP,South Africa,102,0
CP,Sao Tome and Principe,103,0.06
CP,Equatorial Guinea,104,-0.02
CP,Ghana,106,-0.01
CP,Clipperton Island,107,-0
CP,Bermuda,108,-0
CP,Bahamas,110,0.23
CP,Turks and Caicos Islands,111,0.27
CP,Cuba,112,-0
CP,Cayman Islands,113,0.01
CP,Haiti,114,0.11
CP,Dominican Republic,115,0.03
CP,Puerto Rico and Virgin Islands of the United States,116,0
CP,British Virgin Islands,117,-0.01
CP,Anguilla,118,0
CP,Saint Kitts and Nevis,119,-0
CP,Antigua and Barbuda,120,0
CP,Montserrat,121,-0
CP,Saint Lucia,122,0
CP,Dominica,123,0
CP,Barbados,124,-0
CP,Grenada,125,0
CP,Trinidad and Tobago,126,0.02
CP,Saint Vincent and the Grenadines,127,0
CP,Panama,129,-0.04
CP,Costa Rica,130,-0.07
CP,Nicaragua,131,-0.05
CP,Colombia,132,0.1
CP,Honduras,133,0
CP,El Salvador,134,0.01
CP,Mexico,135,0.07
CP,Guatemala,136,0
CP,Ecuador,137,0.1
CP,Peru,138,0.01
CP,Venezuela,139,-0.02
CP,Guadeloupe and Martinique,140,-0.01
CP,Faeroe Islands,141,0
CP,Iceland,143,0
CP,Jan Mayen,144,-0
CP,Greenland,145,-0.13
CP,Pitcairn,146,-0
CP,French Polynesia,147,-0
CP,Line Islands (Kiribati),148,-0
CP,Jarvis Island,149,-0
CP,Palmyra Atoll,150,0
CP,American Samoa,151,0
CP,Samoa,152,0
CP,Cook Islands,153,0
CP,Niue,154,0
CP,Tonga,155,0
CP,Tokelau,156,0
CP,Phoenix Islands (Kiribati),157,-0
CP,Howland Island and Baker Island,158,0
CP,Johnston Atoll,159,0
CP,Wallis and Futuna,161,-0
CP,New Zealand,162,-0
CP,United States,163,-1.01
CP,Belize,164,0.05
CP,Jamaica,166,-0.04
CP,Guyana,167,0.01
CP,Suriname,168,-0.28
CP,French Guiana,169,-0
CP,Brazil,171,0.03
CP,Argentina,172,-0
CP,Uruguay,173,0
CP,Finland,174,0
CP,Denmark,175,-0
CP,Germany,176,0
CP,Netherlands,177,-0
CP,Poland,178,-0
CP,France,179,0.11
CP,United Kingdom,180,0
CP,Ireland,181,0
CP,Spain,182,0
CP,Portugal,183,0
CP,Italy,184,0
CP,Monaco,185,0
CP,Montenegro,186,-0
CP,Croatia,187,0
CP,Slovenia,188,0
CP,Lithuania,189,-0
CP,Qatar,190,0
CP,Iran,191,-0.01
CP,Iraq,192,0.07
CP,Guinea Bissau,193,-0.01
CP,Guinea,194,-0.03
CP,Ivory Coast,195,-0.03
CP,Nigeria,196,0.02
CP,Cameroon,197,-0.03
CP,Gabon,198,-0.05
CP,Democratic Republic of the Congo,199,0.2
CP,Angola,200,-0.01
CP,Tanzania,202,0.06
CP,India,203,-0.06
CP,Bangladesh,204,0.02
CP,Myanmar,205,0.32
CP,Malaysia,206,-0.01
CP,Vietnam,207,-0.04
CP,Singapore,208,0.01
CP,China,209,0.05
CP,Japan,210,0.08
CP,Gilbert Islands (Kiribati),212,0
CP,Egypt,214,0
CP,Jordan,215,0
CP,Indonesia,216,0
CP,Canada,218,-0.22
CP,Sint Maarten,220,-0
CP,Northern Saint-Martin,221,0
CP,Sweden,222,0
CP,Norway,223,0.18
CP,Chile,224,0
CP,Jersey,227,0
CP,Guernsey,228,0
CP,East Timor,231,0.03
CP,Oecussi Ambeno,237,-0
CP,Curacao,244,-0
CP,Bonaire,245,0.02
CP,Brunei,247,-0.01
CP,Saba,248,-0
CP,Sint Eustatius,249,-0
CP,Aruba,250,-0
CS,eez_weighted_avg,0,0.01
CS,Cocos Islands,1,-0
CS,Christmas Island,2,-0
CS,New Caledonia,5,0
CS,Vanuatu,6,0
CS,Solomon Islands,7,0.01
CS,Palau,8,0.01
CS,Micronesia,9,-0.01
CS,Marshall Islands,11,-0
CS,Northern Mariana Islands and Guam,13,0
CS,Taiwan,14,-0.01
CS,Philippines,15,0.04
CS,Australia,16,0.01
CS,Papua New Guinea,17,0.01
CS,Fiji,18,0.01
CS,Tuvalu,19,-0
CS,South Korea,20,0
CS,North Korea,21,-0.01
CS,Cambodia,24,0.06
CS,Thailand,25,0.21
CS,Andaman and Nicobar,26,0.15
CS,Comoro Islands,28,0
CS,Mayotte,29,-0
CS,Seychelles,31,0
CS,R_union,32,-0
CS,Ile Europa,35,-0
CS,Mauritius,37,-0
CS,British Indian Ocean Territory,38,0
CS,Maldives,39,-0
CS,Sri Lanka,40,0.01
CS,Mozambique,41,-0.13
CS,Madagascar,42,0.02
CS,Kenya,43,0.17
CS,Somalia,44,0.06
CS,Eritrea,45,-0.05
CS,Djibouti,46,-0.06
CS,Yemen,47,-0.11
CS,Oman,48,0.06
CS,Sudan,49,0.05
CS,Saudi Arabia,50,0
CS,Kuwait,51,0
CS,Bahrain,52,0
CS,Pakistan,53,0.07
CS,United Arab Emirates,54,0.01
CS,Canary Islands,58,0
CS,Belgium,59,0
CS,Tunisia,61,0
CS,Morocco,62,-0
CS,Western Sahara,63,0
CS,Mauritania,64,-0
CS,Gambia,65,-0.13
CS,Senegal,66,0
CS,Libya,67,-0.02
CS,Malta,68,0
CS,Latvia,69,0
CS,Estonia,70,0
CS,Bulgaria,71,-0
CS,Romania,72,-0
CS,Russia,73,0
CS,Georgia,74,-0
CS,Ukraine,75,0
CS,Turkey,76,0
CS,Syria,77,-0
CS,Lebanon,78,0
CS,Israel,79,0
CS,Greece,80,0
CS,Cyprus,81,0
CS,Albania,82,0
CS,Algeria,84,0
CS,Saint Helena,86,-0
CS,Sierra Leone,96,-0.05
CS,Liberia,97,-0.03
CS,Togo,98,0
CS,Benin,99,-0
CS,Republique du Congo,100,0.01
CS,Namibia,101,0
CS,South Africa,102,0
CS,Sao Tome and Principe,103,0.06
CS,Equatorial Guinea,104,-0.07
CS,Ghana,106,-0
CS,Bermuda,108,0
CS,Bahamas,110,0.26
CS,Turks and Caicos Islands,111,0.15
CS,Cuba,112,0
CS,Cayman Islands,113,0.02
CS,Haiti,114,0.19
CS,Dominican Republic,115,0.04
CS,Puerto Rico and Virgin Islands of the United States,116,0.01
CS,British Virgin Islands,117,-0.1
CS,Anguilla,118,-0
CS,Saint Kitts and Nevis,119,-0
CS,Antigua and Barbuda,120,0
CS,Montserrat,121,-0
CS,Saint Lucia,122,-0
CS,Dominica,123,-0
CS,Barbados,124,-0
CS,Grenada,125,0
CS,Trinidad and Tobago,126,0.01
CS,Saint Vincent and the Grenadines,127,-0
CS,Panama,129,-0.01
CS,Costa Rica,130,-0.06
CS,Nicaragua,131,-0.01
CS,Colombia,132,0.12
CS,Honduras,133,0
CS,El Salvador,134,0.01
CS,Mexico,135,0.05
CS,Guatemala,136,0.04
CS,Ecuador,137,0.11
CS,Peru,138,0.06
CS,Venezuela,139,-0.03
CS,Guadeloupe and Martinique,140,-0
CS,Iceland,143,-0
CS,Greenland,145,-0
CS,French Polynesia,147,-0
CS,American Samoa,151,-0
CS,Samoa,152,0
CS,Cook Islands,153,-0
CS,Tonga,155,0
CS,Tokelau,156,-0
CS,New Zealand,162,-0.02
CS,United States,163,0.01
CS,Belize,164,0.03
CS,Jamaica,166,-0.01
CS,Guyana,167,0.01
CS,Suriname,168,-0.16
CS,French Guiana,169,-0
CS,Brazil,171,0
CS,Argentina,172,0
CS,Uruguay,173,-0
CS,Finland,174,0
CS,Denmark,175,-0
CS,Germany,176,0
CS,Netherlands,177,0
CS,Poland,178,0
CS,France,179,0
CS,United Kingdom,180,0
CS,Ireland,181,0
CS,Spain,182,0
CS,Portugal,183,0
CS,Italy,184,-0
CS,Monaco,185,0
CS,Montenegro,186,-0
CS,Croatia,187,-0
CS,Slovenia,188,0
CS,Lithuania,189,-0
CS,Qatar,190,-0
CS,Iran,191,-0
CS,Iraq,192,0.01
CS,Guinea Bissau,193,-0.01
CS,Guinea,194,-0.01
CS,Ivory Coast,195,0.01
CS,Nigeria,196,-0.02
CS,Cameroon,197,-0.02
CS,Gabon,198,-0.05
CS,Democratic Republic of the Congo,199,0.17
CS,Angola,200,-0.01
CS,Tanzania,202,0.08
CS,India,203,-0.04
CS,Bangladesh,204,-0
CS,Myanmar,205,0.28
CS,Malaysia,206,-0.01
CS,Vietnam,207,-0.04
CS,Singapore,208,0
CS,China,209,0
CS,Japan,210,-0.01
CS,Gilbert Islands (Kiribati),212,-0
CS,Egypt,214,0
CS,Jordan,215,0
CS,Indonesia,216,0
CS,Canada,218,0
CS,Saint Pierre and Miquelon,219,0
CS,Sint Maarten,220,-0
CS,Northern Saint-Martin,221,-0
CS,Sweden,222,-0
CS,Norway,223,-0
CS,Chile,224,0
CS,Jersey,227,-0
CS,Guernsey,228,0
CS,East Timor,231,0.02
CS,Oecussi Ambeno,237,0.03
CS,Curacao,244,0
CS,Bonaire,245,0.14
CS,Brunei,247,-0.01
CS,Saba,248,-0
CS,Sint Eustatius,249,-0
CS,Aruba,250,-0
CW,eez_weighted_avg,0,0.23
CW,Cocos Islands,1,-0.26
CW,Christmas Island,2,0.06
CW,Norfolk Island,3,0.02
CW,Macquarie Island,4,-0.09
CW,New Caledonia,5,-0.06
CW,Vanuatu,6,-0.29
CW,Solomon Islands,7,-0.24
CW,Palau,8,0.48
CW,Micronesia,9,3.75
CW,Nauru,10,0.27
CW,Marshall Islands,11,0.05
CW,Wake Island,12,0.46
CW,Northern Mariana Islands and Guam,13,-0.63
CW,Taiwan,14,0.65
CW,Philippines,15,0.07
CW,Australia,16,0.03
CW,Papua New Guinea,17,-0.2
CW,Fiji,18,1.82
CW,Tuvalu,19,-0.17
CW,South Korea,20,0.11
CW,North Korea,21,0.17
CW,Cambodia,24,0.22
CW,Thailand,25,0.46
CW,Andaman and Nicobar,26,-0.14
CW,Comoro Islands,28,-0.58
CW,Mayotte,29,3.52
CW,Glorioso Islands,30,-0.15
CW,Seychelles,31,-0.56
CW,R_union,32,0.2
CW,Juan de Nova Island,33,-0.09
CW,Bassas da India,34,-0.08
CW,Ile Europa,35,-0.14
CW,Ile Tromelin,36,-0.13
CW,Mauritius,37,0.66
CW,British Indian Ocean Territory,38,-0.1
CW,Maldives,39,3.09
CW,Sri Lanka,40,0.63
CW,Mozambique,41,-0.17
CW,Madagascar,42,-0.26
CW,Kenya,43,-0.24
CW,Somalia,44,-0.11
CW,Eritrea,45,-0.36
CW,Djibouti,46,-0.04
CW,Yemen,47,-0.2
CW,Oman,48,-0.13
CW,Sudan,49,-0.28
CW,Saudi Arabia,50,-0.17
CW,Kuwait,51,0.56
CW,Bahrain,52,-0.01
CW,Pakistan,53,0.1
CW,United Arab Emirates,54,0.9
CW,Azores,55,0.33
CW,Cape Verde,56,0.24
CW,Madeira,57,0.27
CW,Canary Islands,58,0.34
CW,Belgium,59,1.37
CW,Gibraltar,60,1.44
CW,Tunisia,61,0.65
CW,Morocco,62,0.22
CW,Western Sahara,63,0.18
CW,Mauritania,64,-0.11
CW,Gambia,65,-0.42
CW,Senegal,66,-0.12
CW,Libya,67,-0.05
CW,Malta,68,0.8
CW,Latvia,69,0.45
CW,Estonia,70,0.28
CW,Bulgaria,71,0.72
CW,Romania,72,0.66
CW,Russia,73,-0.15
CW,Georgia,74,0.12
CW,Ukraine,75,0.46
CW,Turkey,76,1.51
CW,Syria,77,0.39
CW,Lebanon,78,2.2
CW,Israel,79,0.7
CW,Greece,80,0.09
CW,Cyprus,81,0.26
CW,Albania,82,1.73
CW,Algeria,84,-0.01
CW,Ascension,85,0.08
CW,Saint Helena,86,-0.17
CW,Tristan da Cunha,88,-0.25
CW,South Georgia and the South Sandwich Islands,89,0.06
