region_name,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Global average,0,70.57,75.29,78.66,77.36,76.05,82.22,80.98,69.2,86.33,80.79,75.25,55.48,51.62,5.9,64.57,62.35,60.12,78.06,48.05
Macquarie Island,4,92.92,NA,80.38,90.19,100,100,NA,97.51,NA,NA,NA,92.9,92.9,NA,67.98,83.99,100,NA,NA
Howland Island and Baker Island,158,91.02,NA,75.31,87.45,99.59,99.18,NA,95.86,NA,NA,NA,87.46,87.46,NA,70.3,85.15,100,NA,NA
Jarvis Island,149,90.81,NA,73.7,85.71,97.72,95.45,NA,96.76,NA,NA,NA,91,91,NA,70.3,85.15,100,NA,NA
Ile Europa,35,88,NA,76.92,87.04,97.16,92.25,100,87.56,NA,NA,NA,87.05,87.05,NA,48.2,74.1,100,NA,NA
Palmyra Atoll,150,84.41,NA,73.31,80.01,86.72,73.56,NA,92,NA,NA,NA,91.35,91.35,NA,70.3,85.15,100,NA,NA
Seychelles,31,83.73,85.17,79.59,83.7,87.81,80.9,99.96,80.64,65.65,82.82,100,67.57,67.57,0,60.23,56.73,53.23,99.82,100
Northern Saint-Martin,221,83.24,74.98,87.89,88.05,88.2,92.18,100,56.7,80.34,88.35,96.36,46.4,46.4,0,71.48,85.74,100,100,100
Clipperton Island,107,83.14,NA,69.85,84.92,100,100,NA,83.35,NA,NA,NA,64.73,64.73,NA,65.38,82.69,100,NA,NA
New Zealand,162,82.81,79.26,77.8,77.61,77.41,99.93,95.99,76.29,100,100,100,60.18,51.1,2.07,53.59,57.33,61.07,94.25,96.3
Heard and McDonald Islands,94,82.49,NA,82.19,91.1,100,NA,NA,99.43,NA,NA,NA,57.94,57.94,NA,68.14,84.07,100,79.9,NA
Sint Maarten,220,82.45,82.21,86.38,92.91,99.44,100,100,47.82,80.07,88.22,96.36,72.77,72.77,0,71.71,58.08,44.45,NA,100
Bahamas,110,81.9,84.89,82.27,79.85,77.43,61.87,84.68,62.22,94.62,81.12,67.61,83.72,83.69,0,69.3,80.68,92.06,100,100
Saba,248,81.76,83.96,85.53,92.77,100,100,100,66.79,75.24,68.81,62.37,37.7,37.7,0,71.62,85.81,100,NA,100
Antigua and Barbuda,120,80.41,100,79.97,76.74,73.52,75.45,98.91,58.08,83.4,91.7,100,55.59,55.56,0,71.5,83.73,95.96,63.93,100
