goal,component,po_water,hd_mpa_coast,hd_mpa_eez,hd_habitat,sp_alien_species,fp_mpa_coast,fp_mpa_eez,fp_habitat,fp_mora,fp_mora_artisanal,g_tourism,g_mariculture,g_msi_gov,g_cites,species_diversity_3nm,species_diversity_eez,wgi_all,li_gci,li_sector_evenness
AO,,,hd_mpa_coast,,hd_habitat,,fp_mpa_coast,,fp_habitat,fp_mora,,,,,,species_diversity_3nm,,wgi_all,,
CP,coral,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CP,mangrove,,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CP,saltmarsh,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CP,seagrass,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CP,seaice_shoreline,,,,,,,,,,,,,,,,,wgi_all,,
CS,mangrove,,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CS,saltmarsh,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CS,seagrass,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,,,,wgi_all,,
CW,,po_water,,,,,,,,,,,,,,,,wgi_all,,
ECO,,,,,,,,,,,,,,,,,,wgi_all,li_gci,
FIS,,,,hd_mpa_eez,hd_habitat,,,fp_mpa_eez,fp_habitat,fp_mora,fp_mora_artisanal,,,,,,species_diversity_eez,wgi_all,,
HAB,coral,po_water,hd_mpa_coast,,hd_habitat,,fp_mpa_coast,,fp_habitat,,fp_mora_artisanal,g_tourism,g_mariculture,,,species_diversity_3nm,,wgi_all,,
HAB,mangrove,,hd_mpa_coast,,hd_habitat,,,,,,,g_tourism,g_mariculture,,,species_diversity_3nm,,wgi_all,,
HAB,saltmarsh,po_water,hd_mpa_coast,,hd_habitat,,,,,,,g_tourism,g_mariculture,,,species_diversity_3nm,,wgi_all,,
HAB,seagrass,po_water,hd_mpa_coast,,hd_habitat,,,,,,,g_tourism,g_mariculture,,,species_diversity_3nm,,wgi_all,,
HAB,seaice_edge,,,,,,,,,,,g_tourism,g_mariculture,,,,species_diversity_eez,wgi_all,,
HAB,soft_bottom,po_water,,hd_mpa_eez,hd_habitat,,,fp_mpa_eez,fp_habitat,fp_mora,,g_tourism,g_mariculture,,,,species_diversity_eez,wgi_all,,
ICO,,po_water,,hd_mpa_eez,hd_habitat,,,fp_mpa_eez,fp_habitat,fp_mora,fp_mora_artisanal,,,,g_cites,,species_diversity_eez,wgi_all,,
SPP,,po_water,,hd_mpa_eez,hd_habitat,,,fp_mpa_eez,fp_habitat,fp_mora,fp_mora_artisanal,g_tourism,g_mariculture,,g_cites,,,wgi_all,,
LIV,,,,,,,,,,,,,,,,,,wgi_all,li_gci,li_sector_evenness
LSP,,po_water,,,hd_habitat,,,,,,,,,,,,,wgi_all,,
MAR,,po_water,,,,,,,,,,,g_mariculture,g_msi_gov,,,,wgi_all,,
NP,corals,po_water,hd_mpa_coast,,hd_habitat,,,,,,,,,,g_cites,species_diversity_3nm,,wgi_all,,
NP,fish_oil,po_water,,hd_mpa_eez,hd_habitat,,,fp_mpa_eez,fp_habitat,fp_mora,,,,,g_cites,,species_diversity_eez,wgi_all,,
NP,ornamentals,po_water,hd_mpa_coast,,hd_habitat,,fp_mpa_coast,,fp_habitat,,fp_mora_artisanal,,,,g_cites,species_diversity_3nm,,wgi_all,,
NP,seaweeds,po_water,,,,,,,,,,,,,g_cites,species_diversity_3nm,,wgi_all,,
NP,shells,,hd_mpa_coast,,hd_habitat,,,,,,,,,,g_cites,species_diversity_3nm,,wgi_all,,
NP,sponges,,hd_mpa_coast,,hd_habitat,,,,,,,,,,g_cites,species_diversity_3nm,,wgi_all,,
TR,,po_water,,,,,,,,,,,,,,,,wgi_all,,
